scenario,K,dtype,N,BS,hit_rate,layer,gvr_cutedsl_cold_us,gvr_cutedsl_warm_us,gvr_multicta_cutedsl_cold_us,gvr_multicta_cutedsl_warm_us,radix_cutedsl_cold_us,radix_cutedsl_warm_us,radix_single_cuda_cold_us,radix_single_cuda_warm_us,radix_multi_cuda_cold_us,radix_multi_cuda_warm_us,op25_hls_cold_us,op25_hls_warm_us,op27_hls_cold_us,op27_hls_warm_us,op26_r0auto_cold_us,op26_r0auto_warm_us,sglang_v2_cold_us,sglang_v2_warm_us,flashinfer_topk_cold_us,flashinfer_topk_warm_us,speedup_vs_base_gvr_multicta_cutedsl,speedup_vs_base_radix_cutedsl,speedup_vs_base_radix_single_cuda,speedup_vs_base_radix_multi_cuda,speedup_vs_base_op25_hls,speedup_vs_base_op27_hls,speedup_vs_base_op26_r0auto,speedup_vs_base_sglang_v2,speedup_vs_base_flashinfer_topk,mc_cluster_size,op25_ms_path,op27_ms_path,r0_arm,sglang_v2_cold_span_us
best,512,fp16,8192,2,0.3008,10,11.453,9.982,11.776,10.378,6.765,6.212,15.821,14.941,35.347,32.277,11.15,10.014,11.101,10.023,11.197,9.99,,,,,0.973,1.693,0.724,0.324,1.027,1.032,1.023,,,1,ms_1cta,ms_1cta,plain,
best,512,fp16,8192,4,0.3008,10,11.101,9.962,11.619,10.35,7.021,6.211,15.802,14.937,35.335,32.544,11.299,10.009,11.426,10.028,11.37,9.969,,,,,0.955,1.581,0.703,0.314,0.982,0.972,0.976,,,1,ms_1cta,ms_1cta,plain,
best,512,fp16,8192,8,0.3008,10,11.426,10.008,11.56,10.38,7.016,6.236,15.936,14.996,35.331,32.539,11.098,10.024,11.429,10.049,11.16,9.997,,,,,0.988,1.629,0.717,0.323,1.03,1.0,1.024,,,1,ms_1cta,ms_1cta,plain,
best,512,fp16,8192,16,0.3008,10,11.358,10.003,11.637,10.383,7.018,6.243,15.914,15.002,34.798,32.755,11.318,10.033,11.25,10.063,11.381,10.003,,,,,0.976,1.619,0.714,0.326,1.004,1.01,0.998,,,1,ms_1cta,ms_1cta,plain,
best,512,fp16,8192,32,0.3008,10,11.395,10.036,11.562,10.392,7.029,6.273,15.902,15.011,34.717,32.915,11.274,10.043,11.363,10.078,11.28,9.997,,,,,0.986,1.621,0.717,0.328,1.011,1.003,1.01,,,1,ms_1cta,ms_1cta,plain,
best,512,fp16,8192,64,0.3008,10,11.414,10.072,11.768,10.442,7.11,6.291,16.013,15.08,34.469,32.228,11.419,10.102,11.459,10.135,11.467,10.061,,,,,0.97,1.605,0.713,0.331,1.0,0.996,0.995,,,1,ms_1cta,ms_1cta,plain,
best,512,fp16,8192,128,0.3008,10,11.725,10.157,12.002,10.532,7.429,6.362,16.21,15.204,41.152,40.085,11.685,10.196,11.834,10.219,11.627,10.163,,,,,0.977,1.578,0.723,0.285,1.003,0.991,1.008,,,1,ms_1cta,ms_1cta,plain,
best,512,fp16,8192,256,0.3008,10,14.253,12.522,14.264,12.486,12.926,11.338,24.099,23.203,75.544,74.193,12.827,11.151,12.896,11.133,10.562,8.728,,,,,0.999,1.103,0.591,0.189,1.111,1.105,1.349,,,1,ms_1cta,ms_1cta,plain,
best,512,fp16,8192,512,0.3008,10,24.32,21.702,24.219,21.705,23.701,21.285,42.582,41.699,134.715,133.624,23.43,20.282,23.88,20.293,17.877,14.738,,,,,1.004,1.026,0.571,0.181,1.038,1.018,1.36,,,1,ms_1cta,ms_1cta,plain,
best,512,fp16,8192,1024,0.3008,10,37.61,34.341,37.52,34.348,40.074,36.252,70.282,69.405,247.066,245.914,35.984,31.558,36.053,31.565,26.776,23.162,,,,,1.002,0.939,0.535,0.152,1.045,1.043,1.405,,,1,ms_1cta,ms_1cta,plain,
best,512,fp16,8192,2048,0.3008,10,67.187,63.141,67.171,63.16,77.666,70.767,135.003,133.645,486.488,485.474,61.224,56.573,61.296,56.495,46.816,42.097,,,,,1.0,0.865,0.498,0.138,1.097,1.096,1.435,,,1,ms_1cta,ms_1cta,plain,
best,512,fp16,16384,1,0.3008,22,11.41,9.619,10.864,9.22,9.546,8.875,18.746,17.352,36.296,32.852,13.981,11.983,13.886,11.953,13.83,12.044,,,,,1.05,1.195,0.609,0.314,0.816,0.822,0.825,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,16384,2,0.3008,22,11.195,9.571,10.448,9.158,9.56,8.872,18.718,17.304,35.819,32.828,13.552,11.96,13.61,11.942,13.314,11.981,,,,,1.072,1.171,0.598,0.313,0.826,0.823,0.841,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,16384,4,0.3008,22,11.502,9.59,10.466,9.165,9.608,8.883,18.664,17.367,36.149,33.138,13.486,11.946,13.669,11.957,13.675,11.998,,,,,1.099,1.197,0.616,0.318,0.853,0.842,0.841,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,16384,8,0.3008,22,11.48,9.626,10.565,9.197,9.621,8.901,18.925,17.377,35.576,33.139,13.726,12.0,13.778,11.983,13.69,12.027,,,,,1.087,1.193,0.607,0.323,0.836,0.833,0.839,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,16384,16,0.3008,22,11.32,9.626,10.526,9.199,9.568,8.891,18.605,17.386,35.328,33.442,13.659,11.977,13.669,11.995,13.568,11.974,,,,,1.075,1.183,0.608,0.32,0.829,0.828,0.834,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,16384,32,0.3008,22,11.376,9.65,10.819,9.211,9.598,8.931,18.699,17.439,34.845,32.764,13.75,11.998,13.656,12.004,13.648,11.998,,,,,1.051,1.185,0.608,0.326,0.827,0.833,0.834,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,16384,64,0.3008,22,11.49,9.68,10.902,9.274,9.806,8.983,18.939,17.492,36.211,33.81,13.944,12.044,13.882,12.049,13.893,12.049,,,,,1.054,1.172,0.607,0.317,0.824,0.828,0.827,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,16384,128,0.3008,22,12.005,9.777,11.451,9.382,10.293,9.088,19.262,17.629,43.512,42.105,14.427,12.152,14.429,12.143,14.331,12.168,,,,,1.048,1.166,0.623,0.276,0.832,0.832,0.838,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,16384,256,0.3008,22,14.85,12.41,14.402,11.955,18.622,16.738,27.624,26.41,79.826,77.916,16.37,13.969,16.365,13.957,17.603,15.203,,,,,1.031,0.797,0.538,0.186,0.907,0.907,0.844,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,16384,512,0.3008,22,25.31,21.507,24.008,20.776,34.661,31.961,49.138,47.791,141.202,139.647,28.27,24.383,27.96,24.389,30.595,27.099,,,,,1.054,0.73,0.515,0.179,0.895,0.905,0.827,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,16384,1024,0.3008,22,38.906,33.98,37.029,33.11,58.726,54.696,80.542,78.91,259.829,257.673,43.478,38.277,43.302,38.271,47.429,42.846,,,,,1.051,0.662,0.483,0.15,0.895,0.898,0.82,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,16384,2048,0.3008,22,69.322,62.691,66.555,61.404,114.695,107.584,153.754,151.578,511.525,509.618,76.632,70.954,76.666,70.831,85.4,79.558,,,,,1.042,0.604,0.451,0.136,0.905,0.904,0.812,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,32768,1,0.3008,12,11.539,9.838,11.549,9.816,14.834,13.825,23.365,21.41,38.021,34.958,19.541,16.193,19.493,16.191,12.67,11.304,,,,,0.999,0.778,0.494,0.303,0.591,0.592,0.911,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,32768,2,0.3008,12,11.331,9.819,11.638,9.791,15.013,13.895,23.6,21.468,37.56,34.663,19.581,16.164,19.526,16.146,12.586,11.249,,,,,0.974,0.755,0.48,0.302,0.579,0.58,0.9,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,32768,4,0.3008,12,11.53,9.806,11.848,9.801,15.066,13.945,23.547,21.452,37.259,34.138,19.48,16.172,19.386,16.15,12.811,11.3,,,,,0.973,0.765,0.49,0.309,0.592,0.595,0.9,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,32768,8,0.3008,12,11.59,9.85,11.827,9.821,14.907,13.983,23.824,21.542,36.974,34.307,19.142,16.182,19.288,16.221,12.744,11.286,,,,,0.98,0.778,0.487,0.313,0.605,0.601,0.909,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,32768,16,0.3008,12,11.531,9.868,11.726,9.827,15.253,14.118,23.603,21.511,36.602,34.837,18.749,16.173,18.842,16.186,12.686,11.282,,,,,0.983,0.756,0.489,0.315,0.615,0.612,0.909,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,32768,32,0.3008,12,11.73,9.907,11.92,9.868,15.523,14.293,23.72,21.644,43.25,42.351,18.84,16.195,18.874,16.191,12.91,11.324,,,,,0.984,0.756,0.495,0.271,0.623,0.621,0.909,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,32768,64,0.3008,12,12.099,9.955,12.195,9.944,14.278,13.203,23.93,21.711,61.293,60.536,19.122,16.25,19.206,16.251,13.28,11.382,,,,,0.992,0.847,0.506,0.197,0.633,0.63,0.911,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,32768,128,0.3008,12,12.816,10.09,12.971,10.058,14.946,13.354,24.374,21.859,47.128,45.288,19.718,16.394,19.603,16.403,14.0,11.516,,,,,0.988,0.858,0.526,0.272,0.65,0.654,0.915,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,32768,256,0.3008,12,16.707,13.592,17.165,13.657,27.416,25.112,34.253,32.429,86.298,83.91,21.072,17.706,20.947,17.716,18.592,15.398,,,,,0.973,0.609,0.488,0.194,0.793,0.798,0.899,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,32768,512,0.3008,12,27.984,22.963,28.229,23.017,52.178,48.508,60.92,57.913,151.259,148.971,36.307,31.26,36.459,31.335,31.008,26.473,,,,,0.991,0.536,0.459,0.185,0.771,0.768,0.902,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,32768,1024,0.3008,12,44.245,37.18,44.421,37.455,90.774,83.41,99.237,95.411,278.17,276.268,57.024,49.672,57.072,49.8,48.843,42.884,,,,,0.996,0.487,0.446,0.159,0.776,0.775,0.906,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,32768,2048,0.3008,12,77.824,74.09,79.024,75.475,176.959,172.732,188.16,186.994,551.109,550.705,101.613,98.465,101.624,98.454,87.965,85.119,,,,,0.985,0.44,0.414,0.141,0.766,0.766,0.885,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,65536,1,0.3008,32,13.859,12.431,13.229,11.27,14.498,13.654,32.752,29.606,39.251,36.017,13.44,11.933,13.496,11.953,13.176,11.581,,,,,1.048,0.956,0.423,0.353,1.031,1.027,1.052,,,4,msc_C8,msc_C8,mc,
best,512,fp16,65536,2,0.3008,32,14.117,12.41,13.291,11.306,14.494,13.622,32.717,29.932,38.739,35.793,13.648,12.109,13.758,12.063,13.221,11.624,,,,,1.062,0.974,0.431,0.364,1.034,1.026,1.068,,,4,msc_C8,msc_C8,mc,
best,512,fp16,65536,4,0.3008,32,13.85,12.442,13.357,11.32,14.75,13.853,32.872,30.053,38.117,35.199,13.618,12.189,13.883,12.136,13.29,11.647,,,,,1.037,0.939,0.421,0.363,1.017,0.998,1.042,,,4,msc_C4,msc_C4,mc,
best,512,fp16,65536,8,0.3008,32,13.861,12.492,13.445,11.485,14.962,13.925,33.082,30.26,38.08,35.536,14.032,12.38,13.83,12.387,13.536,11.89,,,,,1.031,0.926,0.419,0.364,0.988,1.002,1.024,,,4,msc_C4,msc_C4,mc,
best,512,fp16,65536,16,0.3008,32,13.931,12.492,13.579,11.523,15.362,14.226,33.152,30.285,38.277,36.415,14.04,12.427,14.072,12.32,13.608,11.9,,,,,1.026,0.907,0.42,0.364,0.992,0.99,1.024,,,4,msc_C4,msc_C4,mc,
best,512,fp16,65536,32,0.3008,32,14.411,12.531,13.805,12.084,18.046,16.666,33.499,30.497,45.427,44.258,14.581,12.675,14.619,12.783,14.357,12.69,,,,,1.044,0.799,0.43,0.317,0.988,0.986,1.004,,,2,msc_C4,msc_C4,mc,
best,512,fp16,65536,64,0.3008,32,14.832,12.572,14.674,12.306,23.008,21.396,33.818,30.559,64.782,63.678,21.501,18.511,21.472,18.483,15.174,12.868,,,,,1.011,0.645,0.439,0.229,0.69,0.691,0.977,,,2,ms_1cta,ms_1cta,mc,
best,512,fp16,65536,128,0.3008,32,15.794,12.807,16.149,12.869,23.731,21.785,34.413,30.874,53.968,51.262,22.006,18.741,22.059,18.716,17.258,14.463,,,,,0.978,0.666,0.459,0.293,0.718,0.716,0.915,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,65536,256,0.3008,32,23.587,18.941,24.534,19.245,44.949,41.709,46.685,43.423,98.75,95.054,29.194,25.278,29.278,25.254,25.594,21.575,,,,,0.961,0.525,0.505,0.239,0.808,0.806,0.922,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,65536,512,0.3008,32,41.821,32.595,42.168,33.133,88.35,81.424,84.562,78.022,171.283,167.095,50.981,43.349,51.034,43.427,43.728,37.236,,,,,0.992,0.473,0.495,0.244,0.82,0.819,0.956,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,65536,1024,0.3008,32,65.307,57.835,66.448,59.566,154.375,147.601,137.005,133.586,316.947,315.808,80.438,76.033,80.431,76.012,69.13,64.638,,,,,0.983,0.423,0.477,0.206,0.812,0.812,0.945,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,65536,2048,0.3008,32,112.154,105.754,115.207,109.137,299.264,292.344,257.256,253.941,624.69,624.064,143.464,139.342,143.403,139.395,124.456,120.546,,,,,0.974,0.375,0.436,0.18,0.782,0.782,0.901,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,131072,1,0.3008,14,18.555,17.004,13.126,11.929,14.448,13.526,53.704,47.178,42.086,38.475,13.422,12.049,13.453,12.077,14.053,12.86,,,,,1.414,1.284,0.346,0.441,1.382,1.379,1.32,,,4,msc_C8,msc_C8,mc,
best,512,fp16,131072,2,0.3008,14,18.618,16.973,13.533,12.01,14.574,13.663,53.81,47.276,41.619,38.229,13.598,12.195,13.742,12.196,14.31,12.924,,,,,1.376,1.277,0.346,0.447,1.369,1.355,1.301,,,4,msc_C8,msc_C8,mc,
best,512,fp16,131072,4,0.3008,14,18.653,17.0,13.576,12.021,14.722,13.848,53.635,47.245,41.059,37.607,13.683,12.258,13.934,12.215,14.422,12.952,,,,,1.374,1.267,0.348,0.454,1.363,1.339,1.293,,,4,msc_C8,msc_C8,mc,
best,512,fp16,131072,8,0.3008,14,18.626,17.02,13.762,12.214,15.179,13.957,53.616,47.332,40.822,37.647,15.114,13.159,15.061,13.299,14.736,13.213,,,,,1.353,1.227,0.347,0.456,1.232,1.237,1.264,,,4,msc_C4,msc_C4,mc,
best,512,fp16,131072,16,0.3008,14,19.003,17.047,14.075,12.243,17.627,16.34,53.798,47.437,41.104,38.63,15.317,13.206,15.491,13.348,14.952,13.221,,,,,1.35,1.078,0.353,0.462,1.241,1.227,1.271,,,4,msc_C4,msc_C4,mc,
best,512,fp16,131072,32,0.3008,14,19.219,17.097,16.733,14.374,22.653,20.936,55.23,48.964,49.03,47.506,15.968,13.712,15.992,13.735,18.018,15.997,,,,,1.149,0.848,0.348,0.392,1.204,1.202,1.067,,,2,msc_C4,msc_C4,mc,
best,512,fp16,131072,64,0.3008,14,20.034,17.201,17.883,14.628,32.114,30.001,55.723,48.957,71.238,69.454,27.856,24.085,27.84,24.07,19.074,16.193,,,,,1.12,0.624,0.36,0.281,0.719,0.72,1.05,,,2,ms_1cta,ms_1cta,mc,
best,512,fp16,131072,128,0.3008,14,22.014,17.449,22.586,17.761,60.896,57.682,56.611,49.095,65.963,62.116,28.976,24.369,29.026,24.376,23.062,19.529,,,,,0.975,0.362,0.389,0.334,0.76,0.758,0.955,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,131072,256,0.3008,14,37.438,28.6,38.955,29.326,118.094,112.564,72.314,66.3,121.458,114.456,46.862,40.038,46.768,40.104,38.811,32.157,,,,,0.961,0.317,0.518,0.308,0.799,0.801,0.965,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,131072,512,0.3008,14,78.955,60.623,84.821,70.871,204.784,202.204,140.031,132.586,207.832,204.797,91.557,78.068,91.778,78.052,79.648,61.55,,,,,0.931,0.386,0.564,0.38,0.862,0.86,0.991,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,131072,1024,0.3008,14,121.554,98.915,130.97,115.271,404.176,402.496,220.995,213.82,384.749,381.884,139.805,133.255,139.915,133.519,114.835,102.325,,,,,0.928,0.301,0.55,0.316,0.869,0.869,1.059,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,131072,2048,0.3008,14,194.101,178.33,210.386,194.865,808.004,805.74,408.682,402.302,752.018,749.743,259.607,253.376,259.347,253.358,203.256,191.268,,,,,0.923,0.24,0.475,0.258,0.748,0.748,0.955,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,262144,1,0.3008,22,28.267,26.413,16.109,14.656,14.541,13.667,94.275,82.184,45.442,41.685,15.206,13.425,15.25,13.446,17.443,16.095,,,,,1.755,1.944,0.3,0.622,1.859,1.854,1.621,,,4,msc_C8,msc_C8,mc,
best,512,fp16,262144,2,0.3008,22,28.157,26.374,16.496,14.707,14.584,13.686,94.786,82.533,44.949,41.45,15.582,13.546,15.63,13.544,17.779,16.148,,,,,1.707,1.931,0.297,0.626,1.807,1.801,1.584,,,4,msc_C8,msc_C8,mc,
best,512,fp16,262144,4,0.3008,22,28.315,26.378,16.602,14.741,14.747,13.74,94.686,82.606,44.334,40.977,15.502,13.619,15.701,13.565,17.856,16.197,,,,,1.706,1.92,0.299,0.639,1.827,1.803,1.586,,,4,msc_C8,msc_C8,mc,
best,512,fp16,262144,8,0.3008,22,28.472,26.419,16.854,14.932,17.411,16.14,94.693,82.568,44.346,41.062,15.976,13.798,15.813,13.83,18.312,16.429,,,,,1.689,1.635,0.301,0.642,1.782,1.801,1.555,,,4,msc_C8,msc_C8,mc,
best,512,fp16,262144,16,0.3008,22,28.598,26.44,17.264,14.956,22.475,20.836,94.934,82.829,45.107,42.187,18.464,15.843,18.573,15.973,18.645,16.474,,,,,1.657,1.272,0.301,0.634,1.549,1.54,1.534,,,4,msc_C4,msc_C4,mc,
best,512,fp16,262144,32,0.3008,22,29.24,26.497,22.747,19.615,32.048,29.923,98.515,86.541,55.019,52.538,19.248,16.4,19.274,16.399,24.627,22.01,,,,,1.285,0.912,0.297,0.531,1.519,1.517,1.187,,,2,msc_C4,msc_C4,mc,
best,512,fp16,262144,64,0.3008,22,30.63,26.645,24.723,19.949,60.858,57.567,99.264,86.635,81.592,78.432,44.506,38.694,44.592,38.756,26.054,22.27,,,,,1.239,0.503,0.309,0.375,0.688,0.687,1.176,,,2,ms_1cta,ms_1cta,mc,
best,512,fp16,262144,128,0.3008,22,36.485,26.941,38.77,27.921,111.107,103.605,102.133,86.599,92.192,85.958,48.886,39.123,48.843,39.104,37.184,30.32,,,,,0.941,0.328,0.357,0.396,0.746,0.747,0.981,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,262144,256,0.3008,22,70.866,60.421,78.658,67.45,217.658,214.099,133.227,127.819,177.365,169.972,87.688,85.382,87.949,85.547,72.176,63.974,,,,,0.901,0.326,0.532,0.4,0.808,0.806,0.982,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,262144,512,0.3008,22,124.381,112.273,145.394,127.031,395.61,392.455,239.066,231.71,294.261,287.738,147.527,145.363,147.291,144.919,127.042,114.302,,,,,0.855,0.314,0.52,0.423,0.843,0.844,0.979,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,262144,1024,0.3008,22,205.789,193.896,226.903,215.829,754.687,751.295,387.438,381.171,541.002,535.116,249.33,246.971,249.743,246.985,208.175,196.686,,,,,0.907,0.273,0.531,0.38,0.825,0.824,0.989,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp16,262144,2048,0.3008,22,370.564,358.933,402.33,390.443,1509.553,1506.884,722.239,716.148,1054.769,1048.933,468.229,464.968,467.639,465.017,378.655,366.541,,,,,0.921,0.245,0.513,0.351,0.791,0.792,0.979,,,1,ms_1cta,ms_1cta,1cta,
best,512,fp32,4096,1,0.3008,22,9.227,7.638,8.971,7.625,6.149,5.534,14.094,13.195,34.681,30.509,10.318,9.309,10.562,9.311,7.538,6.176,4.614,3.676,6.28,5.693,1.029,1.501,0.655,0.266,0.894,0.874,1.224,2.0,1.469,1,ms_1cta,ms_1cta,plain,4.614
best,512,fp32,4096,2,0.3008,22,9.094,7.604,9.282,7.582,6.331,5.537,14.331,13.215,34.267,30.528,10.686,9.283,10.621,9.281,7.798,6.155,4.75,3.7,6.312,5.763,0.98,1.436,0.635,0.265,0.851,0.856,1.166,1.914,1.441,1,ms_1cta,ms_1cta,plain,4.75
best,512,fp32,4096,4,0.3008,22,9.298,7.812,9.432,7.771,6.435,5.614,14.454,13.323,34.232,30.735,10.901,9.462,10.768,9.449,7.995,6.277,4.766,3.779,6.39,5.787,0.986,1.445,0.643,0.272,0.853,0.863,1.163,1.951,1.455,1,ms_1cta,ms_1cta,plain,4.766
best,512,fp32,4096,8,0.3008,22,9.326,7.811,9.474,7.771,6.485,5.623,14.509,13.308,34.086,31.149,10.888,9.456,10.92,9.45,7.984,6.3,4.805,3.784,6.619,6.166,0.984,1.438,0.643,0.274,0.857,0.854,1.168,1.941,1.409,1,ms_1cta,ms_1cta,plain,4.805
best,512,fp32,4096,16,0.3008,22,9.598,8.147,9.611,8.119,6.664,5.992,14.658,13.684,34.333,31.813,11.006,9.821,10.945,9.802,8.109,6.644,4.802,4.169,6.722,6.292,0.999,1.44,0.655,0.28,0.872,0.877,1.184,1.999,1.428,1,ms_1cta,ms_1cta,plain,4.802
best,512,fp32,4096,32,0.3008,22,9.781,8.308,9.749,8.305,6.821,6.063,14.741,13.747,33.984,31.842,11.13,9.932,11.15,9.951,8.35,6.758,4.922,4.22,6.882,6.326,1.003,1.434,0.664,0.288,0.879,0.877,1.171,1.987,1.421,1,ms_1cta,ms_1cta,plain,4.922
best,512,fp32,4096,64,0.3008,22,9.874,8.396,9.893,8.391,6.896,6.091,14.771,13.808,34.014,31.956,11.413,10.13,11.382,10.125,8.448,6.786,5.021,4.266,7.0,6.351,0.998,1.432,0.668,0.29,0.865,0.867,1.169,1.967,1.411,1,ms_1cta,ms_1cta,plain,5.021
best,512,fp32,4096,128,0.3008,22,10.389,8.607,10.306,8.587,7.526,6.481,15.122,13.957,40.715,39.515,11.738,10.362,11.856,10.363,8.648,6.945,5.307,4.378,7.306,6.492,1.008,1.38,0.687,0.255,0.885,0.876,1.201,1.957,1.422,1,ms_1cta,ms_1cta,plain,5.307
best,512,fp32,4096,256,0.3008,22,12.422,10.454,11.944,10.062,13.166,11.544,22.453,21.38,74.477,73.288,12.227,10.609,12.198,10.62,10.741,8.696,6.824,5.973,10.056,9.119,1.04,0.943,0.553,0.167,1.016,1.018,1.157,1.82,1.235,1,ms_1cta,ms_1cta,plain,6.824
best,512,fp32,4096,512,0.3008,22,22.464,18.378,21.869,18.563,24.386,21.658,39.744,38.407,133.045,131.814,22.803,19.195,22.984,19.14,19.008,15.195,11.616,10.358,18.074,16.543,1.027,0.921,0.565,0.169,0.985,0.977,1.182,1.934,1.243,1,ms_1cta,ms_1cta,plain,11.616
best,512,fp32,4096,1024,0.3008,22,33.601,28.648,38.87,33.336,41.261,36.847,65.408,64.072,243.291,242.049,34.282,29.927,34.242,29.988,28.259,23.647,18.946,17.156,29.992,28.179,0.864,0.814,0.514,0.138,0.98,0.981,1.189,1.774,1.12,1,ms_1cta,ms_1cta,plain,18.946
best,512,fp32,4096,2048,0.3008,22,57.742,51.952,69.864,61.698,79.286,72.111,124.996,123.406,479.437,478.44,58.069,52.306,57.856,52.287,48.581,42.886,33.761,31.858,56.361,53.345,0.826,0.728,0.462,0.12,0.994,0.998,1.189,1.71,1.024,1,ms_1cta,ms_1cta,plain,33.761
best,512,fp32,8192,1,0.3008,10,10.485,8.648,10.406,8.655,7.979,7.306,16.331,14.769,34.608,30.889,11.144,9.73,11.126,9.723,8.139,6.307,5.538,4.48,11.11,10.434,1.008,1.314,0.642,0.303,0.941,0.942,1.288,1.893,0.944,1,ms_1cta,ms_1cta,plain,5.538
best,512,fp32,8192,2,0.3008,10,10.128,8.632,10.301,8.655,8.034,7.334,16.501,14.82,34.571,30.895,11.054,9.715,10.998,9.707,7.949,6.291,5.664,4.488,11.146,10.459,0.983,1.261,0.614,0.293,0.916,0.921,1.274,1.788,0.909,1,ms_1cta,ms_1cta,plain,5.664
best,512,fp32,8192,4,0.3008,10,10.378,8.843,10.472,8.86,8.094,7.392,16.584,14.921,34.686,31.541,11.194,9.898,11.203,9.892,8.093,6.424,5.635,4.593,11.405,10.787,0.991,1.282,0.626,0.299,0.927,0.926,1.282,1.842,0.91,1,ms_1cta,ms_1cta,plain,5.635
best,512,fp32,8192,8,0.3008,10,10.525,8.857,10.534,8.846,8.174,7.409,16.619,14.934,34.531,31.727,11.234,9.89,11.243,9.894,8.096,6.418,5.643,4.605,11.619,10.906,0.999,1.288,0.633,0.305,0.937,0.936,1.3,1.865,0.906,1,ms_1cta,ms_1cta,plain,5.643
best,512,fp32,8192,16,0.3008,10,10.742,9.185,10.794,9.195,8.338,7.762,16.736,15.297,34.786,32.267,11.424,10.232,11.438,10.245,8.36,6.787,5.584,4.965,14.027,13.364,0.995,1.288,0.642,0.309,0.94,0.939,1.285,1.924,0.766,1,ms_1cta,ms_1cta,plain,5.584
best,512,fp32,8192,32,0.3008,10,10.792,9.34,10.952,9.353,8.445,7.84,16.901,15.381,34.617,32.509,11.581,10.367,11.586,10.367,8.616,6.903,5.677,5.033,14.698,14.075,0.985,1.278,0.639,0.312,0.932,0.931,1.253,1.901,0.734,1,ms_1cta,ms_1cta,plain,5.677
best,512,fp32,8192,64,0.3008,10,11.205,9.452,11.162,9.451,8.739,7.885,17.081,15.439,34.848,32.594,11.826,10.572,11.866,10.585,8.717,6.947,5.899,5.08,14.171,13.158,1.004,1.282,0.656,0.322,0.947,0.944,1.285,1.899,0.791,1,ms_1cta,ms_1cta,plain,5.899
best,512,fp32,8192,128,0.3008,10,11.669,9.651,11.712,9.651,9.317,8.035,17.45,15.595,41.906,40.42,12.413,10.812,12.56,10.818,9.194,7.123,6.438,5.21,13.917,12.891,0.996,1.252,0.669,0.278,0.94,0.929,1.269,1.812,0.838,1,ms_1cta,ms_1cta,plain,6.438
best,512,fp32,8192,256,0.3008,10,14.611,12.079,14.139,11.633,16.52,14.63,25.296,23.578,76.437,74.618,14.842,12.328,14.763,12.307,11.726,9.187,8.638,7.441,12.862,11.435,1.033,0.884,0.578,0.191,0.984,0.99,1.246,1.691,1.136,1,ms_1cta,ms_1cta,plain,8.638
best,512,fp32,8192,512,0.3008,10,25.602,21.364,25.454,21.755,30.498,27.712,44.568,42.379,136.117,134.354,27.51,21.78,27.712,21.788,20.163,15.844,14.342,13.014,22.811,20.789,1.006,0.839,0.574,0.188,0.931,0.924,1.27,1.785,1.122,1,ms_1cta,ms_1cta,plain,14.342
best,512,fp32,8192,1024,0.3008,10,39.12,33.646,44.739,38.349,51.282,47.38,72.592,70.27,248.935,246.634,41.214,34.066,41.179,34.154,31.194,24.872,23.51,21.654,38.533,34.94,0.874,0.763,0.539,0.157,0.949,0.95,1.254,1.664,1.015,1,ms_1cta,ms_1cta,plain,23.51
