uuid,model,isl,layer,K,N,cr,hit,cs,T,v256,mbpm,wpr,gpu,us_prod_nsys,us_timed_nsys,overhead,window_cyc,exact,mono,csv_pr_us,cyc_p1_gather_stats,frac_p1_gather_stats,us_p1_gather_stats,cyc_smem_stage,frac_smem_stage,us_smem_stage,cyc_p1b_rungs,frac_p1b_rungs,us_p1b_rungs,cyc_p2_count_admission,frac_p2_count_admission,us_p2_count_admission,cyc_p3_collect,frac_p3_collect,us_p3_collect,cyc_p4_select,frac_p4_select,us_p4_select,cyc_epilogue,frac_epilogue,us_epilogue
v32_128k_L49,v32,128k,49,2048,131087,1,0.874,8,512,True,1,False,3,25.088,24.834,-0.0101,45661.5,True,True,19.78,3531.0,0.07751,1.9445,115.0,0.00252,0.0633,1568.0,0.03442,0.8635,16445.5,0.36098,9.0564,3645.5,0.08002,2.0075,20089.5,0.44097,11.0631,163.0,0.00358,0.0898
v32_128k_L50,v32,128k,50,2048,131087,1,0.867,8,512,True,1,False,4,18.979,19.061,0.0043,34257.5,True,True,20.87,3687.0,0.10759,2.042,115.0,0.00336,0.0637,1569.0,0.04579,0.869,6429.0,0.18761,3.5607,3461.0,0.101,1.9169,18837.0,0.5497,10.4328,170.0,0.00496,0.0942
v32_128k_L51,v32,128k,51,2048,131087,1,0.911,8,512,True,1,False,5,17.979,18.05,0.0039,31871.0,True,True,20.55,3621.0,0.11354,2.0414,111.0,0.00348,0.0626,1549.0,0.04857,0.8733,6240.0,0.19566,3.5178,3482.0,0.10918,1.963,16717.0,0.52418,9.4243,172.0,0.00539,0.097
v32_128k_L52,v32,128k,52,2048,131087,1,0.876,8,512,True,1,False,6,24.422,23.987,-0.0178,43729.0,True,True,19.87,3596.0,0.08227,2.0092,111.0,0.00254,0.062,1545.0,0.03535,0.8632,16093.5,0.36818,8.9917,3608.5,0.08255,2.0161,18598.0,0.42547,10.3911,159.5,0.00365,0.0891
v32_128k_L53,v32,128k,53,2048,131087,1,0.886,8,512,True,1,False,7,24.6,24.456,-0.0059,44956.0,True,True,18.67,3592.5,0.08002,1.9684,115.0,0.00256,0.063,1584.5,0.03529,0.8682,16194.5,0.3607,8.8732,3598.5,0.08015,1.9717,19651.5,0.4377,10.7674,161.0,0.00359,0.0882
v32_128k_L54,v32,128k,54,2048,131087,1,0.93,8,512,True,1,False,0,25.482,25.203,-0.0109,46338.5,True,True,19.7,3339.0,0.07211,1.8374,115.0,0.00248,0.0633,1585.0,0.03423,0.8722,16242.0,0.35075,8.9377,3618.5,0.07814,1.9912,21237.0,0.45862,11.6863,170.0,0.00367,0.0935
v32_128k_L55,v32,128k,55,2048,131087,1,0.928,8,512,True,1,False,1,24.696,24.469,-0.0092,44972.0,True,True,20.15,3387.0,0.07558,1.8665,115.0,0.00257,0.0634,1585.0,0.03537,0.8734,16497.0,0.36811,9.0909,3641.0,0.08125,2.0064,19432.0,0.4336,10.7083,158.0,0.00353,0.0871
v32_128k_L56,v32,128k,56,2048,131087,1,0.91,8,512,True,1,False,2,18.147,18.213,0.0036,32186.5,True,True,20.46,3427.5,0.1064,1.9309,109.0,0.00338,0.0614,1544.0,0.04793,0.8698,6236.0,0.19358,3.513,3514.5,0.1091,1.9799,17238.5,0.53513,9.7112,144.0,0.00447,0.0811
v32_128k_L57,v32,128k,57,2048,131087,1,0.92,8,512,True,1,False,3,18.795,18.824,0.0015,33642.5,True,True,20.94,3448.5,0.10267,1.9297,115.0,0.00342,0.0644,1567.0,0.04665,0.8769,6412.0,0.1909,3.588,3503.5,0.10431,1.9605,18401.0,0.54784,10.2969,141.0,0.0042,0.0789
v32_128k_L58,v32,128k,58,2048,131087,1,0.884,8,512,True,1,False,4,24.53,24.299,-0.0094,44653.5,True,True,19.17,3425.0,0.07703,1.8895,115.0,0.00259,0.0634,1566.0,0.03522,0.8639,16409.5,0.36905,9.0527,3611.5,0.08122,1.9924,19189.0,0.43156,10.5861,148.0,0.00333,0.0816
v32_128k_L59,v32,128k,59,2048,131087,1,0.899,8,512,True,1,False,5,25.154,24.752,-0.016,45158.0,True,True,19.45,3366.5,0.07472,1.8794,109.0,0.00242,0.0609,1545.5,0.0343,0.8628,16237.5,0.36038,9.0648,3585.5,0.07958,2.0017,20079.0,0.44564,11.2094,134.0,0.00297,0.0748
v32_128k_L60,v32,128k,60,2048,131087,1,0.907,8,512,True,1,False,6,24.983,24.546,-0.0175,44746.5,True,True,18.57,3396.0,0.07597,1.8979,109.0,0.00244,0.0609,1542.0,0.03449,0.8618,15999.0,0.3579,8.9411,3609.5,0.08074,2.0172,19910.5,0.4454,11.1271,137.0,0.00306,0.0766
v32_16k_L03,v32,16k,3,2048,16399,1,0.856,1,512,True,1,False,7,12.608,12.658,0.0039,22350.0,True,True,14.4,3321.0,0.14848,1.8721,122.0,0.00545,0.0688,1757.5,0.07858,0.9907,4281.0,0.19141,2.4133,3948.0,0.17652,2.2255,8916.5,0.39866,5.0264,20.0,0.00089,0.0113
v32_16k_L04,v32,16k,4,2048,16399,1,0.788,1,512,True,1,False,0,12.637,12.741,0.0082,22470.0,True,True,14.43,3355.0,0.14936,1.8874,122.0,0.00543,0.0686,1759.5,0.07833,0.9898,4211.0,0.18746,2.3689,4022.0,0.17905,2.2626,8973.5,0.39948,5.0481,20.0,0.00089,0.0113
v32_16k_L05,v32,16k,5,2048,16399,1,0.873,1,512,True,1,False,1,12.154,12.226,0.0059,21417.0,True,True,15.52,3245.0,0.15222,1.85,124.0,0.00582,0.0707,1774.5,0.08324,1.0116,3973.0,0.18636,2.265,3924.0,0.18407,2.2371,8258.0,0.38736,4.7079,20.0,0.00094,0.0114
v32_16k_L06,v32,16k,6,2048,16399,1,0.88,1,512,True,1,False,2,12.688,12.799,0.0087,21292.5,True,True,14.64,3458.5,0.16218,2.0577,165.0,0.00774,0.0982,1809.5,0.08485,1.0766,4335.5,0.2033,2.5795,3968.0,0.18607,2.3608,7569.0,0.35493,4.5033,20.0,0.00094,0.0119
v32_16k_L07,v32,16k,7,2048,16399,1,0.825,1,512,True,1,False,3,12.39,12.422,0.0026,21726.5,True,True,15.19,3292.5,0.15155,1.8778,124.0,0.00571,0.0707,1803.0,0.08299,1.0283,4318.0,0.19876,2.4627,3928.5,0.18083,2.2405,8238.0,0.37919,4.6984,21.0,0.00097,0.012
v32_16k_L08,v32,16k,8,2048,16399,1,0.846,1,512,True,1,False,4,15.915,16.003,0.0055,28818.0,True,True,13.8,3324.0,0.11539,1.8365,164.0,0.00569,0.0906,1796.0,0.06235,0.9923,8806.5,0.30571,4.8655,4053.0,0.1407,2.2392,10643.0,0.36947,5.8801,20.0,0.00069,0.011
v32_16k_L09,v32,16k,9,2048,16399,1,0.825,1,512,True,1,False,5,13.043,13.048,0.0004,21860.0,True,True,14.72,3375.5,0.15445,2.0145,124.0,0.00567,0.074,1813.5,0.08298,1.0823,4275.0,0.1956,2.5513,3880.5,0.17755,2.3159,8367.0,0.38283,4.9934,20.0,0.00092,0.0119
v32_16k_L10,v32,16k,10,2048,16399,1,0.867,1,512,True,1,False,6,13.776,13.768,-0.0006,23146.5,True,True,14.8,3419.5,0.14789,2.0373,165.0,0.00714,0.0983,1821.5,0.07878,1.0852,4187.5,0.1811,2.4949,3962.0,0.17135,2.3605,9546.0,0.41284,5.6874,21.0,0.00091,0.0125
v32_16k_L11,v32,16k,11,2048,16399,1,0.831,1,512,True,1,False,7,12.398,12.485,0.007,22075.5,True,True,15.7,3502.5,0.15888,1.9699,122.0,0.00553,0.0686,1747.0,0.07925,0.9826,4165.5,0.18896,2.3428,3897.5,0.1768,2.1921,8590.0,0.38967,4.8312,20.0,0.00091,0.0112
v32_16k_L12,v32,16k,12,2048,16399,1,0.858,1,512,True,1,False,0,14.733,14.702,-0.0021,26324.5,True,True,13.64,3096.5,0.11766,1.7335,122.0,0.00464,0.0683,1723.5,0.06549,0.9648,8545.0,0.32469,4.7836,3994.0,0.15176,2.2359,8815.5,0.33497,4.935,21.0,0.0008,0.0118
v32_16k_L13,v32,16k,13,2048,16399,1,0.89,1,512,True,1,False,1,14.907,15.019,0.0075,26845.5,True,True,13.99,3330.5,0.12392,1.8473,124.0,0.00461,0.0688,1766.0,0.06571,0.9795,8580.0,0.31924,4.7591,3968.0,0.14764,2.2009,9086.5,0.33809,5.04,21.0,0.00078,0.0116
v32_16k_L14,v32,16k,14,2048,16399,1,0.902,1,512,True,1,False,2,13.339,13.323,-0.0012,22302.5,True,True,14.36,3334.5,0.14967,1.9964,165.0,0.00741,0.0988,1815.0,0.08147,1.0867,4367.5,0.19603,2.6149,3959.0,0.1777,2.3703,8617.5,0.38679,5.1595,21.0,0.00094,0.0126
v32_16k_L15,v32,16k,15,2048,16399,1,0.885,1,512,True,1,False,3,12.336,12.392,0.0045,21677.0,True,True,14.77,3300.0,0.1524,1.8801,124.0,0.00573,0.0706,1803.5,0.08329,1.0275,4335.5,0.20023,2.47,3897.0,0.17998,2.2202,8172.0,0.37741,4.6557,21.0,0.00097,0.012
v32_16k_L16,v32,16k,16,2048,16399,1,0.856,1,512,True,1,False,4,12.618,12.701,0.0066,22242.5,True,True,15.12,3428.5,0.15441,1.9483,165.0,0.00743,0.0938,1825.0,0.08219,1.0371,4352.5,0.19602,2.4733,4013.0,0.18073,2.2804,8399.0,0.37827,4.7728,21.0,0.00095,0.0119
v32_16k_L17,v32,16k,17,2048,16399,1,0.747,1,512,True,1,False,5,13.462,13.52,0.0043,22865.0,True,True,14.71,3630.5,0.15895,2.1398,124.0,0.00543,0.0731,1813.5,0.0794,1.0689,3899.0,0.1707,2.2981,3970.5,0.17383,2.3402,9383.5,0.41082,5.5306,20.0,0.00088,0.0118
v32_16k_L18,v32,16k,18,2048,16399,1,0.908,1,512,True,1,False,6,15.741,15.81,0.0044,27189.0,True,True,14.35,3334.5,0.12262,1.9301,165.0,0.00607,0.0955,1813.0,0.06667,1.0494,8746.0,0.32162,5.0625,4017.5,0.14773,2.3255,9098.0,0.33456,5.2662,20.0,0.00074,0.0116
v32_16k_L19,v32,16k,19,2048,16399,1,0.864,1,512,True,1,False,7,11.92,12.003,0.007,20866.5,True,True,14.72,3283.0,0.15742,1.8765,122.0,0.00585,0.0697,1754.5,0.08413,1.0028,3922.0,0.18806,2.2417,3916.5,0.1878,2.2386,7836.5,0.37577,4.4792,20.0,0.00096,0.0114
v32_16k_L20,v32,16k,20,2048,16399,1,0.738,1,512,True,1,False,0,12.138,12.288,0.0124,21666.5,True,True,14.63,3513.5,0.16252,1.9726,122.0,0.00564,0.0685,1757.5,0.08129,0.9867,4189.5,0.19379,2.3521,3841.5,0.17769,2.1567,8175.0,0.37814,4.5897,20.0,0.00093,0.0112
v32_16k_L21,v32,16k,21,2048,16399,1,0.743,1,512,True,1,False,1,13.55,13.613,0.0046,24039.0,True,True,15.11,3323.0,0.13853,1.8771,124.0,0.00517,0.07,1784.0,0.07437,1.0078,3923.5,0.16356,2.2164,3942.0,0.16434,2.2268,10870.0,0.45315,6.1404,21.0,0.00088,0.0119
v32_16k_L22,v32,16k,22,2048,16399,1,0.791,1,512,True,1,False,2,13.182,13.221,0.0029,22160.5,True,True,14.8,3399.5,0.15376,2.027,165.0,0.00746,0.0984,1824.5,0.08252,1.0879,4364.0,0.19739,2.6021,3976.5,0.17986,2.371,8359.0,0.37809,4.9842,20.0,0.0009,0.0119
v32_16k_L23,v32,16k,23,2048,16399,1,0.779,1,512,True,1,False,3,12.2,12.198,-0.0001,21230.5,True,True,14.91,3436.0,0.16181,1.9741,124.0,0.00584,0.0712,1821.0,0.08576,1.0462,4153.0,0.19558,2.3861,3907.5,0.18402,2.245,7772.0,0.36601,4.4653,21.0,0.00099,0.0121
v32_16k_L24,v32,16k,24,2048,16399,1,0.75,1,512,True,1,False,4,12.269,12.283,0.0012,21440.0,True,True,14.52,3366.0,0.15772,1.935,164.0,0.00768,0.0943,1826.0,0.08556,1.0497,3973.0,0.18616,2.2839,3933.0,0.18428,2.2609,8060.0,0.37766,4.6334,20.0,0.00094,0.0115
v32_16k_L25,v32,16k,25,2048,16399,1,0.661,1,512,True,1,False,5,13.418,13.509,0.0068,22706.5,True,True,14.51,3385.5,0.1493,2.0032,124.0,0.00547,0.0734,1807.5,0.07971,1.0695,3966.5,0.17492,2.347,4012.5,0.17695,2.3742,9360.0,0.41277,5.5384,20.0,0.00088,0.0118
v32_16k_L26,v32,16k,26,2048,16399,1,0.537,1,512,True,1,False,6,13.042,13.035,-0.0005,21779.5,True,True,13.5,3394.5,0.15577,2.0315,163.0,0.00748,0.0976,1812.0,0.08315,1.0844,3945.5,0.18106,2.3613,3932.5,0.18046,2.3535,8523.0,0.39112,5.1008,21.0,0.00096,0.0126
v32_16k_L27,v32,16k,27,2048,16399,1,0.606,1,512,True,1,False,7,12.166,12.253,0.0071,21484.5,True,True,13.77,3413.0,0.15917,1.9365,122.0,0.00569,0.0692,1747.5,0.0815,0.9915,3869.5,0.18046,2.1955,3931.0,0.18332,2.2304,8340.0,0.38894,4.732,20.0,0.00093,0.0113
v32_16k_L28,v32,16k,28,2048,16399,1,0.459,1,512,True,1,False,0,12.389,12.502,0.0092,21968.5,True,True,13.78,3533.5,0.16089,1.9933,122.0,0.00556,0.0688,1755.5,0.07993,0.9903,3912.0,0.17813,2.2068,3980.0,0.18122,2.2451,8638.0,0.39332,4.8727,21.0,0.00096,0.0118
v32_16k_L29,v32,16k,29,2048,16399,1,0.529,1,512,True,1,False,1,12.768,12.792,0.0019,22555.0,True,True,14.52,3336.0,0.14792,1.8887,124.0,0.0055,0.0702,1776.0,0.07875,1.0055,3869.5,0.17158,2.1907,4027.5,0.17858,2.2802,9398.5,0.41674,5.3209,21.0,0.00093,0.0119
v32_16k_L30,v32,16k,30,2048,16399,1,0.496,1,512,True,1,False,2,12.685,12.738,0.0042,21100.0,True,True,12.87,3494.5,0.16524,2.096,165.0,0.0078,0.099,1819.5,0.08603,1.0913,4024.5,0.1903,2.4139,4014.5,0.18982,2.4079,7609.5,0.35981,4.5642,21.0,0.00099,0.0126
v32_16k_L31,v32,16k,31,2048,16399,1,0.481,1,512,True,1,False,3,12.648,12.76,0.0089,22541.0,True,True,13.58,3644.5,0.16184,2.047,124.0,0.00551,0.0696,1794.0,0.07967,1.0076,3978.5,0.17667,2.2346,4045.0,0.17963,2.2719,8913.0,0.3958,5.0061,20.0,0.00089,0.0112
v32_16k_L32,v32,16k,32,2048,16399,1,0.513,1,512,True,1,False,4,12.821,12.925,0.0081,22712.5,True,True,13.73,3600.0,0.15845,2.0315,164.0,0.00722,0.0925,1819.5,0.08008,1.0267,3892.5,0.17132,2.1965,4045.0,0.17804,2.2826,9179.0,0.40401,5.1797,20.0,0.00088,0.0113
v32_16k_L33,v32,16k,33,2048,16399,1,0.258,1,512,True,1,False,5,13.582,13.605,0.0016,22921.5,True,True,13.84,3309.5,0.14457,1.9636,124.0,0.00542,0.0736,1800.5,0.07865,1.0683,4196.0,0.18329,2.4895,3967.0,0.17329,2.3537,9475.5,0.41391,5.6219,20.0,0.00087,0.0119
v32_16k_L34,v32,16k,34,2048,16399,1,0.533,1,512,True,1,False,6,13.842,13.91,0.005,23425.0,True,True,13.56,3628.0,0.15471,2.1414,165.0,0.00704,0.0974,1810.5,0.07721,1.0686,3861.5,0.16467,2.2792,4048.5,0.17264,2.3896,9917.0,0.42289,5.8535,20.0,0.00085,0.0118
v32_16k_L35,v32,16k,35,2048,16399,1,0.438,1,512,True,1,False,7,12.902,12.99,0.0068,22980.5,True,True,13.71,3368.5,0.14699,1.8965,122.0,0.00532,0.0687,1750.0,0.07636,0.9853,3843.5,0.16772,2.164,4033.5,0.17601,2.2709,9779.0,0.42672,5.5058,20.0,0.00087,0.0113
v32_16k_L36,v32,16k,36,2048,16399,1,0.672,1,512,True,1,False,0,12.102,12.163,0.005,21318.5,True,True,14.24,3353.0,0.15733,1.9041,122.0,0.00572,0.0693,1755.0,0.08235,0.9966,3919.0,0.18389,2.2255,3917.0,0.1838,2.2244,8225.0,0.38594,4.6708,20.5,0.00096,0.0116
v32_16k_L37,v32,16k,37,2048,16399,1,0.646,1,512,True,1,False,1,11.958,11.998,0.0033,20978.5,True,True,14.6,3234.0,0.15443,1.8467,124.0,0.00592,0.0708,1768.5,0.08445,1.0099,3924.0,0.18738,2.2408,4018.5,0.19189,2.2947,7852.5,0.37497,4.4841,20.0,0.00096,0.0114
v32_16k_L38,v32,16k,38,2048,16399,1,0.686,1,512,True,1,False,2,13.992,14.106,0.0081,23819.5,True,True,14.74,3361.0,0.1414,1.9785,165.0,0.00694,0.0971,1816.0,0.0764,1.069,4358.0,0.18334,2.5654,4054.0,0.17055,2.3864,9992.5,0.42039,5.8821,23.0,0.00097,0.0135
v32_16k_L39,v32,16k,39,2048,16399,1,0.713,1,512,True,1,False,3,12.061,12.09,0.0024,21018.0,True,True,14.03,3061.0,0.14594,1.7601,124.0,0.00591,0.0713,1777.5,0.08475,1.0221,4018.5,0.19159,2.3107,3969.5,0.18925,2.2826,8003.0,0.38156,4.6019,21.0,0.001,0.0121
v32_16k_L40,v32,16k,40,2048,16399,1,0.712,1,512,True,1,False,4,12.336,12.325,-0.0009,21515.0,True,True,14.86,3176.5,0.14788,1.8243,166.0,0.00773,0.0953,1800.5,0.08382,1.034,4031.5,0.18769,2.3153,3977.5,0.18517,2.2843,8308.0,0.38678,4.7713,20.0,0.00093,0.0115
v32_16k_L41,v32,16k,41,2048,16399,1,0.811,1,512,True,1,False,5,15.51,15.568,0.0037,26751.5,True,True,13.69,3228.5,0.12057,1.8701,124.0,0.00463,0.0718,1781.5,0.06653,1.0319,8615.5,0.32176,4.9906,4085.0,0.15256,2.3663,8922.0,0.3332,5.1681,20.0,0.00075,0.0116
v32_16k_L42,v32,16k,42,2048,16399,1,0.742,1,512,True,1,False,6,15.782,15.813,0.0019,27205.0,True,True,14.4,3300.0,0.12134,1.915,163.0,0.00599,0.0946,1802.0,0.06626,1.0457,8693.5,0.31966,5.0449,4134.5,0.15202,2.3993,9083.5,0.334,5.2712,20.0,0.00074,0.0116
v32_16k_L43,v32,16k,43,2048,16399,1,0.631,1,512,True,1,False,7,12.389,12.421,0.0026,21840.5,True,True,14.71,3070.5,0.14065,1.7425,122.0,0.00559,0.0692,1720.5,0.07881,0.9764,4287.0,0.19638,2.4329,4010.0,0.18369,2.2757,8599.5,0.39392,4.8802,21.0,0.00096,0.0119
v32_16k_L44,v32,16k,44,2048,16399,1,0.723,1,512,True,1,False,0,14.776,14.845,0.0047,26509.0,True,True,13.93,3076.5,0.11607,1.7151,122.0,0.0046,0.068,1725.0,0.06508,0.9616,8528.0,0.32174,4.7541,3962.0,0.14948,2.2087,9071.0,0.34223,5.0568,21.0,0.00079,0.0117
v32_16k_L45,v32,16k,45,2048,16399,1,0.715,1,512,True,1,False,1,14.733,14.707,-0.0017,26287.5,True,True,13.73,3186.0,0.12115,1.7848,124.0,0.00472,0.0695,1761.0,0.06696,0.9865,8240.5,0.31334,4.6164,4048.5,0.15394,2.268,8919.0,0.33914,4.9965,20.0,0.00076,0.0112
v32_16k_L46,v32,16k,46,2048,16399,1,0.505,1,512,True,1,False,2,14.659,14.667,0.0005,24902.5,True,True,14.53,3298.5,0.13256,1.9432,164.0,0.00659,0.0966,1804.5,0.07252,1.0631,4067.0,0.16344,2.396,3990.5,0.16037,2.3509,11535.5,0.46359,6.7959,23.0,0.00092,0.0135
v32_16k_L47,v32,16k,47,2048,16399,1,0.621,1,512,True,1,False,3,12.205,12.245,0.0033,21437.0,True,True,13.27,3564.0,0.16644,2.0315,124.0,0.00579,0.0707,1826.0,0.08528,1.0408,3832.0,0.17896,2.1842,3931.0,0.18358,2.2407,8115.5,0.37901,4.6258,20.0,0.00093,0.0114
v32_16k_L48,v32,16k,48,2048,16399,1,0.621,1,512,True,1,False,4,12.686,12.718,0.0025,22245.0,True,True,14.56,3312.5,0.14887,1.8887,164.0,0.00737,0.0935,1823.5,0.08195,1.0397,4345.5,0.1953,2.4776,3977.5,0.17876,2.2678,8606.5,0.3868,4.9071,21.0,0.00094,0.012
v32_16k_L49,v32,16k,49,2048,16399,1,0.669,1,512,True,1,False,5,13.363,13.496,0.0099,22759.5,True,True,15.72,3495.0,0.15377,2.0548,124.0,0.00546,0.0729,1795.0,0.07897,1.0553,4309.0,0.18958,2.5334,3972.0,0.17475,2.3353,9013.0,0.39654,5.2991,21.0,0.00092,0.0123
v32_16k_L50,v32,16k,50,2048,16399,1,0.598,1,512,True,1,False,6,13.709,13.786,0.0056,23301.0,True,True,13.63,3749.0,0.16094,2.2062,165.0,0.00708,0.0971,1827.0,0.07843,1.0752,4087.5,0.17547,2.4054,3964.0,0.17017,2.3328,9482.5,0.40706,5.5803,20.0,0.00086,0.0118
v32_16k_L51,v32,16k,51,2048,16399,1,0.559,1,512,True,1,False,7,12.789,12.877,0.0069,22700.5,True,True,14.51,3326.5,0.14634,1.8715,122.0,0.00537,0.0686,1754.0,0.07716,0.9868,4301.0,0.18921,2.4198,3951.5,0.17384,2.2232,9256.0,0.4072,5.2076,20.0,0.00088,0.0113
v32_16k_L52,v32,16k,52,2048,16399,1,0.784,1,512,True,1,False,0,16.024,16.022,-0.0001,28894.5,True,True,13.63,3119.0,0.10799,1.7304,122.0,0.00422,0.0677,1726.0,0.05976,0.9576,8566.5,0.29659,4.7526,4012.0,0.13891,2.2258,11315.0,0.39175,6.2774,22.5,0.00078,0.0125
v32_16k_L53,v32,16k,53,2048,16399,1,0.729,1,512,True,1,False,1,12.229,12.272,0.0035,21492.0,True,True,14.64,3219.5,0.15002,1.8345,124.0,0.00578,0.0707,1770.5,0.0825,1.0089,4267.5,0.19885,2.4317,3894.5,0.18147,2.2191,8164.0,0.38041,4.652,21.0,0.00098,0.012
v32_16k_L54,v32,16k,54,2048,16399,1,0.676,1,512,True,1,False,2,13.832,13.858,0.0019,23404.0,True,True,14.65,3320.5,0.14225,1.9676,165.0,0.00707,0.0978,1810.0,0.07754,1.0725,4310.0,0.18464,2.554,4005.5,0.1716,2.3735,9708.5,0.41592,5.7529,23.0,0.00099,0.0136
v32_16k_L55,v32,16k,55,2048,16399,1,0.684,1,512,True,1,False,3,12.074,12.117,0.0036,21043.5,True,True,15.25,3132.0,0.14878,1.7963,124.0,0.00589,0.0711,1781.0,0.0846,1.0215,3987.5,0.18942,2.2869,3935.5,0.18695,2.2571,8071.5,0.38342,4.6292,20.0,0.00095,0.0115
v32_16k_L56,v32,16k,56,2048,16399,1,0.709,1,512,True,1,False,4,12.77,12.766,-0.0003,22393.5,True,True,14.56,3405.0,0.15203,1.9414,164.0,0.00732,0.0935,1818.5,0.0812,1.0368,4046.0,0.18065,2.3069,3912.0,0.17467,2.2305,9031.0,0.40323,5.1491,20.0,0.00089,0.0114
v32_16k_L57,v32,16k,57,2048,16399,1,0.825,1,512,True,1,False,5,13.826,13.854,0.0021,23418.0,True,True,14.99,3333.5,0.14249,1.9701,125.0,0.00534,0.0739,1817.5,0.07769,1.0741,4255.5,0.18191,2.515,3917.5,0.16746,2.3152,9922.0,0.42413,5.8638,23.0,0.00098,0.0136
v32_16k_L58,v32,16k,58,2048,16399,1,0.857,1,512,True,1,False,6,16.048,16.077,0.0018,27691.5,True,True,14.24,3437.5,0.12382,1.9871,165.0,0.00594,0.0954,1801.5,0.06489,1.0414,8572.0,0.30877,4.9552,3974.0,0.14315,2.2972,9791.5,0.3527,5.6601,20.0,0.00072,0.0116
v32_16k_L59,v32,16k,59,2048,16399,1,0.772,1,512,True,1,False,7,12.242,12.299,0.0047,21614.0,True,True,14.42,3379.0,0.15649,1.9156,122.0,0.00565,0.0692,1751.0,0.08109,0.9927,4195.5,0.1943,2.3785,3886.5,0.17999,2.2034,8238.0,0.38151,4.6703,21.0,0.00097,0.0119
v32_16k_L60,v32,16k,60,2048,16399,1,0.857,1,512,True,1,False,0,14.989,15.15,0.0108,27122.5,True,True,13.75,3246.0,0.11972,1.7944,122.0,0.0045,0.0674,1726.0,0.06366,0.9541,8558.0,0.31563,4.7309,3939.5,0.14529,2.1778,9501.5,0.35043,5.2525,21.0,0.00077,0.0116
v32_256k_L03,v32,256k,3,2048,163775,1,0.845,8,512,True,1,False,7,19.094,19.024,-0.0037,34587.0,True,True,22.55,3716.5,0.10727,2.0483,115.0,0.00332,0.0634,1586.0,0.04578,0.8741,7692.5,0.22203,4.2396,4350.5,0.12557,2.3977,17009.5,0.49095,9.3744,176.0,0.00508,0.097
v32_256k_L04,v32,256k,4,2048,163775,1,0.899,8,512,True,1,False,0,19.312,19.318,0.0003,35118.0,True,True,22.36,3330.5,0.09518,1.8382,115.0,0.00329,0.0635,1586.5,0.04534,0.8756,7593.0,0.217,4.1908,4387.0,0.12538,2.4213,17817.0,0.5092,9.8337,161.0,0.0046,0.0889
v32_256k_L05,v32,256k,5,2048,163775,1,0.92,8,512,True,1,False,1,19.766,19.811,0.0023,35862.0,True,True,22.35,3386.5,0.09453,1.8686,115.5,0.00322,0.0637,1584.0,0.04422,0.874,7696.0,0.21483,4.2464,4355.0,0.12157,2.403,18523.0,0.51706,10.2205,163.5,0.00456,0.0902
v32_256k_L06,v32,256k,6,2048,163775,1,0.762,8,512,True,1,False,2,19.254,19.322,0.0035,33987.5,True,True,22.5,3579.0,0.10548,2.031,111.0,0.00327,0.063,1550.5,0.0457,0.8799,7745.5,0.22828,4.3953,4352.0,0.12826,2.4696,16448.5,0.48477,9.334,144.0,0.00424,0.0817
v32_256k_L07,v32,256k,7,2048,163775,1,0.801,8,512,True,1,False,3,19.258,19.317,0.0031,35038.0,True,True,21.9,3744.5,0.1066,2.0528,115.0,0.00327,0.063,1567.5,0.04462,0.8593,7848.0,0.22341,4.3025,4364.0,0.12423,2.3924,17334.5,0.49347,9.5032,154.0,0.00438,0.0844
v32_256k_L08,v32,256k,8,2048,163775,1,0.836,8,512,True,1,False,4,28.541,28.19,-0.0123,52554.0,True,True,20.16,3405.0,0.06482,1.8499,115.0,0.00219,0.0625,1565.0,0.02979,0.8502,18901.5,0.3598,10.269,4583.0,0.08724,2.4899,23825.0,0.45352,12.9438,139.0,0.00265,0.0755
v32_256k_L09,v32,256k,9,2048,163775,1,0.935,8,512,True,1,False,5,19.595,19.637,0.0021,34575.0,True,True,22.05,3395.5,0.09824,1.925,111.0,0.00321,0.0629,1538.5,0.04451,0.8722,7777.5,0.22501,4.4092,4335.5,0.12543,2.4579,17266.0,0.49952,9.7883,141.0,0.00408,0.0799
v32_256k_L10,v32,256k,10,2048,163775,1,0.845,8,512,True,1,False,6,18.8,18.778,-0.0012,32927.5,True,True,21.78,3423.5,0.10412,1.9575,111.0,0.00338,0.0635,1548.0,0.04708,0.8851,7760.0,0.23602,4.4371,4393.5,0.13363,2.5122,15499.0,0.4714,8.8623,144.0,0.00438,0.0823
v32_256k_L11,v32,256k,11,2048,163775,1,0.85,8,512,True,1,False,7,18.074,18.027,-0.0026,32584.0,True,True,21.52,3540.0,0.10865,1.9636,115.0,0.00353,0.0638,1584.0,0.04861,0.8786,7669.0,0.23537,4.2539,4359.5,0.1338,2.4182,15159.5,0.46526,8.4089,156.0,0.00479,0.0865
v32_256k_L12,v32,256k,12,2048,163775,1,0.73,8,512,True,1,False,0,17.41,17.411,0.0001,31303.0,True,True,20.57,3477.0,0.11095,1.9316,115.0,0.00367,0.0639,1585.5,0.05059,0.8808,7651.5,0.24415,4.2506,4375.0,0.1396,2.4304,13961.0,0.44548,7.7557,174.0,0.00555,0.0967
