scenario,sweep,K,dtype,N,BS,cluster_size,mc_cold_us_074,mc_warm_us_074,base_cold_us_074,base_warm_us_074,speedup_same_node_cold
best,bs,1024,bf16,131072,64,2,23.072,20.185,26.458,23.747,1.1468
best,bs,1024,bf16,131072,128,1,29.345,24.228,28.501,24.063,0.9712
best,bs,1024,bf16,131072,256,1,52.79,42.273,50.182,40.361,0.9506
best,bs,1024,bf16,131072,512,1,110.791,99.301,102.495,90.488,0.9251
best,bs,1024,bf16,131072,1024,1,174.177,157.674,153.151,139.907,0.8793
best,bs,1024,bf16,131072,2048,1,292.25,275.177,267.155,252.876,0.9141
best,bs,1024,bf16,262144,1,4,22.097,20.745,39.552,37.5,1.7899
best,bs,1024,bf16,262144,2,4,22.401,20.913,39.119,37.406,1.7463
best,bs,1024,bf16,262144,4,4,22.666,20.927,39.207,37.414,1.7298
best,bs,1024,bf16,262144,8,4,23.021,21.041,39.283,37.479,1.7064
best,bs,1024,bf16,262144,16,4,23.456,21.106,39.426,37.466,1.6808
best,bs,1024,bf16,262144,32,2,30.634,27.635,40.211,37.532,1.3126
best,bs,1024,bf16,262144,64,2,32.358,28.06,41.453,37.729,1.2811
best,bs,1024,bf16,262144,128,1,49.243,38.863,47.182,38.064,0.9581
best,bs,1024,bf16,262144,256,1,109.689,97.23,97.757,84.413,0.8912
best,bs,1024,bf16,262144,512,1,213.066,177.196,197.899,162.267,0.9288
best,bs,1024,bf16,262144,1024,1,330.776,300.516,311.145,278.524,0.9407
best,bs,1024,bf16,262144,2048,1,597.348,580.61,543.621,529.718,0.9101
best,bs,1024,bf16,524288,2,4,28.503,26.473,63.852,61.388,2.2402
best,bs,1024,bf16,524288,4,4,28.605,26.442,63.677,61.417,2.2261
best,bs,1024,bf16,524288,8,4,29.202,26.567,63.856,61.465,2.1867
best,bs,1024,bf16,524288,16,4,29.763,26.634,64.218,61.475,2.1576
best,bs,1024,bf16,524288,32,2,44.171,39.935,65.098,61.563,1.4738
best,bs,1024,bf16,524288,64,2,50.033,40.436,68.887,61.751,1.3768
best,bs,1024,bf16,1048576,2,4,42.302,39.278,115.324,111.941,2.7262
best,bs,1024,bf16,1048576,4,4,42.75,39.3,115.026,111.99,2.6907
best,bs,1024,bf16,1048576,8,4,43.06,39.492,115.618,112.058,2.685
best,bs,1024,bf16,1048576,16,4,44.075,39.552,115.9,112.056,2.6296
best,bs,1024,bf16,1048576,32,2,74.9,66.484,117.956,112.116,1.5748
best,bs,1024,bf16,1048576,64,2,102.898,91.888,136.268,128.611,1.3243
best,bs,1024,fp16,4096,1,1,10.046,8.8,11.138,9.593,1.1087
best,bs,1024,fp16,4096,2,1,10.123,8.757,10.563,9.572,1.0435
best,bs,1024,fp16,4096,4,1,10.23,8.978,10.47,9.56,1.0235
best,bs,1024,fp16,4096,8,1,10.333,9.033,10.574,9.577,1.0233
best,bs,1024,fp16,4096,16,1,10.347,9.356,10.603,9.601,1.0247
best,bs,1024,fp16,4096,32,1,10.641,9.536,10.602,9.622,0.9963
best,bs,1024,fp16,4096,64,1,10.84,9.589,10.661,9.678,0.9835
best,bs,1024,fp16,4096,128,1,11.076,9.803,11.046,9.829,0.9973
best,bs,1024,fp16,4096,256,1,13.179,11.98,13.272,11.986,1.0071
best,bs,1024,fp16,4096,512,1,23.195,21.162,23.21,21.103,1.0006
best,bs,1024,fp16,4096,1024,1,36.03,33.413,35.896,33.561,0.9963
best,bs,1024,fp16,4096,2048,1,65.682,61.667,65.499,61.7,0.9972
best,bs,1024,fp16,8192,1,1,12.37,11.091,12.824,11.838,1.0367
best,bs,1024,fp16,8192,2,1,12.095,10.986,12.939,11.822,1.0698
best,bs,1024,fp16,8192,4,1,12.046,11.198,12.995,11.813,1.0788
best,bs,1024,fp16,8192,8,1,12.203,11.247,12.758,11.82,1.0455
best,bs,1024,fp16,8192,16,1,12.697,11.598,12.726,11.819,1.0023
best,bs,1024,fp16,8192,32,1,12.859,11.776,12.909,11.838,1.0039
best,bs,1024,fp16,8192,64,1,13.087,11.851,12.95,11.916,0.9895
best,bs,1024,fp16,8192,128,1,13.545,12.106,13.262,12.078,0.9791
best,bs,1024,fp16,8192,256,1,17.069,15.374,16.986,15.421,0.9951
best,bs,1024,fp16,8192,512,1,29.532,27.75,29.579,27.779,1.0016
best,bs,1024,fp16,8192,1024,1,47.236,44.472,46.986,44.575,0.9947
best,bs,1024,fp16,8192,2048,1,87.056,83.312,87.054,83.337,1.0
best,bs,1024,fp16,16384,1,1,17.272,15.923,18.675,17.204,1.0812
best,bs,1024,fp16,16384,2,1,17.483,15.879,18.542,17.19,1.0606
best,bs,1024,fp16,16384,4,1,17.698,16.112,18.547,17.177,1.048
best,bs,1024,fp16,16384,8,1,17.647,16.168,18.683,17.199,1.0587
best,bs,1024,fp16,16384,16,1,17.863,16.485,18.682,17.198,1.0458
best,bs,1024,fp16,16384,32,1,17.929,16.713,18.797,17.211,1.0484
best,bs,1024,fp16,16384,64,1,18.225,16.793,18.955,17.284,1.0401
best,bs,1024,fp16,16384,128,1,18.888,17.065,19.472,17.461,1.0309
best,bs,1024,fp16,16384,256,1,25.944,23.654,25.154,22.828,0.9695
best,bs,1024,fp16,16384,512,1,45.775,42.638,46.166,42.721,1.0085
best,bs,1024,fp16,16384,1024,1,72.69,68.455,73.157,69.1,1.0064
best,bs,1024,fp16,16384,2048,1,133.978,130.062,134.434,129.318,1.0034
best,bs,1024,fp16,32768,1,1,15.405,13.515,15.682,14.188,1.018
best,bs,1024,fp16,32768,2,1,15.179,13.527,15.624,14.154,1.0293
best,bs,1024,fp16,32768,4,1,15.346,13.725,15.648,14.175,1.0197
best,bs,1024,fp16,32768,8,1,15.711,13.809,15.491,14.175,0.986
best,bs,1024,fp16,32768,16,1,15.796,14.115,15.594,14.201,0.9872
best,bs,1024,fp16,32768,32,1,16.013,14.264,15.781,14.223,0.9855
best,bs,1024,fp16,32768,64,1,16.582,14.44,16.246,14.276,0.9797
best,bs,1024,fp16,32768,128,1,17.435,14.731,17.005,14.494,0.9753
best,bs,1024,fp16,32768,256,1,24.49,21.044,24.306,20.56,0.9925
best,bs,1024,fp16,32768,512,1,42.297,36.66,41.542,36.159,0.9822
best,bs,1024,fp16,32768,1024,1,66.708,59.588,65.486,58.758,0.9817
best,bs,1024,fp16,32768,2048,1,120.989,117.807,119.253,116.356,0.9857
best,bs,1024,fp16,65536,1,4,22.56,20.801,26.872,25.514,1.1911
best,bs,1024,fp16,65536,2,4,22.606,20.907,27.058,25.5,1.1969
best,bs,1024,fp16,65536,4,4,22.869,21.171,26.758,25.489,1.1701
best,bs,1024,fp16,65536,8,4,23.195,21.313,26.803,25.513,1.1556
best,bs,1024,fp16,65536,16,4,23.351,21.582,26.902,25.539,1.1521
best,bs,1024,fp16,65536,32,2,25.309,23.753,27.304,25.578,1.0788
best,bs,1024,fp16,65536,64,2,26.199,24.08,27.768,25.707,1.0599
best,bs,1024,fp16,65536,128,1,29.899,26.687,29.077,26.01,0.9725
best,bs,1024,fp16,65536,256,1,52.076,46.88,50.845,45.716,0.9764
best,bs,1024,fp16,65536,512,1,95.064,83.925,91.166,81.115,0.959
best,bs,1024,fp16,65536,1024,1,149.962,144.607,144.533,138.506,0.9638
best,bs,1024,fp16,65536,2048,1,276.939,271.429,265.622,260.295,0.9591
best,bs,1024,fp16,131072,1,4,18.166,17.071,26.522,24.66,1.46
best,bs,1024,fp16,131072,2,4,18.707,17.278,25.939,24.516,1.3866
best,bs,1024,fp16,131072,4,4,18.842,17.442,26.03,24.546,1.3815
best,bs,1024,fp16,131072,8,4,19.208,17.616,26.149,24.562,1.3614
best,bs,1024,fp16,131072,16,4,19.508,17.853,26.259,24.599,1.3461
best,bs,1024,fp16,131072,32,2,23.227,21.011,26.648,24.665,1.1473
best,bs,1024,fp16,131072,64,2,24.231,21.362,27.507,24.815,1.1352
best,bs,1024,fp16,131072,128,1,30.61,25.621,29.587,25.153,0.9666
best,bs,1024,fp16,131072,256,1,57.583,46.155,53.787,43.514,0.9341
best,bs,1024,fp16,131072,512,1,120.935,106.675,111.902,97.344,0.9253
best,bs,1024,fp16,131072,1024,1,193.863,179.573,173.182,159.698,0.8933
best,bs,1024,fp16,131072,2048,1,341.112,328.913,298.451,284.24,0.8749
best,bs,1024,fp16,262144,1,4,23.829,22.389,41.24,39.214,1.7307
best,bs,1024,fp16,262144,2,4,24.125,22.525,40.755,39.1,1.6893
best,bs,1024,fp16,262144,4,4,24.498,22.678,40.915,39.14,1.6701
best,bs,1024,fp16,262144,8,4,24.829,22.817,41.048,39.199,1.6532
best,bs,1024,fp16,262144,16,4,25.405,23.061,41.163,39.205,1.6203
best,bs,1024,fp16,262144,32,2,32.472,29.477,42.006,39.26,1.2936
best,bs,1024,fp16,262144,64,2,34.257,29.913,43.162,39.494,1.2599
best,bs,1024,fp16,262144,128,1,51.785,41.249,48.914,39.857,0.9446
best,bs,1024,fp16,262144,256,1,122.377,110.2,107.299,94.598,0.8768
best,bs,1024,fp16,262144,512,1,213.344,195.145,204.859,176.435,0.9602
best,bs,1024,fp16,262144,1024,1,345.022,331.555,327.16,300.556,0.9482
best,bs,1024,fp16,262144,2048,1,654.06,642.216,585.557,570.123,0.8953
best,bs,1024,fp16,524288,2,4,29.392,27.294,63.834,61.398,2.1718
best,bs,1024,fp16,524288,4,4,29.571,27.394,63.606,61.447,2.151
best,bs,1024,fp16,524288,8,4,30.169,27.566,63.765,61.477,2.1136
best,bs,1024,fp16,524288,16,4,30.846,27.816,64.213,61.485,2.0817
best,bs,1024,fp16,524288,32,2,45.211,40.705,65.024,61.593,1.4382
best,bs,1024,fp16,524288,64,2,50.625,41.239,68.893,61.796,1.3608
best,bs,1024,fp16,1048576,2,4,44.171,41.253,114.982,111.789,2.6031
best,bs,1024,fp16,1048576,4,4,44.622,41.417,114.902,111.887,2.575
best,bs,1024,fp16,1048576,8,4,45.194,41.595,115.186,111.924,2.5487
best,bs,1024,fp16,1048576,16,4,46.121,41.832,115.722,111.958,2.5091
best,bs,1024,fp16,1048576,32,2,76.55,67.896,117.686,112.007,1.5374
best,bs,1024,fp16,1048576,64,2,104.553,94.07,136.21,128.418,1.3028
best,bs,1024,fp32,4096,1,1,9.957,8.759,10.411,9.226,1.0456
best,bs,1024,fp32,4096,2,1,10.423,8.819,10.146,9.222,0.9734
best,bs,1024,fp32,4096,4,1,10.249,8.794,10.277,9.229,1.0027
best,bs,1024,fp32,4096,8,1,9.958,8.773,10.586,9.281,1.0631
best,bs,1024,fp32,4096,16,1,10.128,9.014,10.483,9.279,1.0351
best,bs,1024,fp32,4096,32,1,10.259,9.132,10.525,9.312,1.0259
best,bs,1024,fp32,4096,64,1,10.619,9.214,10.523,9.338,0.991
best,bs,1024,fp32,4096,128,1,10.919,9.399,10.765,9.451,0.9859
best,bs,1024,fp32,4096,256,1,12.74,11.224,13.253,11.542,1.0403
best,bs,1024,fp32,4096,512,1,23.303,20.831,23.478,20.932,1.0075
best,bs,1024,fp32,4096,1024,1,42.319,37.493,36.344,33.211,0.8588
best,bs,1024,fp32,4096,2048,1,75.998,69.492,64.966,60.577,0.8548
best,bs,1024,fp32,8192,1,1,13.895,12.526,14.33,12.905,1.0313
best,bs,1024,fp32,8192,2,1,14.237,12.512,13.965,12.884,0.9809
best,bs,1024,fp32,8192,4,1,13.917,12.501,14.304,12.893,1.0278
best,bs,1024,fp32,8192,8,1,13.899,12.551,14.323,12.912,1.0305
best,bs,1024,fp32,8192,16,1,14.197,12.705,14.157,12.951,0.9972
best,bs,1024,fp32,8192,32,1,14.294,12.846,14.432,12.965,1.0097
best,bs,1024,fp32,8192,64,1,14.388,12.951,14.578,13.034,1.0132
best,bs,1024,fp32,8192,128,1,15.213,13.177,15.083,13.178,0.9915
best,bs,1024,fp32,8192,256,1,19.597,17.163,20.234,17.853,1.0325
best,bs,1024,fp32,8192,512,1,35.465,32.407,35.442,31.909,0.9994
best,bs,1024,fp32,8192,1024,1,61.257,56.117,55.379,51.302,0.904
best,bs,1024,fp32,8192,2048,1,114.902,108.183,101.056,96.472,0.8795
best,bs,1024,fp32,16384,1,1,18.147,16.432,18.112,16.843,0.9981
best,bs,1024,fp32,16384,2,1,17.658,16.414,18.176,16.797,1.0293
best,bs,1024,fp32,16384,4,1,17.959,16.479,18.115,16.776,1.0087
best,bs,1024,fp32,16384,8,1,17.844,16.443,18.218,16.81,1.021
best,bs,1024,fp32,16384,16,1,18.268,16.651,18.182,16.818,0.9953
best,bs,1024,fp32,16384,32,1,18.318,16.766,18.493,16.882,1.0096
best,bs,1024,fp32,16384,64,1,18.918,16.892,18.92,16.938,1.0001
best,bs,1024,fp32,16384,128,1,19.561,17.158,19.891,17.132,1.0169
best,bs,1024,fp32,16384,256,1,27.633,24.224,29.979,26.072,1.0849
best,bs,1024,fp32,16384,512,1,51.84,46.23,52.062,46.331,1.0043
best,bs,1024,fp32,16384,1024,1,90.373,80.783,84.102,75.284,0.9306
best,bs,1024,fp32,16384,2048,1,164.187,160.558,151.357,146.408,0.9219
best,bs,1024,fp32,32768,1,1,23.505,21.789,24.278,22.175,1.0329
best,bs,1024,fp32,32768,2,1,23.642,21.765,24.088,22.132,1.0189
best,bs,1024,fp32,32768,4,1,23.577,21.773,24.15,22.139,1.0243
best,bs,1024,fp32,32768,8,1,23.61,21.776,24.232,22.179,1.0263
best,bs,1024,fp32,32768,16,1,23.831,21.974,24.234,22.193,1.0169
best,bs,1024,fp32,32768,32,1,24.554,22.094,24.422,22.234,0.9946
best,bs,1024,fp32,32768,64,1,24.961,22.225,25.189,22.329,1.0091
best,bs,1024,fp32,32768,128,1,26.346,22.599,26.296,22.593,0.9981
best,bs,1024,fp32,32768,256,1,36.765,31.116,38.272,31.786,1.041
best,bs,1024,fp32,32768,512,1,68.597,59.804,68.896,58.383,1.0044
best,bs,1024,fp32,32768,1024,1,116.761,111.295,107.778,101.675,0.9231
best,bs,1024,fp32,32768,2048,1,214.345,209.237,191.718,186.228,0.8944
best,bs,1024,fp32,65536,1,4,23.169,21.333,32.709,30.875,1.4118
best,bs,1024,fp32,65536,2,4,23.073,21.516,32.566,30.717,1.4114
best,bs,1024,fp32,65536,4,4,23.234,21.562,32.882,30.997,1.4153
best,bs,1024,fp32,65536,8,4,23.679,21.768,32.997,31.0,1.3935
best,bs,1024,fp32,65536,16,4,24.212,21.977,33.035,31.021,1.3644
best,bs,1024,fp32,65536,32,2,26.783,24.69,33.581,31.111,1.2538
best,bs,1024,fp32,65536,64,2,28.453,25.78,34.55,31.4,1.2143
best,bs,1024,fp32,65536,128,1,37.232,32.057,37.357,32.013,1.0034
best,bs,1024,fp32,65536,256,1,55.088,44.473,60.101,46.765,1.091
best,bs,1024,fp32,65536,512,1,107.557,93.501,196.432,183.437,1.8263
best,bs,1024,fp32,65536,1024,1,180.312,168.226,340.203,329.067,1.8867
best,bs,1024,fp32,65536,2048,1,321.723,311.958,597.788,594.137,1.8581
best,bs,1024,fp32,131072,1,4,19.184,17.85,27.744,25.195,1.4462
best,bs,1024,fp32,131072,2,4,19.028,17.795,27.627,25.132,1.4519
best,bs,1024,fp32,131072,4,4,19.319,17.81,27.706,25.197,1.4341
best,bs,1024,fp32,131072,8,4,19.847,17.947,27.869,25.238,1.4042
best,bs,1024,fp32,131072,16,4,20.517,18.189,28.042,25.248,1.3668
best,bs,1024,fp32,131072,32,2,24.64,21.46,28.744,25.328,1.1666
best,bs,1024,fp32,131072,64,2,27.868,22.073,30.76,25.967,1.1038
best,bs,1024,fp32,131072,128,1,39.445,27.279,39.669,27.089,1.0057
best,bs,1024,fp32,131072,256,1,86.747,73.21,91.107,79.347,1.0503
best,bs,1024,fp32,131072,512,1,157.435,146.293,185.768,160.182,1.18
best,bs,1024,fp32,131072,1024,1,286.064,274.091,300.808,281.659,1.0515
best,bs,1024,fp32,131072,2048,1,532.464,532.13,548.136,537.56,1.0294
best,bs,1024,fp32,262144,1,4,24.315,22.766,42.522,38.925,1.7488
best,bs,1024,fp32,262144,2,4,24.479,22.628,42.419,38.944,1.7329
best,bs,1024,fp32,262144,4,4,24.586,22.673,42.626,38.98,1.7338
best,bs,1024,fp32,262144,8,4,25.328,22.844,42.698,39.046,1.6858
best,bs,1024,fp32,262144,16,4,26.628,23.127,43.138,39.05,1.62
best,bs,1024,fp32,262144,32,2,34.548,29.509,44.498,39.194,1.288
best,bs,1024,fp32,262144,64,2,42.746,30.467,53.374,40.271,1.2486
best,bs,1024,fp32,262144,128,1,87.491,75.129,87.149,75.246,0.9961
best,bs,1024,fp32,262144,256,1,160.784,137.367,159.896,145.056,0.9945
best,bs,1024,fp32,262144,512,1,291.572,274.016,328.869,302.304,1.1279
best,bs,1024,fp32,262144,1024,1,548.369,538.465,557.531,539.531,1.0167
best,bs,1024,fp32,262144,2048,1,1016.424,1004.963,1012.111,996.445,0.9958
best,bs,1024,fp32,524288,2,4,32.449,30.14,70.09,64.63,2.16
best,bs,1024,fp32,524288,4,4,32.766,30.194,70.136,64.759,2.1405
best,bs,1024,fp32,524288,8,4,33.598,30.352,70.49,64.836,2.098
best,bs,1024,fp32,524288,16,4,36.043,30.698,71.435,64.84,1.9819
best,bs,1024,fp32,524288,32,2,54.903,43.373,78.792,65.036,1.4351
best,bs,1024,fp32,524288,64,2,89.467,78.174,115.408,104.233,1.29
best,bs,1024,fp32,1048576,2,4,44.498,40.966,121.285,112.53,2.7256
best,bs,1024,fp32,1048576,4,4,44.775,41.026,121.482,112.789,2.7132
best,bs,1024,fp32,1048576,8,4,46.293,41.246,121.616,112.787,2.6271
best,bs,1024,fp32,1048576,16,4,55.745,43.527,131.032,112.806,2.3506
best,bs,1024,fp32,1048576,32,2,107.68,96.032,183.485,174.467,1.704
best,bs,1024,fp32,1048576,64,2,157.63,135.819,205.117,191.257,1.3013
best,bs,2048,bf16,8192,1,1,14.34,13.166,14.754,13.363,1.0289
best,bs,2048,bf16,8192,2,1,14.258,13.175,14.454,13.302,1.0137
best,bs,2048,bf16,8192,4,1,14.321,13.18,14.454,13.315,1.0093
best,bs,2048,bf16,8192,8,1,14.311,13.184,14.49,13.335,1.0125
best,bs,2048,bf16,8192,16,1,14.393,13.179,14.509,13.351,1.0081
best,bs,2048,bf16,8192,32,1,14.416,13.212,14.602,13.377,1.0129
best,bs,2048,bf16,8192,64,1,14.72,13.417,14.68,13.433,0.9973
best,bs,2048,bf16,8192,128,1,15.148,13.71,15.091,13.573,0.9962
best,bs,2048,bf16,8192,256,1,18.43,16.834,18.723,16.899,1.0159
best,bs,2048,bf16,8192,512,1,32.843,30.709,32.664,30.658,0.9945
best,bs,2048,bf16,8192,1024,1,52.303,49.389,51.997,49.377,0.9941
best,bs,2048,bf16,8192,2048,1,96.743,92.129,96.896,92.117,1.0016
best,bs,2048,bf16,16384,1,1,14.814,13.796,15.397,14.364,1.0394
best,bs,2048,bf16,16384,2,1,15.479,13.82,15.213,14.342,0.9828
best,bs,2048,bf16,16384,4,1,15.153,13.835,15.658,14.328,1.0333
best,bs,2048,bf16,16384,8,1,14.837,13.804,15.645,14.371,1.0545
best,bs,2048,bf16,16384,16,1,14.878,13.788,15.573,14.399,1.0467
best,bs,2048,bf16,16384,32,1,15.045,13.834,15.587,14.398,1.036
best,bs,2048,bf16,16384,64,1,15.251,14.046,15.853,14.462,1.0395
best,bs,2048,bf16,16384,128,1,16.093,14.339,16.363,14.645,1.0168
best,bs,2048,bf16,16384,256,1,21.23,18.989,21.573,19.235,1.0162
best,bs,2048,bf16,16384,512,1,37.06,34.076,38.264,35.154,1.0325
best,bs,2048,bf16,16384,1024,1,58.733,55.047,60.962,56.421,1.038
best,bs,2048,bf16,16384,2048,1,107.964,105.029,111.453,108.088,1.0323
best,bs,2048,bf16,32768,1,1,18.488,16.883,17.994,16.889,0.9733
best,bs,2048,bf16,32768,2,1,18.118,16.856,18.413,16.84,1.0163
best,bs,2048,bf16,32768,4,1,18.483,16.85,17.824,16.85,0.9643
best,bs,2048,bf16,32768,8,1,18.258,16.89,17.781,16.872,0.9739
best,bs,2048,bf16,32768,16,1,18.205,16.881,17.952,16.887,0.9861
best,bs,2048,bf16,32768,32,1,18.334,16.936,18.152,16.926,0.9901
best,bs,2048,bf16,32768,64,1,18.821,17.173,18.712,16.983,0.9942
best,bs,2048,bf16,32768,128,1,19.997,17.502,19.547,17.164,0.9775
best,bs,2048,bf16,32768,256,1,29.327,26.078,29.322,25.645,0.9998
best,bs,2048,bf16,32768,512,1,50.263,45.059,50.812,44.98,1.0109
best,bs,2048,bf16,32768,1024,1,80.429,74.139,80.271,72.965,0.998
best,bs,2048,bf16,32768,2048,1,147.969,145.099,146.3,143.315,0.9887
best,bs,2048,bf16,65536,1,4,18.917,16.97,20.77,19.508,1.098
best,bs,2048,bf16,65536,2,4,18.217,17.006,20.978,19.512,1.1516
best,bs,2048,bf16,65536,4,4,18.698,17.022,20.626,19.503,1.1031
best,bs,2048,bf16,65536,8,4,18.768,17.175,20.821,19.538,1.1094
best,bs,2048,bf16,65536,16,4,18.997,17.221,20.794,19.541,1.0946
best,bs,2048,bf16,65536,32,2,20.343,18.506,21.117,19.565,1.038
best,bs,2048,bf16,65536,64,2,21.123,18.895,21.755,19.649,1.0299
best,bs,2048,bf16,65536,128,1,23.75,20.442,23.324,19.88,0.9821
best,bs,2048,bf16,65536,256,1,40.26,34.031,39.327,33.09,0.9768
best,bs,2048,bf16,65536,512,1,70.531,59.198,69.359,57.518,0.9834
best,bs,2048,bf16,65536,1024,1,112.065,106.77,109.951,103.886,0.9811
best,bs,2048,bf16,65536,2048,1,202.929,197.571,197.718,192.029,0.9743
best,bs,2048,bf16,131072,1,4,20.611,19.115,30.253,28.708,1.4678
best,bs,2048,bf16,131072,2,4,20.406,19.194,30.427,28.692,1.4911
best,bs,2048,bf16,131072,4,4,20.445,19.145,30.349,28.701,1.4844
best,bs,2048,bf16,131072,8,4,20.69,19.281,30.25,28.739,1.4621
best,bs,2048,bf16,131072,16,4,20.888,19.324,30.462,28.741,1.4583
best,bs,2048,bf16,131072,32,2,26.106,23.75,30.754,28.801,1.178
best,bs,2048,bf16,131072,64,2,27.145,24.214,32.002,28.936,1.1789
best,bs,2048,bf16,131072,128,1,35.729,30.225,34.406,29.259,0.963
best,bs,2048,bf16,131072,256,1,65.843,55.019,63.37,52.218,0.9624
best,bs,2048,bf16,131072,512,1,138.062,107.045,133.3,101.574,0.9655
best,bs,2048,bf16,131072,1024,1,224.599,181.829,201.399,184.26,0.8967
best,bs,2048,bf16,131072,2048,1,377.019,341.328,353.947,336.708,0.9388
best,bs,2048,bf16,262144,1,4,25.844,23.991,46.399,44.77,1.7953
best,bs,2048,bf16,262144,2,4,25.613,24.028,46.607,44.732,1.8197
best,bs,2048,bf16,262144,4,4,25.813,24.075,46.448,44.737,1.7994
best,bs,2048,bf16,262144,8,4,26.154,24.25,46.624,44.776,1.7827
best,bs,2048,bf16,262144,16,4,26.575,24.297,46.784,44.783,1.7605
best,bs,2048,bf16,262144,32,2,36.082,32.825,47.62,44.823,1.3198
best,bs,2048,bf16,262144,64,2,37.977,33.311,49.203,45.037,1.2956
best,bs,2048,bf16,262144,128,1,58.293,47.793,54.955,45.429,0.9427
best,bs,2048,bf16,262144,256,1,137.895,125.122,126.141,112.475,0.9148
best,bs,2048,bf16,262144,512,1,259.129,226.822,254.705,216.745,0.9829
best,bs,2048,bf16,262144,1024,1,425.791,389.721,410.693,376.734,0.9645
best,bs,2048,bf16,262144,2048,1,777.844,764.109,745.808,728.4,0.9588
best,bs,2048,bf16,524288,2,4,34.734,32.454,78.213,75.803,2.2518
best,bs,2048,bf16,524288,4,4,34.675,32.408,78.156,75.848,2.254
best,bs,2048,bf16,524288,8,4,35.183,32.599,78.307,75.899,2.2257
best,bs,2048,bf16,524288,16,4,35.787,32.647,78.789,75.893,2.2016
best,bs,2048,bf16,524288,32,2,54.177,49.51,79.835,75.989,1.4736
best,bs,2048,bf16,524288,64,2,59.74,49.977,83.778,76.2,1.4024
best,bs,2048,bf16,1048576,2,4,52.723,49.723,142.386,139.129,2.7006
best,bs,2048,bf16,1048576,4,4,52.802,49.707,142.786,139.163,2.7042
best,bs,2048,bf16,1048576,8,4,53.496,49.892,142.788,139.205,2.6691
best,bs,2048,bf16,1048576,16,4,54.348,49.979,143.297,139.226,2.6367
best,bs,2048,bf16,1048576,32,2,92.445,83.597,145.527,139.331,1.5742
best,bs,2048,bf16,1048576,64,2,126.215,114.605,165.413,157.253,1.3106
best,bs,2048,fp16,8192,1,1,18.549,17.224,18.763,17.515,1.0115
best,bs,2048,fp16,8192,2,1,18.581,17.175,18.483,17.461,0.9947
best,bs,2048,fp16,8192,4,1,18.443,17.199,18.582,17.478,1.0075
best,bs,2048,fp16,8192,8,1,18.54,17.181,18.558,17.503,1.001
best,bs,2048,fp16,8192,16,1,18.507,17.421,18.662,17.524,1.0084
best,bs,2048,fp16,8192,32,1,18.8,17.67,18.674,17.553,0.9933
best,bs,2048,fp16,8192,64,1,19.105,17.826,18.808,17.619,0.9845
best,bs,2048,fp16,8192,128,1,19.563,18.188,19.163,17.759,0.9796
best,bs,2048,fp16,8192,256,1,24.338,22.839,24.661,22.907,1.0133
best,bs,2048,fp16,8192,512,1,43.551,41.295,43.414,41.318,0.9969
best,bs,2048,fp16,8192,1024,1,68.861,66.448,68.773,66.452,0.9987
best,bs,2048,fp16,8192,2048,1,129.395,125.59,129.57,125.421,1.0014
best,bs,2048,fp16,16384,1,1,14.537,13.297,15.195,14.157,1.0453
best,bs,2048,fp16,16384,2,1,14.606,13.208,15.013,14.095,1.0279
best,bs,2048,fp16,16384,4,1,14.42,13.253,15.349,14.086,1.0644
best,bs,2048,fp16,16384,8,1,14.561,13.29,15.35,14.107,1.0542
best,bs,2048,fp16,16384,16,1,14.723,13.477,15.309,14.144,1.0398
best,bs,2048,fp16,16384,32,1,14.953,13.721,15.314,14.144,1.0241
best,bs,2048,fp16,16384,64,1,15.075,13.873,15.525,14.205,1.0299
best,bs,2048,fp16,16384,128,1,15.928,14.199,16.038,14.4,1.0069
best,bs,2048,fp16,16384,256,1,21.045,18.792,20.915,18.812,0.9938
best,bs,2048,fp16,16384,512,1,36.618,33.615,37.158,34.292,1.0147
best,bs,2048,fp16,16384,1024,1,57.805,54.183,58.869,54.852,1.0184
best,bs,2048,fp16,16384,2048,1,106.289,103.352,108.054,104.911,1.0166
best,bs,2048,fp16,32768,1,1,17.655,16.344,17.702,16.572,1.0027
best,bs,2048,fp16,32768,2,1,17.893,16.292,17.682,16.51,0.9882
best,bs,2048,fp16,32768,4,1,17.645,16.264,17.49,16.534,0.9912
best,bs,2048,fp16,32768,8,1,17.587,16.293,17.51,16.57,0.9956
best,bs,2048,fp16,32768,16,1,17.754,16.549,17.707,16.58,0.9974
best,bs,2048,fp16,32768,32,1,18.385,16.802,17.81,16.616,0.9687
best,bs,2048,fp16,32768,64,1,18.584,16.984,18.41,16.676,0.9906
best,bs,2048,fp16,32768,128,1,19.879,17.368,19.235,16.895,0.9676
best,bs,2048,fp16,32768,256,1,28.992,25.834,28.562,25.126,0.9852
best,bs,2048,fp16,32768,512,1,49.79,44.475,49.098,43.584,0.9861
best,bs,2048,fp16,32768,1024,1,79.148,72.523,77.765,70.991,0.9825
best,bs,2048,fp16,32768,2048,1,145.207,142.207,142.406,139.637,0.9807
best,bs,2048,fp16,65536,1,4,18.266,16.445,20.41,19.19,1.1174
best,bs,2048,fp16,65536,2,4,18.037,16.554,20.597,19.16,1.1419
best,bs,2048,fp16,65536,4,4,18.175,16.605,20.365,19.159,1.1205
best,bs,2048,fp16,65536,8,4,18.525,16.743,20.414,19.206,1.102
best,bs,2048,fp16,65536,16,4,18.744,17.014,20.458,19.208,1.0914
