model,K,dtype,layer,hit_rate,op,us_cold,us_warm,vdiff,recall,n_neg
pro,1024,fp32,44,0.8135,gvr29_hbe,7.315,6.250,0.0,1.0,0
pro,1024,fp32,44,0.8135,gvr_cutedsl,12.957,10.619,0.0,1.0,0
pro,1024,fp32,44,0.8135,gvr_multicta_cutedsl,12.891,10.616,0.0,1.0,0
pro,1024,fp32,44,0.8135,op21_legacy,13.045,10.957,0.0,1.0,0
pro,1024,fp32,44,0.8135,op26_1cta,13.194,10.822,0.0,1.0,0
pro,1024,fp32,44,0.8135,op26_mc,16.531,14.204,0.0,1.0,0
pro,1024,fp32,44,0.8135,op26_r0auto,13.210,10.814,0.0,1.0,0
pro,1024,fp32,44,0.8135,op27_hls,12.853,11.022,0.0,1.0,0
pro,1024,fp32,44,0.8135,radix_cutedsl,11.603,10.768,0.0,1.0,0
pro,1024,fp32,44,0.8135,radix_multi_cuda,38.843,34.513,0.0,1.0,0
pro,1024,fp32,44,0.8135,radix_single_cuda,20.533,18.003,0.0,1.0,0
pro,1024,fp32,44,0.8135,sglang_streaming,10.829,9.588,0.0,1.0,0
pro,1024,fp32,44,0.8135,sglang_v2,7.619,6.263,0.0,1.0,0
pro,1024,fp32,46,0.7314,flashinfer_topk,12.032,10.909,0.0,1.0,0
pro,1024,fp32,46,0.7314,gvr29_hbe,6.944,5.800,0.0,1.0,0
pro,1024,fp32,46,0.7314,gvr_cutedsl,13.214,10.689,0.0,1.0,0
pro,1024,fp32,46,0.7314,gvr_multicta_cutedsl,13.141,10.676,0.0,1.0,0
pro,1024,fp32,46,0.7314,op21_legacy,13.728,11.556,0.0,1.0,0
pro,1024,fp32,46,0.7314,op26_1cta,13.062,10.634,0.0,1.0,0
pro,1024,fp32,46,0.7314,op26_mc,16.358,13.876,0.0,1.0,0
pro,1024,fp32,46,0.7314,op26_r0auto,13.077,10.643,0.0,1.0,0
pro,1024,fp32,46,0.7314,op27_hls,13.613,11.633,0.0,1.0,0
pro,1024,fp32,46,0.7314,radix_cutedsl,11.659,10.710,0.0,1.0,0
pro,1024,fp32,46,0.7314,radix_multi_cuda,39.165,34.404,0.0,1.0,0
pro,1024,fp32,46,0.7314,radix_single_cuda,20.077,17.549,0.0,1.0,0
pro,1024,fp32,46,0.7314,sglang_streaming,10.752,9.414,0.0,1.0,0
pro,1024,fp32,46,0.7314,sglang_v2,7.064,5.825,0.0,1.0,0
pro,1024,fp32,48,0.6992,flashinfer_topk,11.736,10.695,0.0,1.0,0
pro,1024,fp32,48,0.6992,gvr29_hbe,7.035,5.953,0.0,1.0,0
pro,1024,fp32,48,0.6992,gvr_cutedsl,18.067,15.348,0.0,1.0,0
pro,1024,fp32,48,0.6992,gvr_multicta_cutedsl,18.032,15.335,0.0,1.0,0
pro,1024,fp32,48,0.6992,op21_legacy,14.354,11.954,0.0,1.0,0
pro,1024,fp32,48,0.6992,op26_1cta,13.285,10.687,0.0,1.0,0
pro,1024,fp32,48,0.6992,op26_mc,14.472,11.923,0.0,1.0,0
pro,1024,fp32,48,0.6992,op26_r0auto,13.259,10.682,0.0,1.0,0
pro,1024,fp32,48,0.6992,op27_hls,14.352,11.992,0.0,1.0,0
pro,1024,fp32,48,0.6992,radix_cutedsl,11.250,10.415,0.0,1.0,0
pro,1024,fp32,48,0.6992,radix_multi_cuda,37.891,33.462,0.0,1.0,0
pro,1024,fp32,48,0.6992,radix_single_cuda,19.896,17.304,0.0,1.0,0
pro,1024,fp32,48,0.6992,sglang_streaming,10.650,9.309,0.0,1.0,0
pro,1024,fp32,48,0.6992,sglang_v2,7.094,5.949,0.0,1.0,0
pro,1024,fp32,50,0.8652,flashinfer_topk,12.240,11.223,0.0,1.0,0
pro,1024,fp32,50,0.8652,gvr29_hbe,7.374,6.331,0.0,1.0,0
pro,1024,fp32,50,0.8652,gvr_cutedsl,17.254,14.245,0.0,1.0,0
pro,1024,fp32,50,0.8652,gvr_multicta_cutedsl,17.219,14.251,0.0,1.0,0
pro,1024,fp32,50,0.8652,op21_legacy,13.784,11.304,0.0,1.0,0
pro,1024,fp32,50,0.8652,op26_1cta,13.675,10.610,0.0,1.0,0
pro,1024,fp32,50,0.8652,op26_mc,14.712,11.742,0.0,1.0,0
pro,1024,fp32,50,0.8652,op26_r0auto,13.568,10.606,0.0,1.0,0
pro,1024,fp32,50,0.8652,op27_hls,13.776,11.405,0.0,1.0,0
pro,1024,fp32,50,0.8652,radix_cutedsl,11.378,10.582,0.0,1.0,0
pro,1024,fp32,50,0.8652,radix_multi_cuda,39.534,34.827,0.0,1.0,0
pro,1024,fp32,50,0.8652,radix_single_cuda,20.990,18.434,0.0,1.0,0
pro,1024,fp32,50,0.8652,sglang_streaming,10.725,9.462,0.0,1.0,0
pro,1024,fp32,50,0.8652,sglang_v2,7.621,6.348,0.0,1.0,0
pro,1024,fp32,52,0.7715,flashinfer_topk,11.914,10.905,0.0,1.0,0
pro,1024,fp32,52,0.7715,gvr29_hbe,7.294,6.195,0.0,1.0,0
pro,1024,fp32,52,0.7715,gvr_cutedsl,16.646,13.683,0.0,1.0,0
pro,1024,fp32,52,0.7715,gvr_multicta_cutedsl,16.629,13.685,0.0,1.0,0
pro,1024,fp32,52,0.7715,op21_legacy,14.357,11.761,0.0,1.0,0
pro,1024,fp32,52,0.7715,op26_1cta,13.518,10.608,0.0,1.0,0
pro,1024,fp32,52,0.7715,op26_mc,15.834,12.966,0.0,1.0,0
pro,1024,fp32,52,0.7715,op26_r0auto,13.506,10.616,0.0,1.0,0
pro,1024,fp32,52,0.7715,op27_hls,14.347,11.747,0.0,1.0,0
pro,1024,fp32,52,0.7715,radix_cutedsl,11.333,10.531,0.0,1.0,0
pro,1024,fp32,52,0.7715,radix_multi_cuda,39.325,34.641,0.0,1.0,0
pro,1024,fp32,52,0.7715,radix_single_cuda,20.395,17.678,0.0,1.0,0
pro,1024,fp32,52,0.7715,sglang_streaming,10.659,9.349,0.0,1.0,0
pro,1024,fp32,52,0.7715,sglang_v2,7.422,6.226,0.0,1.0,0
pro,1024,fp32,54,0.8486,flashinfer_topk,11.949,10.861,0.0,1.0,0
pro,1024,fp32,54,0.8486,gvr29_hbe,7.085,6.032,0.0,1.0,0
pro,1024,fp32,54,0.8486,gvr_cutedsl,16.501,13.843,0.0,1.0,0
pro,1024,fp32,54,0.8486,gvr_multicta_cutedsl,16.408,13.850,0.0,1.0,0
pro,1024,fp32,54,0.8486,op21_legacy,13.178,11.050,0.0,1.0,0
pro,1024,fp32,54,0.8486,op26_1cta,13.378,10.746,0.0,1.0,0
pro,1024,fp32,54,0.8486,op26_mc,17.357,14.780,0.0,1.0,0
pro,1024,fp32,54,0.8486,op26_r0auto,13.386,10.748,0.0,1.0,0
pro,1024,fp32,54,0.8486,op27_hls,13.168,11.060,0.0,1.0,0
pro,1024,fp32,54,0.8486,radix_cutedsl,11.547,10.623,0.0,1.0,0
pro,1024,fp32,54,0.8486,radix_multi_cuda,39.189,34.387,0.0,1.0,0
pro,1024,fp32,54,0.8486,radix_single_cuda,20.218,17.761,0.0,1.0,0
pro,1024,fp32,54,0.8486,sglang_streaming,10.646,9.331,0.0,1.0,0
pro,1024,fp32,54,0.8486,sglang_v2,7.254,6.063,0.0,1.0,0
pro,1024,fp32,56,0.8301,flashinfer_topk,11.931,10.926,0.0,1.0,0
pro,1024,fp32,56,0.8301,gvr29_hbe,7.094,6.088,0.0,1.0,0
pro,1024,fp32,56,0.8301,gvr_cutedsl,15.952,13.318,0.0,1.0,0
pro,1024,fp32,56,0.8301,gvr_multicta_cutedsl,15.952,13.329,0.0,1.0,0
pro,1024,fp32,56,0.8301,op21_legacy,13.291,11.237,0.0,1.0,0
pro,1024,fp32,56,0.8301,op26_1cta,13.614,10.995,2.7418136596679688e-06,0.99902,0
pro,1024,fp32,56,0.8301,op26_mc,14.405,11.828,0.0,1.0,0
pro,1024,fp32,56,0.8301,op26_r0auto,13.587,10.996,2.7418136596679688e-06,0.99902,0
pro,1024,fp32,56,0.8301,op27_hls,13.338,11.255,0.0,1.0,0
pro,1024,fp32,56,0.8301,radix_cutedsl,11.448,10.673,0.0,1.0,0
pro,1024,fp32,56,0.8301,radix_multi_cuda,39.406,34.716,0.0,1.0,0
pro,1024,fp32,56,0.8301,radix_single_cuda,20.520,17.930,0.0,1.0,0
pro,1024,fp32,56,0.8301,sglang_streaming,10.682,9.363,0.0,1.0,0
pro,1024,fp32,56,0.8301,sglang_v2,7.318,6.097,0.0,1.0,0
pro,1024,fp32,58,0.8574,flashinfer_topk,12.189,11.099,0.0,1.0,0
pro,1024,fp32,58,0.8574,gvr29_hbe,7.054,5.971,0.0,1.0,0
pro,1024,fp32,58,0.8574,gvr_cutedsl,14.232,11.652,0.0,1.0,0
pro,1024,fp32,58,0.8574,gvr_multicta_cutedsl,14.109,11.641,0.0,1.0,0
pro,1024,fp32,58,0.8574,op21_legacy,13.195,11.233,0.0,1.0,0
pro,1024,fp32,58,0.8574,op26_1cta,13.158,10.694,0.0,1.0,0
pro,1024,fp32,58,0.8574,op26_mc,16.930,14.461,0.0,1.0,0
pro,1024,fp32,58,0.8574,op26_r0auto,13.176,10.696,0.0,1.0,0
pro,1024,fp32,58,0.8574,op27_hls,13.166,11.317,0.0,1.0,0
pro,1024,fp32,58,0.8574,radix_cutedsl,11.709,10.853,0.0,1.0,0
pro,1024,fp32,58,0.8574,radix_multi_cuda,38.974,34.351,0.0,1.0,0
pro,1024,fp32,58,0.8574,radix_single_cuda,20.768,18.195,0.0,1.0,0
pro,1024,fp32,58,0.8574,sglang_streaming,10.850,9.574,0.0,1.0,0
pro,1024,fp32,58,0.8574,sglang_v2,7.195,5.983,0.0,1.0,0
pro,1024,fp32,60,0.8936,flashinfer_topk,12.320,11.270,0.0,1.0,0
pro,1024,fp32,60,0.8936,gvr29_hbe,7.091,6.044,0.0,1.0,0
pro,1024,fp32,60,0.8936,gvr_cutedsl,20.579,17.996,0.0,1.0,0
pro,1024,fp32,60,0.8936,gvr_multicta_cutedsl,20.538,18.001,0.0,1.0,0
pro,1024,fp32,60,0.8936,op21_legacy,13.235,11.129,0.0,1.0,0
pro,1024,fp32,60,0.8936,op26_1cta,12.432,9.863,0.0,1.0,0
pro,1024,fp32,60,0.8936,op26_mc,19.990,17.456,0.0,1.0,0
pro,1024,fp32,60,0.8936,op26_r0auto,12.256,9.850,0.0,1.0,0
pro,1024,fp32,60,0.8936,op27_hls,13.309,11.172,0.0,1.0,0
pro,1024,fp32,60,0.8936,radix_cutedsl,11.587,10.779,0.0,1.0,0
pro,1024,fp32,60,0.8936,radix_multi_cuda,38.858,34.059,0.0,1.0,0
pro,1024,fp32,60,0.8936,radix_single_cuda,20.294,17.779,0.0,1.0,0
pro,1024,fp32,60,0.8936,sglang_streaming,10.870,9.599,0.0,1.0,0
pro,1024,fp32,60,0.8936,sglang_v2,7.368,6.081,0.0,1.0,0
v32,2048,bf16,0,0.0195,gvr_cutedsl,22.421,20.486,0.0,1.0,0
v32,2048,bf16,0,0.0195,gvr_multicta_cutedsl,19.976,18.083,0.0,1.0,0
v32,2048,bf16,0,0.0195,op21_legacy,52.744,33.526,0.0,1.0,0
v32,2048,bf16,0,0.0195,op26_1cta,22.253,20.327,0.0,1.0,0
v32,2048,bf16,0,0.0195,op26_mc,34.450,32.634,0.0,1.0,0
v32,2048,bf16,0,0.0195,op26_r0auto,25.558,23.913,0.0,1.0,0
v32,2048,bf16,0,0.0195,op27_hls,26.715,22.172,0.0,1.0,0
v32,2048,bf16,0,0.0195,radix_cutedsl,12.075,11.346,0.0,1.0,0
v32,2048,bf16,0,0.0195,radix_multi_cuda,45.333,41.025,0.0,1.0,0
v32,2048,bf16,0,0.0195,radix_single_cuda,39.907,35.937,0.0,1.0,0
v32,2048,bf16,1,0.0103,gvr_cutedsl,19.629,17.956,0.0,1.0,0
v32,2048,bf16,1,0.0103,gvr_multicta_cutedsl,17.683,15.952,0.0,1.0,0
v32,2048,bf16,1,0.0103,op21_legacy,24.704,22.298,0.0,1.0,0
v32,2048,bf16,1,0.0103,op26_1cta,19.942,17.931,0.0,1.0,0
v32,2048,bf16,1,0.0103,op26_mc,23.466,21.710,0.0,1.0,0
v32,2048,bf16,1,0.0103,op26_r0auto,24.992,23.430,0.0,1.0,0
v32,2048,bf16,1,0.0103,op27_hls,24.717,20.301,0.0,1.0,0
v32,2048,bf16,1,0.0103,radix_cutedsl,12.115,11.456,0.0,1.0,0
v32,2048,bf16,1,0.0103,radix_multi_cuda,44.611,40.412,0.0,1.0,0
v32,2048,bf16,1,0.0103,radix_single_cuda,38.736,35.188,0.0,1.0,0
v32,2048,bf16,20,0.3931,gvr_cutedsl,17.776,16.217,0.0,1.0,0
v32,2048,bf16,20,0.3931,gvr_multicta_cutedsl,16.723,14.816,0.0,1.0,0
v32,2048,bf16,20,0.3931,op21_legacy,23.714,21.050,0.0,1.0,0
v32,2048,bf16,20,0.3931,op26_1cta,17.728,16.160,0.0,1.0,0
v32,2048,bf16,20,0.3931,op26_mc,16.683,14.761,0.0,1.0,0
v32,2048,bf16,20,0.3931,op26_r0auto,19.243,17.368,0.0,1.0,0
v32,2048,bf16,20,0.3931,op27_hls,23.678,19.074,0.0,1.0,0
v32,2048,bf16,20,0.3931,radix_cutedsl,12.166,11.128,0.0,1.0,0
v32,2048,bf16,20,0.3931,radix_multi_cuda,44.541,40.313,0.0,1.0,0
v32,2048,bf16,20,0.3931,radix_single_cuda,39.493,35.349,0.0,1.0,0
v32,2048,bf16,21,0.4595,gvr_cutedsl,17.128,15.458,0.0,1.0,0
v32,2048,bf16,21,0.4595,gvr_multicta_cutedsl,15.926,13.912,0.0,1.0,0
v32,2048,bf16,21,0.4595,op21_legacy,23.106,20.307,0.0,1.0,0
v32,2048,bf16,21,0.4595,op26_1cta,16.963,15.389,0.0,1.0,0
v32,2048,bf16,21,0.4595,op26_mc,15.717,13.869,0.0,1.0,0
v32,2048,bf16,21,0.4595,op26_r0auto,19.029,17.164,0.0,1.0,0
v32,2048,bf16,21,0.4595,op27_hls,22.944,18.269,0.0,1.0,0
v32,2048,bf16,21,0.4595,radix_cutedsl,11.674,10.926,0.0,1.0,0
v32,2048,bf16,21,0.4595,radix_multi_cuda,44.605,40.680,0.0,1.0,0
v32,2048,bf16,21,0.4595,radix_single_cuda,40.067,35.882,0.0,1.0,0
v32,2048,bf16,22,0.3223,gvr_cutedsl,18.114,16.399,0.0,1.0,0
v32,2048,bf16,22,0.3223,gvr_multicta_cutedsl,16.950,14.989,0.0,1.0,0
v32,2048,bf16,22,0.3223,op21_legacy,23.955,21.534,0.0,1.0,0
v32,2048,bf16,22,0.3223,op26_1cta,17.917,16.330,0.0,1.0,0
v32,2048,bf16,22,0.3223,op26_mc,16.856,14.934,0.0,1.0,0
v32,2048,bf16,22,0.3223,op26_r0auto,16.093,14.164,0.0,1.0,0
v32,2048,bf16,22,0.3223,op27_hls,24.312,19.734,0.0,1.0,0
v32,2048,bf16,22,0.3223,radix_cutedsl,11.909,11.057,0.0,1.0,0
v32,2048,bf16,22,0.3223,radix_multi_cuda,44.871,41.295,0.0,1.0,0
v32,2048,bf16,22,0.3223,radix_single_cuda,39.483,35.472,0.0,1.0,0
v32,2048,bf16,40,0.4399,gvr_cutedsl,16.773,15.325,0.0,1.0,0
v32,2048,bf16,40,0.4399,gvr_multicta_cutedsl,15.813,14.008,0.0,1.0,0
v32,2048,bf16,40,0.4399,op21_legacy,24.477,21.787,0.0,1.0,0
v32,2048,bf16,40,0.4399,op26_1cta,16.750,15.272,0.0,1.0,0
v32,2048,bf16,40,0.4399,op26_mc,15.754,13.962,0.0,1.0,0
v32,2048,bf16,40,0.4399,op26_r0auto,18.229,16.573,0.0,1.0,0
v32,2048,bf16,40,0.4399,op27_hls,24.192,19.633,0.0,1.0,0
v32,2048,bf16,40,0.4399,radix_cutedsl,11.658,10.819,0.0,1.0,0
v32,2048,bf16,40,0.4399,radix_multi_cuda,44.888,40.908,0.0,1.0,0
v32,2048,bf16,40,0.4399,radix_single_cuda,39.310,34.974,0.0,1.0,0
v32,2048,bf16,41,0.5005,gvr_cutedsl,16.853,15.196,0.0,1.0,0
v32,2048,bf16,41,0.5005,gvr_multicta_cutedsl,15.534,13.583,0.0,1.0,0
v32,2048,bf16,41,0.5005,op21_legacy,49.978,30.735,0.0,1.0,0
v32,2048,bf16,41,0.5005,op26_1cta,16.728,15.140,0.0,1.0,0
v32,2048,bf16,41,0.5005,op26_mc,15.346,13.535,0.0,1.0,0
v32,2048,bf16,41,0.5005,op26_r0auto,18.547,16.778,0.0,1.0,0
v32,2048,bf16,41,0.5005,op27_hls,23.376,18.836,0.0,1.0,0
v32,2048,bf16,41,0.5005,radix_cutedsl,11.779,10.949,0.0,1.0,0
v32,2048,bf16,41,0.5005,radix_multi_cuda,44.767,41.163,0.0,1.0,0
v32,2048,bf16,41,0.5005,radix_single_cuda,38.941,34.740,0.0,1.0,0
v32,2048,bf16,42,0.4556,gvr_cutedsl,16.984,15.366,0.0,1.0,0
v32,2048,bf16,42,0.4556,gvr_multicta_cutedsl,15.928,13.909,0.0,1.0,0
v32,2048,bf16,42,0.4556,op21_legacy,23.554,20.849,0.0,1.0,0
v32,2048,bf16,42,0.4556,op26_1cta,16.848,15.313,0.0,1.0,0
v32,2048,bf16,42,0.4556,op26_mc,15.779,13.863,0.0,1.0,0
v32,2048,bf16,42,0.4556,op26_r0auto,18.406,16.643,0.0,1.0,0
v32,2048,bf16,42,0.4556,op27_hls,23.165,18.591,0.0,1.0,0
v32,2048,bf16,42,0.4556,radix_cutedsl,11.794,10.920,0.0,1.0,0
v32,2048,bf16,42,0.4556,radix_multi_cuda,46.003,41.618,0.0,1.0,0
v32,2048,bf16,42,0.4556,radix_single_cuda,40.451,36.427,0.0,1.0,0
v32,2048,bf16,60,0.5264,gvr_cutedsl,17.219,15.692,0.0,1.0,0
v32,2048,bf16,60,0.5264,gvr_multicta_cutedsl,16.250,14.229,0.0,1.0,0
v32,2048,bf16,60,0.5264,op21_legacy,26.947,24.359,0.0,1.0,0
v32,2048,bf16,60,0.5264,op26_1cta,17.158,15.624,0.0,1.0,0
v32,2048,bf16,60,0.5264,op26_mc,16.174,14.151,0.0,1.0,0
v32,2048,bf16,60,0.5264,op26_r0auto,18.418,16.620,0.0,1.0,0
v32,2048,bf16,60,0.5264,op27_hls,27.045,22.475,0.0,1.0,0
v32,2048,bf16,60,0.5264,radix_cutedsl,11.650,10.793,0.0,1.0,0
v32,2048,bf16,60,0.5264,radix_multi_cuda,43.946,39.751,0.0,1.0,0
v32,2048,bf16,60,0.5264,radix_single_cuda,38.480,34.294,0.0,1.0,0
v32,2048,fp16,0,0.0195,gvr_cutedsl,22.051,20.180,0.0,1.0,0
v32,2048,fp16,0,0.0195,gvr_multicta_cutedsl,19.776,17.986,0.0,1.0,0
v32,2048,fp16,0,0.0195,op21_legacy,49.349,33.440,0.0,1.0,0
v32,2048,fp16,0,0.0195,op26_1cta,21.567,20.088,0.0,1.0,0
v32,2048,fp16,0,0.0195,op26_mc,34.120,32.181,0.0,1.0,0
v32,2048,fp16,0,0.0195,op26_r0auto,25.939,23.772,0.0,1.0,0
v32,2048,fp16,0,0.0195,op27_hls,24.314,22.764,0.0,1.0,0
v32,2048,fp16,0,0.0195,radix_cutedsl,12.008,11.250,0.0,1.0,0
v32,2048,fp16,0,0.0195,radix_multi_cuda,45.315,40.990,0.0,1.0,0
v32,2048,fp16,0,0.0195,radix_single_cuda,39.629,36.385,0.0,1.0,0
v32,2048,fp16,1,0.0103,gvr_cutedsl,19.240,17.608,0.0,1.0,0
v32,2048,fp16,1,0.0103,gvr_multicta_cutedsl,17.542,15.824,0.0,1.0,0
v32,2048,fp16,1,0.0103,op21_legacy,24.494,22.520,0.0,1.0,0
v32,2048,fp16,1,0.0103,op26_1cta,19.210,17.576,0.0,1.0,0
v32,2048,fp16,1,0.0103,op26_mc,24.054,22.362,0.0,1.0,0
v32,2048,fp16,1,0.0103,op26_r0auto,24.782,23.158,0.0,1.0,0
v32,2048,fp16,1,0.0103,op27_hls,22.005,20.828,0.0,1.0,0
v32,2048,fp16,1,0.0103,radix_cutedsl,12.106,11.357,0.0,1.0,0
v32,2048,fp16,1,0.0103,radix_multi_cuda,44.544,40.474,0.0,1.0,0
v32,2048,fp16,1,0.0103,radix_single_cuda,38.760,35.461,0.0,1.0,0
v32,2048,fp16,20,0.394,gvr_cutedsl,17.410,15.885,0.0,1.0,0
v32,2048,fp16,20,0.394,gvr_multicta_cutedsl,16.373,14.518,0.0,1.0,0
v32,2048,fp16,20,0.394,op21_legacy,22.658,20.611,0.0,1.0,0
v32,2048,fp16,20,0.394,op26_1cta,17.482,15.887,0.0,1.0,0
v32,2048,fp16,20,0.394,op26_mc,16.378,14.468,0.0,1.0,0
v32,2048,fp16,20,0.394,op26_r0auto,18.992,17.164,0.0,1.0,0
v32,2048,fp16,20,0.394,op27_hls,20.085,18.662,0.0,1.0,0
v32,2048,fp16,20,0.394,radix_cutedsl,11.928,10.941,0.0,1.0,0
v32,2048,fp16,20,0.394,radix_multi_cuda,44.866,40.461,0.0,1.0,0
v32,2048,fp16,20,0.394,radix_single_cuda,39.080,36.090,0.0,1.0,0
v32,2048,fp16,21,0.4585,gvr_cutedsl,16.694,15.103,0.0,1.0,0
v32,2048,fp16,21,0.4585,gvr_multicta_cutedsl,15.634,13.735,0.0,1.0,0
v32,2048,fp16,21,0.4585,op21_legacy,22.387,20.231,0.0,1.0,0
v32,2048,fp16,21,0.4585,op26_1cta,16.683,15.104,0.0,1.0,0
v32,2048,fp16,21,0.4585,op26_mc,15.544,13.706,0.0,1.0,0
v32,2048,fp16,21,0.4585,op26_r0auto,18.630,16.867,0.0,1.0,0
v32,2048,fp16,21,0.4585,op27_hls,19.947,18.470,0.0,1.0,0
v32,2048,fp16,21,0.4585,radix_cutedsl,11.693,10.875,0.0,1.0,0
v32,2048,fp16,21,0.4585,radix_multi_cuda,44.877,40.682,0.0,1.0,0
v32,2048,fp16,21,0.4585,radix_single_cuda,39.947,36.337,0.0,1.0,0
v32,2048,fp16,22,0.3223,gvr_cutedsl,20.462,18.865,0.0,1.0,0
v32,2048,fp16,22,0.3223,gvr_multicta_cutedsl,19.582,17.579,0.0,1.0,0
v32,2048,fp16,22,0.3223,op21_legacy,23.952,21.928,0.0,1.0,0
v32,2048,fp16,22,0.3223,op26_1cta,20.389,18.732,0.0,1.0,0
v32,2048,fp16,22,0.3223,op26_mc,19.493,17.568,0.0,1.0,0
v32,2048,fp16,22,0.3223,op26_r0auto,15.994,14.049,0.0,1.0,0
v32,2048,fp16,22,0.3223,op27_hls,21.599,20.176,0.0,1.0,0
v32,2048,fp16,22,0.3223,radix_cutedsl,11.816,10.952,0.0,1.0,0
v32,2048,fp16,22,0.3223,radix_multi_cuda,45.394,41.470,0.0,1.0,0
v32,2048,fp16,22,0.3223,radix_single_cuda,39.482,35.838,0.0,1.0,0
v32,2048,fp16,40,0.4409,gvr_cutedsl,18.333,16.866,0.0,1.0,0
v32,2048,fp16,40,0.4409,gvr_multicta_cutedsl,17.528,15.760,0.0,1.0,0
v32,2048,fp16,40,0.4409,op21_legacy,24.690,22.680,0.0,1.0,0
v32,2048,fp16,40,0.4409,op26_1cta,18.374,16.937,0.0,1.0,0
v32,2048,fp16,40,0.4409,op26_mc,17.525,15.821,0.0,1.0,0
v32,2048,fp16,40,0.4409,op26_r0auto,18.195,16.577,0.0,1.0,0
v32,2048,fp16,40,0.4409,op27_hls,22.029,20.671,0.0,1.0,0
v32,2048,fp16,40,0.4409,radix_cutedsl,11.582,10.749,0.0,1.0,0
v32,2048,fp16,40,0.4409,radix_multi_cuda,45.223,41.027,0.0,1.0,0
v32,2048,fp16,40,0.4409,radix_single_cuda,38.827,35.314,0.0,1.0,0
v32,2048,fp16,41,0.501,gvr_cutedsl,18.875,17.240,0.0,1.0,0
v32,2048,fp16,41,0.501,gvr_multicta_cutedsl,17.706,15.826,0.0,1.0,0
v32,2048,fp16,41,0.501,op21_legacy,46.042,30.243,0.0,1.0,0
v32,2048,fp16,41,0.501,op26_1cta,18.907,17.275,0.0,1.0,0
v32,2048,fp16,41,0.501,op26_mc,17.799,15.961,0.0,1.0,0
v32,2048,fp16,41,0.501,op26_r0auto,18.627,16.877,0.0,1.0,0
v32,2048,fp16,41,0.501,op27_hls,20.224,18.710,0.0,1.0,0
v32,2048,fp16,41,0.501,radix_cutedsl,11.685,10.877,0.0,1.0,0
v32,2048,fp16,41,0.501,radix_multi_cuda,45.250,41.143,0.0,1.0,0
v32,2048,fp16,41,0.501,radix_single_cuda,38.519,35.119,0.0,1.0,0
v32,2048,fp16,42,0.4561,gvr_cutedsl,17.226,15.672,0.0,1.0,0
v32,2048,fp16,42,0.4561,gvr_multicta_cutedsl,16.282,14.357,0.0,1.0,0
v32,2048,fp16,42,0.4561,op21_legacy,22.952,20.933,0.0,1.0,0
v32,2048,fp16,42,0.4561,op26_1cta,17.221,15.709,0.0,1.0,0
v32,2048,fp16,42,0.4561,op26_mc,16.266,14.372,0.0,1.0,0
v32,2048,fp16,42,0.4561,op26_r0auto,18.507,16.607,0.0,1.0,0
v32,2048,fp16,42,0.4561,op27_hls,20.347,18.880,0.0,1.0,0
v32,2048,fp16,42,0.4561,radix_cutedsl,11.742,10.823,0.0,1.0,0
v32,2048,fp16,42,0.4561,radix_multi_cuda,46.224,41.749,0.0,1.0,0
v32,2048,fp16,42,0.4561,radix_single_cuda,40.373,36.641,0.0,1.0,0
v32,2048,fp16,60,0.5269,gvr_cutedsl,16.566,15.011,0.0,1.0,0
v32,2048,fp16,60,0.5269,gvr_multicta_cutedsl,15.706,13.692,0.0,1.0,0
v32,2048,fp16,60,0.5269,op21_legacy,28.262,26.148,0.0,1.0,0
v32,2048,fp16,60,0.5269,op26_1cta,16.616,15.025,0.0,1.0,0
v32,2048,fp16,60,0.5269,op26_mc,15.664,13.688,0.0,1.0,0
v32,2048,fp16,60,0.5269,op26_r0auto,18.351,16.541,0.0,1.0,0
v32,2048,fp16,60,0.5269,op27_hls,25.750,24.304,0.0,1.0,0
v32,2048,fp16,60,0.5269,radix_cutedsl,11.578,10.738,0.0,1.0,0
v32,2048,fp16,60,0.5269,radix_multi_cuda,44.066,39.788,0.0,1.0,0
v32,2048,fp16,60,0.5269,radix_single_cuda,38.259,34.938,0.0,1.0,0
v32,2048,fp32,0,0.0195,flashinfer_topk,14.261,13.002,0.0,1.0,0
v32,2048,fp32,0,0.0195,gvr29_hbe,12.336,10.833,0.0,1.0,0
v32,2048,fp32,0,0.0195,gvr_cutedsl,30.515,28.645,0.0,1.0,0
v32,2048,fp32,0,0.0195,gvr_multicta_cutedsl,25.059,23.226,0.0,1.0,0
v32,2048,fp32,0,0.0195,op21_legacy,30.451,28.246,0.0,1.0,0
v32,2048,fp32,0,0.0195,op26_1cta,33.727,31.964,0.0,1.0,0
v32,2048,fp32,0,0.0195,op26_mc,32.914,31.043,0.0,1.0,0
v32,2048,fp32,0,0.0195,op26_r0auto,25.237,23.453,0.0,1.0,0
v32,2048,fp32,0,0.0195,op27_hls,30.107,27.656,0.0,1.0,0
v32,2048,fp32,0,0.0195,radix_cutedsl,17.357,16.445,0.0,1.0,0
v32,2048,fp32,0,0.0195,radix_multi_cuda,46.422,40.914,0.0,1.0,0
v32,2048,fp32,0,0.0195,radix_single_cuda,50.840,41.059,0.0,1.0,0
v32,2048,fp32,0,0.0195,sglang_v2,12.275,10.823,0.0,1.0,0
v32,2048,fp32,1,0.0103,flashinfer_topk,13.922,12.647,0.0,1.0,0
v32,2048,fp32,1,0.0103,gvr29_hbe,11.688,10.020,0.0,1.0,0
