scenario,sweep,K,dtype,N,BS,op,radix_cold_us_local,radix_warm_us_local,base_cold_us_local,base_warm_us_local,speedup_same_node_cold
best,bs,512,fp16,8192,1,radix_multi_cuda,35.618,31.713,14.117,12.541,0.3963
best,bs,512,fp16,8192,2,radix_multi_cuda,35.034,31.727,13.971,12.541,0.3988
best,bs,512,fp16,8192,4,radix_multi_cuda,35.929,32.34,13.881,12.544,0.3863
best,bs,512,fp16,8192,8,radix_multi_cuda,36.42,32.763,13.814,12.542,0.3793
best,bs,512,fp16,8192,16,radix_multi_cuda,36.083,33.172,14.19,12.871,0.3933
best,bs,512,fp16,8192,32,radix_multi_cuda,35.981,33.591,14.329,13.005,0.3982
best,bs,512,fp16,8192,64,radix_multi_cuda,35.564,33.299,14.494,13.074,0.4075
best,bs,512,fp16,8192,128,radix_multi_cuda,42.452,41.009,14.801,13.253,0.3487
best,bs,512,fp16,8192,256,radix_multi_cuda,78.014,76.309,18.6,16.8,0.2384
best,bs,512,fp16,8192,512,radix_multi_cuda,138.802,137.423,31.849,29.356,0.2295
best,bs,512,fp16,8192,1024,radix_multi_cuda,253.768,252.073,50.05,47.15,0.1972
best,bs,512,fp16,8192,2048,radix_multi_cuda,500.399,498.562,92.456,88.615,0.1848
best,bs,512,fp16,16384,1,radix_multi_cuda,35.359,31.327,14.941,13.158,0.4226
best,bs,512,fp16,16384,2,radix_multi_cuda,35.623,31.848,14.691,13.076,0.4124
best,bs,512,fp16,16384,4,radix_multi_cuda,35.919,32.433,14.745,13.099,0.4105
best,bs,512,fp16,16384,8,radix_multi_cuda,35.744,32.634,14.909,13.083,0.4171
best,bs,512,fp16,16384,16,radix_multi_cuda,35.375,33.127,15.099,13.402,0.4268
best,bs,512,fp16,16384,32,radix_multi_cuda,34.993,32.742,15.264,13.543,0.4362
best,bs,512,fp16,16384,64,radix_multi_cuda,36.4,33.779,15.4,13.614,0.4231
best,bs,512,fp16,16384,128,radix_multi_cuda,43.522,42.039,16.046,13.812,0.3687
best,bs,512,fp16,16384,256,radix_multi_cuda,79.854,78.23,19.884,17.497,0.249
best,bs,512,fp16,16384,512,radix_multi_cuda,141.507,139.684,35.078,31.492,0.2479
best,bs,512,fp16,16384,1024,radix_multi_cuda,260.423,257.531,54.447,49.805,0.2091
best,bs,512,fp16,16384,2048,radix_multi_cuda,511.093,509.181,98.893,92.915,0.1935
best,bs,512,fp16,32768,1,radix_multi_cuda,36.158,32.779,14.158,12.466,0.3916
best,bs,512,fp16,32768,2,radix_multi_cuda,36.46,33.596,14.277,12.45,0.3916
best,bs,512,fp16,32768,4,radix_multi_cuda,36.947,34.101,14.038,12.454,0.3799
best,bs,512,fp16,32768,8,radix_multi_cuda,37.431,34.286,14.029,12.441,0.3748
best,bs,512,fp16,32768,16,radix_multi_cuda,36.417,34.362,14.536,12.774,0.3992
best,bs,512,fp16,32768,32,radix_multi_cuda,42.919,42.261,14.766,12.895,0.344
best,bs,512,fp16,32768,64,radix_multi_cuda,61.332,60.676,15.163,13.031,0.2472
best,bs,512,fp16,32768,128,radix_multi_cuda,47.619,45.19,15.888,13.303,0.3336
best,bs,512,fp16,32768,256,radix_multi_cuda,86.124,84.073,21.721,18.898,0.2522
best,bs,512,fp16,32768,512,radix_multi_cuda,151.722,148.821,37.091,32.57,0.2445
best,bs,512,fp16,32768,1024,radix_multi_cuda,277.01,275.327,58.505,53.176,0.2112
best,bs,512,fp16,32768,2048,radix_multi_cuda,549.83,548.973,106.634,104.601,0.1939
best,bs,512,fp16,65536,1,radix_multi_cuda,38.381,34.463,23.214,21.737,0.6048
best,bs,512,fp16,65536,2,radix_multi_cuda,38.753,35.41,23.374,21.72,0.6032
best,bs,512,fp16,65536,4,radix_multi_cuda,38.995,35.547,23.086,21.735,0.592
best,bs,512,fp16,65536,8,radix_multi_cuda,38.766,35.861,23.12,21.733,0.5964
best,bs,512,fp16,65536,16,radix_multi_cuda,38.448,36.208,23.579,22.039,0.6133
best,bs,512,fp16,65536,32,radix_multi_cuda,45.909,44.365,23.91,22.173,0.5208
best,bs,512,fp16,65536,64,radix_multi_cuda,64.985,64.176,24.669,22.341,0.3796
best,bs,512,fp16,65536,128,radix_multi_cuda,54.008,51.295,25.628,22.656,0.4745
best,bs,512,fp16,65536,256,radix_multi_cuda,98.174,94.49,41.172,37.336,0.4194
best,bs,512,fp16,65536,512,radix_multi_cuda,171.29,166.407,72.765,64.722,0.4248
best,bs,512,fp16,65536,1024,radix_multi_cuda,315.318,313.975,115.645,110.367,0.3668
best,bs,512,fp16,65536,2048,radix_multi_cuda,620.744,620.311,213.408,208.847,0.3438
best,bs,512,fp16,131072,1,radix_multi_cuda,41.415,36.48,25.061,23.39,0.6051
best,bs,512,fp16,131072,2,radix_multi_cuda,40.724,37.367,25.369,23.427,0.6229
best,bs,512,fp16,131072,4,radix_multi_cuda,41.675,37.916,24.867,23.348,0.5967
best,bs,512,fp16,131072,8,radix_multi_cuda,40.862,38.137,25.403,23.383,0.6217
best,bs,512,fp16,131072,16,radix_multi_cuda,40.765,38.174,25.635,23.699,0.6288
best,bs,512,fp16,131072,32,radix_multi_cuda,48.976,47.015,26.057,23.856,0.532
best,bs,512,fp16,131072,64,radix_multi_cuda,71.072,69.335,26.876,24.053,0.3782
best,bs,512,fp16,131072,128,radix_multi_cuda,65.712,61.915,29.044,24.482,0.442
best,bs,512,fp16,131072,256,radix_multi_cuda,121.529,114.279,50.415,41.556,0.4148
best,bs,512,fp16,131072,512,radix_multi_cuda,208.917,205.198,103.775,90.579,0.4967
best,bs,512,fp16,131072,1024,radix_multi_cuda,385.604,382.023,154.955,141.73,0.4019
best,bs,512,fp16,131072,2048,radix_multi_cuda,752.882,749.598,266.42,253.548,0.3539
best,bs,512,fp16,262144,1,radix_multi_cuda,44.216,39.826,35.902,33.537,0.812
best,bs,512,fp16,262144,2,radix_multi_cuda,44.478,40.598,35.569,33.535,0.7997
best,bs,512,fp16,262144,4,radix_multi_cuda,45.392,41.101,35.59,33.514,0.7841
best,bs,512,fp16,262144,8,radix_multi_cuda,45.062,41.216,35.635,33.526,0.7908
best,bs,512,fp16,262144,16,radix_multi_cuda,45.514,42.131,36.182,33.857,0.795
best,bs,512,fp16,262144,32,radix_multi_cuda,54.956,52.348,36.868,34.015,0.6709
best,bs,512,fp16,262144,64,radix_multi_cuda,82.283,79.182,38.315,34.254,0.4656
best,bs,512,fp16,262144,128,radix_multi_cuda,92.731,85.744,44.326,34.796,0.478
best,bs,512,fp16,262144,256,radix_multi_cuda,176.986,169.017,94.576,82.75,0.5344
best,bs,512,fp16,262144,512,radix_multi_cuda,294.44,286.304,187.575,154.688,0.6371
best,bs,512,fp16,262144,1024,radix_multi_cuda,540.591,521.364,297.681,278.667,0.5507
best,bs,512,fp16,262144,2048,radix_multi_cuda,1050.694,1043.514,528.287,512.369,0.5028
best,bs,512,fp16,524288,2,radix_multi_cuda,51.597,46.306,61.028,58.153,1.1828
best,bs,512,fp16,524288,4,radix_multi_cuda,51.446,46.343,60.671,58.16,1.1793
best,bs,512,fp16,524288,8,radix_multi_cuda,51.799,46.768,60.844,58.18,1.1746
best,bs,512,fp16,524288,16,radix_multi_cuda,54.1,49.006,61.703,58.514,1.1405
best,bs,512,fp16,524288,32,radix_multi_cuda,66.781,62.674,62.607,58.694,0.9375
best,bs,512,fp16,524288,64,radix_multi_cuda,104.621,97.497,66.796,58.928,0.6385
best,bs,512,fp16,1048576,2,radix_multi_cuda,69.769,61.24,109.232,105.595,1.5656
best,bs,512,fp16,1048576,4,radix_multi_cuda,70.324,62.475,109.497,105.575,1.557
best,bs,512,fp16,1048576,8,radix_multi_cuda,70.396,62.422,109.577,105.603,1.5566
best,bs,512,fp16,1048576,16,radix_multi_cuda,75.495,66.161,110.393,105.909,1.4623
best,bs,512,fp16,1048576,32,radix_multi_cuda,90.468,82.966,112.789,106.111,1.2467
best,bs,512,fp16,1048576,64,radix_multi_cuda,152.892,145.399,131.824,123.611,0.8622
best,bs,512,fp32,4096,1,radix_multi_cuda,34.602,30.876,10.896,9.35,0.3149
best,bs,512,fp32,4096,2,radix_multi_cuda,34.811,30.885,10.661,9.34,0.3063
best,bs,512,fp32,4096,4,radix_multi_cuda,34.652,30.836,10.566,9.355,0.3049
best,bs,512,fp32,4096,8,radix_multi_cuda,34.967,31.047,10.63,9.379,0.304
best,bs,512,fp32,4096,16,radix_multi_cuda,34.136,31.675,11.075,9.64,0.3244
best,bs,512,fp32,4096,32,radix_multi_cuda,34.266,31.951,11.051,9.701,0.3225
best,bs,512,fp32,4096,64,radix_multi_cuda,33.96,31.883,11.291,9.803,0.3325
best,bs,512,fp32,4096,128,radix_multi_cuda,40.707,39.572,11.737,9.974,0.2883
best,bs,512,fp32,4096,256,radix_multi_cuda,74.819,73.295,14.662,12.624,0.196
best,bs,512,fp32,4096,512,radix_multi_cuda,133.639,132.12,25.345,22.385,0.1897
best,bs,512,fp32,4096,1024,radix_multi_cuda,242.713,241.816,39.18,35.603,0.1614
best,bs,512,fp32,4096,2048,radix_multi_cuda,479.667,478.485,70.174,65.444,0.1463
best,bs,512,fp32,8192,1,radix_multi_cuda,34.903,31.837,11.139,9.461,0.3191
best,bs,512,fp32,8192,2,radix_multi_cuda,35.986,31.899,11.0,9.467,0.3057
best,bs,512,fp32,8192,4,radix_multi_cuda,35.244,32.35,11.214,9.482,0.3182
best,bs,512,fp32,8192,8,radix_multi_cuda,34.762,32.2,11.157,9.483,0.321
best,bs,512,fp32,8192,16,radix_multi_cuda,35.09,32.661,11.453,9.742,0.3264
best,bs,512,fp32,8192,32,radix_multi_cuda,35.338,32.955,11.496,9.821,0.3253
best,bs,512,fp32,8192,64,radix_multi_cuda,36.307,33.446,11.603,9.901,0.3196
best,bs,512,fp32,8192,128,radix_multi_cuda,43.114,41.549,12.194,10.061,0.2828
best,bs,512,fp32,8192,256,radix_multi_cuda,78.527,76.628,15.776,13.094,0.2009
best,bs,512,fp32,8192,512,radix_multi_cuda,140.316,137.652,27.499,23.532,0.196
