scenario,sweep,K,dtype,N,BS,ms_path,op25_cold_us_local,op25_warm_us_local,base_cold_us_local,base_warm_us_local,speedup_same_node_cold
real,bs,512,bf16,131072,32,msc_C4,14.949,12.785,25.056,22.856,1.6761
real,bs,512,bf16,131072,64,ms_1cta,19.575,15.616,25.789,23.101,1.3174
real,bs,512,bf16,131072,128,ms_1cta,20.731,15.891,27.878,23.511,1.3447
real,bs,512,bf16,131072,256,ms_1cta,48.072,42.322,48.816,39.356,1.0155
real,bs,512,bf16,131072,512,ms_1cta,89.032,81.18,101.372,88.813,1.1386
real,bs,512,bf16,131072,1024,ms_1cta,145.078,138.439,157.719,139.154,1.0871
real,bs,512,bf16,131072,2048,ms_1cta,267.447,262.055,263.041,249.002,0.9835
real,bs,512,bf16,262144,1,msc_C8,14.221,12.522,35.896,33.927,2.5242
real,bs,512,bf16,262144,2,msc_C8,14.508,12.62,35.6,33.916,2.4538
real,bs,512,bf16,262144,4,msc_C8,14.789,12.873,35.803,34.005,2.4209
real,bs,512,bf16,262144,8,msc_C8,15.183,13.067,35.837,34.048,2.3603
real,bs,512,bf16,262144,16,msc_C4,16.83,14.142,36.499,34.337,2.1687
real,bs,512,bf16,262144,32,msc_C4,17.838,14.614,37.178,34.487,2.0842
real,bs,512,bf16,262144,64,ms_1cta,28.873,22.495,38.475,34.794,1.3326
real,bs,512,bf16,262144,128,ms_1cta,32.183,22.866,44.581,35.266,1.3852
real,bs,512,bf16,262144,256,ms_1cta,92.227,89.888,96.293,85.124,1.0441
real,bs,512,bf16,262144,512,ms_1cta,156.943,153.155,189.321,157.342,1.2063
real,bs,512,bf16,262144,1024,ms_1cta,262.165,259.02,303.305,277.441,1.1569
real,bs,512,bf16,262144,2048,ms_1cta,493.423,491.157,539.981,524.123,1.0944
real,bs,512,bf16,524288,2,msc_C8,15.573,13.374,61.088,58.414,3.9227
real,bs,512,bf16,524288,4,msc_C8,16.058,13.762,60.872,58.684,3.7908
real,bs,512,bf16,524288,8,msc_C8,16.554,13.819,61.002,58.698,3.685
real,bs,512,bf16,524288,16,msc_C8,28.681,23.817,61.775,58.969,2.1539
real,bs,512,bf16,524288,32,msc_C4,21.531,16.219,62.618,59.09,2.9083
real,bs,512,bf16,524288,64,ms_1cta,42.489,29.784,66.672,59.407,1.5692
real,bs,512,bf16,1048576,2,msc_C8,18.908,15.823,112.884,109.675,5.9702
real,bs,512,bf16,1048576,4,msc_C8,19.784,16.253,113.076,110.113,5.7155
real,bs,512,bf16,1048576,8,msc_C8,20.265,16.337,113.242,110.109,5.5881
real,bs,512,bf16,1048576,16,msc_C8,36.311,28.78,114.359,110.365,3.1494
real,bs,512,bf16,1048576,32,msc_C8,54.878,42.1,116.343,110.495,2.12
real,bs,512,bf16,1048576,64,ms_1cta,73.194,66.264,134.252,126.395,1.8342
real,bs,512,fp16,4096,1,ms_1cta,9.858,8.705,10.736,9.436,1.0891
real,bs,512,fp16,4096,2,ms_1cta,9.832,8.714,10.395,9.437,1.0573
real,bs,512,fp16,4096,4,ms_1cta,9.849,8.689,10.462,9.546,1.0622
real,bs,512,fp16,4096,8,ms_1cta,9.751,8.672,10.661,9.583,1.0933
real,bs,512,fp16,4096,16,ms_1cta,9.946,8.762,10.886,9.935,1.0945
real,bs,512,fp16,4096,32,ms_1cta,10.075,8.796,11.082,10.081,1.1
real,bs,512,fp16,4096,64,ms_1cta,10.034,8.844,11.259,10.144,1.1221
real,bs,512,fp16,4096,128,ms_1cta,10.16,8.959,11.646,10.33,1.1463
real,bs,512,fp16,4096,256,ms_1cta,11.673,10.111,14.133,12.947,1.2107
real,bs,512,fp16,4096,512,ms_1cta,20.723,18.112,24.298,22.441,1.1725
real,bs,512,fp16,4096,1024,ms_1cta,31.851,28.418,37.894,35.939,1.1897
real,bs,512,fp16,4096,2048,ms_1cta,54.592,50.516,69.918,66.988,1.2807
real,bs,512,fp16,8192,1,ms_1cta,11.643,10.274,10.219,8.973,0.8777
real,bs,512,fp16,8192,2,ms_1cta,11.667,10.267,10.064,8.948,0.8626
real,bs,512,fp16,8192,4,ms_1cta,11.466,10.289,10.379,9.055,0.9052
real,bs,512,fp16,8192,8,ms_1cta,11.256,10.185,10.552,9.112,0.9375
real,bs,512,fp16,8192,16,ms_1cta,11.589,10.16,10.698,9.455,0.9231
real,bs,512,fp16,8192,32,ms_1cta,11.731,10.197,10.928,9.596,0.9315
real,bs,512,fp16,8192,64,ms_1cta,11.61,10.292,11.19,9.684,0.9638
real,bs,512,fp16,8192,128,ms_1cta,11.915,10.413,11.485,9.865,0.9639
real,bs,512,fp16,8192,256,ms_1cta,14.096,12.16,13.938,12.077,0.9888
real,bs,512,fp16,8192,512,ms_1cta,25.739,22.234,23.8,20.979,0.9247
real,bs,512,fp16,8192,1024,ms_1cta,39.248,34.699,36.619,33.429,0.933
real,bs,512,fp16,8192,2048,ms_1cta,67.334,62.451,66.512,62.093,0.9878
real,bs,512,fp16,16384,1,ms_1cta,14.088,12.278,15.33,13.805,1.0882
real,bs,512,fp16,16384,2,ms_1cta,13.917,12.282,15.403,13.762,1.1068
real,bs,512,fp16,16384,4,ms_1cta,13.744,12.226,15.568,13.919,1.1327
real,bs,512,fp16,16384,8,ms_1cta,14.035,12.261,15.63,13.928,1.1136
real,bs,512,fp16,16384,16,ms_1cta,14.041,12.32,15.96,14.292,1.1367
real,bs,512,fp16,16384,32,ms_1cta,14.122,12.334,16.258,14.453,1.1513
real,bs,512,fp16,16384,64,ms_1cta,14.444,12.44,16.358,14.529,1.1325
real,bs,512,fp16,16384,128,ms_1cta,14.807,12.608,16.99,14.729,1.1474
real,bs,512,fp16,16384,256,ms_1cta,18.303,16.08,21.354,18.936,1.1667
real,bs,512,fp16,16384,512,ms_1cta,32.249,28.724,37.543,34.246,1.1642
real,bs,512,fp16,16384,1024,ms_1cta,49.788,44.968,58.75,54.641,1.18
real,bs,512,fp16,16384,2048,ms_1cta,88.77,83.114,107.214,101.305,1.2078
real,bs,512,fp16,32768,1,ms_1cta,14.535,12.862,17.21,14.734,1.184
real,bs,512,fp16,32768,2,ms_1cta,14.889,12.834,16.403,14.721,1.1017
real,bs,512,fp16,32768,4,ms_1cta,14.791,12.843,16.594,14.892,1.1219
real,bs,512,fp16,32768,8,ms_1cta,14.859,12.856,16.69,14.924,1.1232
real,bs,512,fp16,32768,16,ms_1cta,15.117,12.928,17.011,15.246,1.1253
real,bs,512,fp16,32768,32,ms_1cta,15.475,12.993,17.202,15.427,1.1116
real,bs,512,fp16,32768,64,ms_1cta,15.823,13.122,17.686,15.523,1.1177
real,bs,512,fp16,32768,128,ms_1cta,16.528,13.317,18.534,15.814,1.1214
real,bs,512,fp16,32768,256,ms_1cta,22.746,19.436,26.094,23.384,1.1472
real,bs,512,fp16,32768,512,ms_1cta,39.679,34.681,44.626,40.182,1.1247
real,bs,512,fp16,32768,1024,ms_1cta,61.798,54.842,70.659,65.445,1.1434
real,bs,512,fp16,32768,2048,ms_1cta,111.088,108.23,130.075,127.89,1.1709
real,bs,512,fp16,65536,1,msc_C8,12.787,11.338,28.216,26.669,2.2066
real,bs,512,fp16,65536,2,msc_C8,13.024,11.518,28.021,26.673,2.1515
real,bs,512,fp16,65536,4,msc_C4,13.194,11.75,28.21,26.785,2.1381
real,bs,512,fp16,65536,8,msc_C4,13.512,11.817,28.203,26.845,2.0873
real,bs,512,fp16,65536,16,msc_C4,13.452,11.715,28.787,27.203,2.14
real,bs,512,fp16,65536,32,msc_C4,13.926,12.059,29.094,27.354,2.0892
real,bs,512,fp16,65536,64,ms_1cta,15.601,13.064,29.912,27.501,1.9173
real,bs,512,fp16,65536,128,ms_1cta,16.712,13.299,30.832,27.86,1.8449
real,bs,512,fp16,65536,256,ms_1cta,29.618,25.42,50.475,46.399,1.7042
real,bs,512,fp16,65536,512,ms_1cta,51.772,44.659,88.374,80.767,1.707
real,bs,512,fp16,65536,1024,ms_1cta,81.525,77.663,141.464,136.61,1.7352
real,bs,512,fp16,65536,2048,ms_1cta,146.038,142.101,264.815,260.465,1.8133
real,bs,512,fp16,131072,1,msc_C8,13.157,11.562,23.426,21.722,1.7805
real,bs,512,fp16,131072,2,msc_C8,13.563,11.745,23.184,21.695,1.7094
real,bs,512,fp16,131072,4,msc_C8,13.554,12.057,23.688,21.875,1.7477
real,bs,512,fp16,131072,8,msc_C4,14.317,12.663,23.816,21.92,1.6635
real,bs,512,fp16,131072,16,msc_C4,14.675,12.585,24.142,22.269,1.6451
real,bs,512,fp16,131072,32,msc_C4,14.993,12.862,24.8,22.447,1.6541
real,bs,512,fp16,131072,64,ms_1cta,19.569,15.595,25.469,22.641,1.3015
real,bs,512,fp16,131072,128,ms_1cta,20.853,15.934,27.526,23.069,1.32
real,bs,512,fp16,131072,256,ms_1cta,47.432,41.276,47.582,38.859,1.0032
real,bs,512,fp16,131072,512,ms_1cta,92.601,79.404,100.011,86.345,1.08
real,bs,512,fp16,131072,1024,ms_1cta,140.297,135.092,156.214,134.831,1.1135
real,bs,512,fp16,131072,2048,ms_1cta,262.881,256.359,255.451,239.473,0.9717
real,bs,512,fp16,262144,1,msc_C8,14.464,12.67,34.926,32.783,2.4147
real,bs,512,fp16,262144,2,msc_C8,14.573,12.691,34.691,32.76,2.3805
real,bs,512,fp16,262144,4,msc_C8,15.042,12.908,34.814,32.908,2.3145
real,bs,512,fp16,262144,8,msc_C8,15.282,13.127,34.987,32.991,2.2894
real,bs,512,fp16,262144,16,msc_C4,16.873,14.205,35.731,33.341,2.1176
real,bs,512,fp16,262144,32,msc_C4,17.946,14.711,36.349,33.509,2.0255
real,bs,512,fp16,262144,64,ms_1cta,28.732,22.383,37.613,33.754,1.3091
real,bs,512,fp16,262144,128,ms_1cta,32.112,22.738,44.008,34.305,1.3705
real,bs,512,fp16,262144,256,ms_1cta,90.497,87.869,93.765,81.981,1.0361
real,bs,512,fp16,262144,512,ms_1cta,153.543,149.534,185.954,153.702,1.2111
real,bs,512,fp16,262144,1024,ms_1cta,256.57,244.825,296.255,277.86,1.1547
real,bs,512,fp16,262144,2048,ms_1cta,483.256,481.684,525.97,508.793,1.0884
real,bs,512,fp16,524288,2,msc_C8,15.471,13.329,60.818,58.029,3.9311
real,bs,512,fp16,524288,4,msc_C8,16.058,13.714,60.694,58.173,3.7797
real,bs,512,fp16,524288,8,msc_C8,16.565,13.789,60.904,58.236,3.6767
real,bs,512,fp16,524288,16,msc_C8,28.456,23.814,61.683,58.593,2.1677
real,bs,512,fp16,524288,32,msc_C4,21.296,16.303,62.731,58.819,2.9457
real,bs,512,fp16,524288,64,ms_1cta,42.362,29.71,66.831,59.055,1.5776
real,bs,512,fp16,1048576,2,msc_C8,18.869,15.761,112.239,108.689,5.9483
real,bs,512,fp16,1048576,4,msc_C8,19.77,16.272,112.442,108.899,5.6875
real,bs,512,fp16,1048576,8,msc_C8,20.271,16.333,112.696,108.965,5.5595
real,bs,512,fp16,1048576,16,msc_C8,36.191,28.727,113.623,109.319,3.1395
real,bs,512,fp16,1048576,32,msc_C8,54.794,42.093,116.08,109.637,2.1185
real,bs,512,fp16,1048576,64,ms_1cta,73.181,65.783,134.96,126.949,1.8442
real,bs,512,fp32,4096,1,ms_1cta,10.627,9.637,11.445,10.032,1.077
real,bs,512,fp32,4096,2,ms_1cta,11.039,9.613,11.278,10.011,1.0217
real,bs,512,fp32,4096,4,ms_1cta,11.149,9.641,11.52,10.15,1.0333
real,bs,512,fp32,4096,8,ms_1cta,11.02,9.655,11.797,10.189,1.0705
real,bs,512,fp32,4096,16,ms_1cta,11.177,9.897,11.802,10.532,1.0559
real,bs,512,fp32,4096,32,ms_1cta,11.115,9.97,12.029,10.707,1.0822
real,bs,512,fp32,4096,64,ms_1cta,11.355,10.138,12.221,10.797,1.0763
real,bs,512,fp32,4096,128,ms_1cta,11.822,10.384,12.595,10.998,1.0654
real,bs,512,fp32,4096,256,ms_1cta,12.891,11.125,16.034,13.978,1.2438
real,bs,512,fp32,4096,512,ms_1cta,23.841,20.108,27.782,24.905,1.1653
real,bs,512,fp32,4096,1024,ms_1cta,35.84,31.567,42.845,39.477,1.1955
real,bs,512,fp32,4096,2048,ms_1cta,60.913,55.648,77.795,73.135,1.2771
real,bs,512,fp32,8192,1,ms_1cta,11.525,10.473,11.869,10.244,1.0298
real,bs,512,fp32,8192,2,ms_1cta,12.106,10.489,11.755,10.248,0.971
real,bs,512,fp32,8192,4,ms_1cta,12.303,10.461,11.757,10.401,0.9556
real,bs,512,fp32,8192,8,ms_1cta,11.773,10.473,12.088,10.419,1.0268
real,bs,512,fp32,8192,16,ms_1cta,11.873,10.727,12.411,10.753,1.0453
real,bs,512,fp32,8192,32,ms_1cta,12.07,10.781,12.56,10.923,1.0406
real,bs,512,fp32,8192,64,ms_1cta,12.241,11.0,12.741,11.011,1.0408
real,bs,512,fp32,8192,128,ms_1cta,13.127,11.247,13.27,11.24,1.0109
real,bs,512,fp32,8192,256,ms_1cta,15.871,13.345,17.2,14.543,1.0837
real,bs,512,fp32,8192,512,ms_1cta,29.511,23.624,29.96,26.054,1.0152
real,bs,512,fp32,8192,1024,ms_1cta,43.978,36.837,46.23,41.198,1.0512
real,bs,512,fp32,8192,2048,ms_1cta,74.356,67.625,82.618,77.024,1.1111
real,bs,512,fp32,16384,1,ms_1cta,13.741,12.425,14.787,13.324,1.0761
real,bs,512,fp32,16384,2,ms_1cta,13.918,12.405,14.694,13.302,1.0558
real,bs,512,fp32,16384,4,ms_1cta,13.465,12.389,14.869,13.467,1.1043
real,bs,512,fp32,16384,8,ms_1cta,13.755,12.374,15.042,13.502,1.0936
real,bs,512,fp32,16384,16,ms_1cta,13.713,12.588,15.518,13.841,1.1316
real,bs,512,fp32,16384,32,ms_1cta,14.154,12.687,15.746,14.034,1.1125
real,bs,512,fp32,16384,64,ms_1cta,14.617,12.898,16.202,14.152,1.1084
real,bs,512,fp32,16384,128,ms_1cta,15.312,13.259,17.195,14.455,1.123
real,bs,512,fp32,16384,256,ms_1cta,20.677,16.858,24.963,21.388,1.2073
real,bs,512,fp32,16384,512,ms_1cta,39.005,30.575,47.222,37.725,1.2107
real,bs,512,fp32,16384,1024,ms_1cta,59.71,48.072,73.65,60.73,1.2335
real,bs,512,fp32,16384,2048,ms_1cta,100.206,95.243,124.488,118.899,1.2423
real,bs,512,fp32,32768,1,ms_1cta,14.158,12.688,16.851,15.19,1.1902
real,bs,512,fp32,32768,2,ms_1cta,14.402,12.681,17.122,15.208,1.1889
real,bs,512,fp32,32768,4,ms_1cta,13.981,12.674,17.358,15.418,1.2415
real,bs,512,fp32,32768,8,ms_1cta,14.071,12.709,17.666,15.442,1.2555
real,bs,512,fp32,32768,16,ms_1cta,14.568,12.927,17.896,15.779,1.2284
real,bs,512,fp32,32768,32,ms_1cta,14.945,13.015,18.202,15.98,1.2179
real,bs,512,fp32,32768,64,ms_1cta,15.303,13.256,18.942,16.134,1.2378
real,bs,512,fp32,32768,128,ms_1cta,16.082,13.613,20.186,16.55,1.2552
real,bs,512,fp32,32768,256,ms_1cta,25.51,20.41,32.715,26.977,1.2824
real,bs,512,fp32,32768,512,ms_1cta,50.964,37.156,65.822,52.336,1.2915
real,bs,512,fp32,32768,1024,ms_1cta,77.448,67.071,101.847,94.522,1.315
real,bs,512,fp32,32768,2048,ms_1cta,127.326,120.372,169.763,161.751,1.3333
real,bs,512,fp32,65536,1,msc_C4,12.999,11.419,33.09,31.269,2.5456
real,bs,512,fp32,65536,2,msc_C4,13.406,11.633,32.877,31.178,2.4524
real,bs,512,fp32,65536,4,msc_C4,13.454,12.039,33.538,31.618,2.4928
real,bs,512,fp32,65536,8,msc_C4,13.771,12.126,33.717,31.691,2.4484
real,bs,512,fp32,65536,16,msc_C4,14.265,12.224,34.099,32.005,2.3904
real,bs,512,fp32,65536,32,msc_C4,14.983,12.543,34.544,32.261,2.3055
real,bs,512,fp32,65536,64,ms_1cta,17.322,15.095,35.957,32.449,2.0758
real,bs,512,fp32,65536,128,ms_1cta,18.638,15.462,38.57,33.382,2.0694
real,bs,512,fp32,65536,256,ms_1cta,38.026,27.747,63.294,50.141,1.6645
real,bs,512,fp32,65536,512,ms_1cta,84.217,70.849,213.789,202.696,2.5385
real,bs,512,fp32,65536,1024,ms_1cta,121.969,111.22,358.213,354.455,2.9369
real,bs,512,fp32,65536,2048,ms_1cta,208.646,197.379,619.085,638.171,2.9672
real,bs,512,fp32,131072,1,msc_C8,14.425,12.76,25.059,22.531,1.7372
real,bs,512,fp32,131072,2,msc_C8,14.466,12.57,25.042,22.529,1.7311
real,bs,512,fp32,131072,4,msc_C8,14.538,12.981,25.379,22.794,1.7457
real,bs,512,fp32,131072,8,msc_C8,14.687,13.128,25.64,22.829,1.7458
real,bs,512,fp32,131072,16,msc_C4,15.937,13.958,26.062,23.148,1.6353
real,bs,512,fp32,131072,32,msc_C4,17.026,14.567,26.899,23.361,1.5799
real,bs,512,fp32,131072,64,ms_1cta,23.379,21.008,29.355,23.661,1.2556
real,bs,512,fp32,131072,128,ms_1cta,25.786,21.363,38.306,25.675,1.4855
real,bs,512,fp32,131072,256,ms_1cta,70.604,60.5,87.686,76.438,1.2419
real,bs,512,fp32,131072,512,ms_1cta,140.679,121.762,177.765,154.656,1.2636
real,bs,512,fp32,131072,1024,ms_1cta,209.46,196.951,287.997,270.851,1.3749
real,bs,512,fp32,131072,2048,ms_1cta,376.541,363.692,520.231,509.717,1.3816
real,bs,512,fp32,262144,1,msc_C8,15.685,14.555,38.723,35.268,2.4688
real,bs,512,fp32,262144,2,msc_C8,16.456,14.774,38.674,35.286,2.3501
real,bs,512,fp32,262144,4,msc_C8,16.407,15.019,39.286,35.631,2.3945
real,bs,512,fp32,262144,8,msc_C8,16.657,15.099,39.722,35.708,2.3847
real,bs,512,fp32,262144,16,msc_C4,19.238,17.159,40.278,35.986,2.0937
real,bs,512,fp32,262144,32,msc_C4,20.211,17.819,41.947,36.278,2.0755
real,bs,512,fp32,262144,64,ms_1cta,36.452,33.486,51.33,36.727,1.4082
real,bs,512,fp32,262144,128,ms_1cta,40.69,36.201,84.36,73.26,2.0732
real,bs,512,fp32,262144,256,ms_1cta,121.682,108.948,154.223,139.689,1.2674
real,bs,512,fp32,262144,512,ms_1cta,247.427,221.236,315.491,294.67,1.2751
real,bs,512,fp32,262144,1024,ms_1cta,394.542,376.675,535.52,521.063,1.3573
real,bs,512,fp32,262144,2048,ms_1cta,692.091,670.739,973.257,953.95,1.4063
real,bs,512,fp32,524288,2,msc_C8,19.172,17.617,62.832,57.057,3.2773
real,bs,512,fp32,524288,4,msc_C8,19.517,17.898,63.09,57.477,3.2326
real,bs,512,fp32,524288,8,msc_C8,20.002,17.964,63.714,57.642,3.1854
real,bs,512,fp32,524288,16,msc_C4,25.016,22.909,64.848,57.941,2.5923
real,bs,512,fp32,524288,32,msc_C4,27.571,23.538,74.367,58.343,2.6973
real,bs,512,fp32,524288,64,ms_1cta,60.037,58.731,108.871,98.112,1.8134
real,bs,512,fp32,1048576,2,msc_C8,25.616,23.821,117.09,107.941,4.571
real,bs,512,fp32,1048576,4,msc_C8,26.003,24.123,117.789,108.67,4.5298
real,bs,512,fp32,1048576,8,msc_C8,26.406,24.216,118.762,108.887,4.4975
real,bs,512,fp32,1048576,16,msc_C4,38.432,36.079,130.454,109.804,3.3944
real,bs,512,fp32,1048576,32,msc_C4,41.488,38.1,181.263,171.748,4.369
real,bs,512,fp32,1048576,64,ms_1cta,107.437,106.55,202.861,188.727,1.8882
real,bs,1024,bf16,4096,1,ms_1cta,10.283,9.165,9.979,8.46,0.9704
real,bs,1024,bf16,4096,2,ms_1cta,10.057,9.163,9.677,8.451,0.9622
real,bs,1024,bf16,4096,4,ms_1cta,10.062,9.159,9.64,8.474,0.9581
real,bs,1024,bf16,4096,8,ms_1cta,10.13,9.157,9.667,8.47,0.9543
real,bs,1024,bf16,4096,16,ms_1cta,10.289,9.165,9.787,8.801,0.9512
real,bs,1024,bf16,4096,32,ms_1cta,10.271,9.173,9.997,8.924,0.9733
real,bs,1024,bf16,4096,64,ms_1cta,10.477,9.262,9.984,9.036,0.9529
real,bs,1024,bf16,4096,128,ms_1cta,10.587,9.376,10.378,9.214,0.9803
real,bs,1024,bf16,4096,256,ms_1cta,11.656,10.621,12.453,10.995,1.0684
real,bs,1024,bf16,4096,512,ms_1cta,21.766,19.008,21.159,18.965,0.9721
real,bs,1024,bf16,4096,1024,ms_1cta,33.313,29.632,32.224,29.874,0.9673
real,bs,1024,bf16,4096,2048,ms_1cta,57.503,53.436,58.57,55.36,1.0186
real,bs,1024,bf16,8192,1,ms_1cta,11.461,10.54,12.883,11.503,1.1241
real,bs,1024,bf16,8192,2,ms_1cta,11.728,10.534,12.475,11.485,1.0637
real,bs,1024,bf16,8192,4,ms_1cta,11.782,10.547,12.512,11.519,1.062
real,bs,1024,bf16,8192,8,ms_1cta,11.707,10.564,12.688,11.526,1.0838
real,bs,1024,bf16,8192,16,ms_1cta,11.672,10.606,12.944,11.842,1.109
real,bs,1024,bf16,8192,32,ms_1cta,11.806,10.626,12.998,11.984,1.101
real,bs,1024,bf16,8192,64,ms_1cta,11.952,10.745,13.165,12.078,1.1015
real,bs,1024,bf16,8192,128,ms_1cta,12.348,10.899,13.483,12.271,1.0919
real,bs,1024,bf16,8192,256,ms_1cta,14.686,12.95,17.085,15.708,1.1634
real,bs,1024,bf16,8192,512,ms_1cta,25.957,23.409,29.447,27.356,1.1345
real,bs,1024,bf16,8192,1024,ms_1cta,40.035,36.722,46.187,43.792,1.1537
real,bs,1024,bf16,8192,2048,ms_1cta,70.714,66.663,86.552,82.792,1.224
real,bs,1024,bf16,16384,1,ms_1cta,12.848,11.68,12.826,11.19,0.9983
real,bs,1024,bf16,16384,2,ms_1cta,12.694,11.659,12.594,11.166,0.9921
real,bs,1024,bf16,16384,4,ms_1cta,12.676,11.644,12.669,11.161,0.9994
real,bs,1024,bf16,16384,8,ms_1cta,12.838,11.653,12.509,11.175,0.9744
real,bs,1024,bf16,16384,16,ms_1cta,12.93,11.633,12.794,11.501,0.9895
real,bs,1024,bf16,16384,32,ms_1cta,13.072,11.65,13.09,11.688,1.0014
real,bs,1024,bf16,16384,64,ms_1cta,13.286,11.806,13.302,11.745,1.0012
real,bs,1024,bf16,16384,128,ms_1cta,14.039,12.025,13.872,11.985,0.9881
real,bs,1024,bf16,16384,256,ms_1cta,18.797,16.222,17.731,15.328,0.9433
real,bs,1024,bf16,16384,512,ms_1cta,32.81,29.038,30.255,27.023,0.9221
real,bs,1024,bf16,16384,1024,ms_1cta,50.384,45.523,47.109,43.139,0.935
real,bs,1024,bf16,16384,2048,ms_1cta,90.072,85.323,85.776,80.775,0.9523
real,bs,1024,bf16,32768,1,ms_1cta,14.988,13.0,15.099,13.356,1.0074
real,bs,1024,bf16,32768,2,ms_1cta,15.183,12.979,14.779,13.34,0.9734
real,bs,1024,bf16,32768,4,ms_1cta,15.285,12.987,14.64,13.363,0.9578
real,bs,1024,bf16,32768,8,ms_1cta,14.995,12.974,14.979,13.364,0.9989
real,bs,1024,bf16,32768,16,ms_1cta,15.024,12.975,15.334,13.7,1.0206
real,bs,1024,bf16,32768,32,ms_1cta,15.165,13.025,15.512,13.827,1.0229
real,bs,1024,bf16,32768,64,ms_1cta,15.604,13.135,15.939,13.941,1.0215
real,bs,1024,bf16,32768,128,ms_1cta,16.272,13.365,16.802,14.202,1.0326
real,bs,1024,bf16,32768,256,ms_1cta,24.924,20.482,23.109,19.933,0.9272
real,bs,1024,bf16,32768,512,ms_1cta,42.166,35.974,39.647,34.568,0.9403
real,bs,1024,bf16,32768,1024,ms_1cta,67.68,57.431,62.596,56.683,0.9249
real,bs,1024,bf16,32768,2048,ms_1cta,120.415,117.055,114.173,112.068,0.9482
real,bs,1024,bf16,65536,1,msc_C8,13.511,12.257,24.256,22.41,1.7953
real,bs,1024,bf16,65536,2,msc_C8,14.005,12.263,23.605,22.367,1.6855
real,bs,1024,bf16,65536,4,msc_C4,14.038,12.678,23.842,22.403,1.6984
real,bs,1024,bf16,65536,8,msc_C4,14.208,12.762,23.954,22.419,1.686
real,bs,1024,bf16,65536,16,msc_C4,14.124,12.627,24.173,22.741,1.7115
real,bs,1024,bf16,65536,32,msc_C4,14.658,12.955,24.535,22.856,1.6738
real,bs,1024,bf16,65536,64,ms_1cta,18.026,15.346,25.107,23.011,1.3928
real,bs,1024,bf16,65536,128,ms_1cta,19.272,15.595,26.442,23.331,1.372
real,bs,1024,bf16,65536,256,ms_1cta,32.815,27.607,42.939,37.907,1.3085
real,bs,1024,bf16,65536,512,ms_1cta,57.481,47.615,76.172,66.934,1.3252
real,bs,1024,bf16,65536,1024,ms_1cta,92.299,86.318,122.065,116.421,1.3225
real,bs,1024,bf16,65536,2048,ms_1cta,162.747,157.634,225.969,220.87,1.3885
real,bs,1024,bf16,131072,1,msc_C8,13.871,12.306,25.685,23.486,1.8517
real,bs,1024,bf16,131072,2,msc_C8,14.204,12.68,25.088,23.364,1.7663
real,bs,1024,bf16,131072,4,msc_C8,14.599,12.899,25.08,23.446,1.7179
real,bs,1024,bf16,131072,8,msc_C4,15.504,13.561,25.21,23.438,1.626
real,bs,1024,bf16,131072,16,msc_C4,15.655,13.413,25.554,23.76,1.6323
real,bs,1024,bf16,131072,32,msc_C4,16.447,13.779,26.075,23.884,1.5854
real,bs,1024,bf16,131072,64,ms_1cta,21.873,17.768,26.904,24.099,1.23
real,bs,1024,bf16,131072,128,ms_1cta,23.47,18.06,29.024,24.465,1.2366
real,bs,1024,bf16,131072,256,ms_1cta,52.519,45.159,51.1,41.209,0.973
real,bs,1024,bf16,131072,512,ms_1cta,96.646,88.661,103.841,87.38,1.0744
real,bs,1024,bf16,131072,1024,ms_1cta,155.998,150.348,154.769,141.836,0.9921
real,bs,1024,bf16,131072,2048,ms_1cta,290.909,285.795,269.134,255.091,0.9251
real,bs,1024,bf16,262144,1,msc_C8,14.621,12.748,36.587,34.371,2.5024
real,bs,1024,bf16,262144,2,msc_C8,14.854,12.767,36.21,34.299,2.4377
real,bs,1024,bf16,262144,4,msc_C8,15.067,13.241,36.285,34.413,2.4082
real,bs,1024,bf16,262144,8,msc_C8,15.479,13.328,36.397,34.442,2.3514
real,bs,1024,bf16,262144,16,msc_C4,17.128,14.333,36.752,34.757,2.1457
real,bs,1024,bf16,262144,32,msc_C4,18.131,14.74,37.538,34.889,2.0704
real,bs,1024,bf16,262144,64,ms_1cta,28.661,21.652,38.805,35.125,1.3539
real,bs,1024,bf16,262144,128,ms_1cta,32.509,22.016,44.704,35.589,1.3751
real,bs,1024,bf16,262144,256,ms_1cta,94.104,90.848,94.37,80.978,1.0028
real,bs,1024,bf16,262144,512,ms_1cta,161.444,157.135,189.738,155.217,1.1753
real,bs,1024,bf16,262144,1024,ms_1cta,268.508,259.916,302.315,278.182,1.1259
real,bs,1024,bf16,262144,2048,ms_1cta,500.844,499.54,533.257,515.758,1.0647
real,bs,1024,bf16,524288,2,msc_C8,17.148,14.627,63.044,60.341,3.6765
real,bs,1024,bf16,524288,4,msc_C8,17.472,14.882,62.848,60.571,3.5971
real,bs,1024,bf16,524288,8,msc_C8,17.842,14.968,62.999,60.605,3.5309
real,bs,1024,bf16,524288,16,msc_C8,31.107,26.01,63.611,60.878,2.0449
real,bs,1024,bf16,524288,32,msc_C4,22.817,17.655,64.576,61.035,2.8302
real,bs,1024,bf16,524288,64,ms_1cta,73.874,57.535,68.243,61.363,0.9238
real,bs,1024,bf16,1048576,2,msc_C8,21.098,17.424,115.671,112.388,5.4826
real,bs,1024,bf16,1048576,4,msc_C8,21.617,17.902,115.728,112.866,5.3536
