scenario,sweep,K,dtype,N,BS,op,op27_cold_us_local,op27_warm_us_local,base_cold_us_local,base_warm_us_local,speedup_same_node_cold
best,bs,1024,bf16,16384,1024,op27_hls,52.681,48.339,48.174,44.098,0.9144
best,bs,1024,bf16,16384,2048,op27_hls,99.053,105.799,90.991,94.101,0.9186
best,bs,1024,bf16,32768,1,op27_hls,15.505,13.339,25.605,27.494,1.6514
best,bs,1024,bf16,32768,2,op27_hls,15.627,13.368,13.901,12.52,0.8896
best,bs,1024,bf16,32768,4,op27_hls,15.573,13.414,13.827,12.589,0.8879
best,bs,1024,bf16,32768,8,op27_hls,15.616,13.393,14.085,12.63,0.902
best,bs,1024,bf16,32768,16,op27_hls,15.43,13.416,14.211,12.616,0.921
best,bs,1024,bf16,32768,32,op27_hls,15.587,13.474,14.336,12.685,0.9197
best,bs,1024,bf16,32768,64,op27_hls,16.093,13.654,14.907,12.859,0.9263
best,bs,1024,bf16,32768,128,op27_hls,16.726,13.834,15.702,13.06,0.9388
best,bs,1024,bf16,32768,256,op27_hls,25.043,21.034,21.523,18.266,0.8594
best,bs,1024,bf16,32768,512,op27_hls,43.176,37.158,36.416,31.531,0.8434
best,bs,1024,bf16,32768,1024,op27_hls,68.526,58.902,57.678,51.338,0.8417
best,bs,1024,bf16,32768,2048,op27_hls,122.44,119.246,103.538,100.981,0.8456
best,bs,1024,bf16,65536,1,op27_hls,14.829,13.292,27.166,25.446,1.832
best,bs,1024,bf16,65536,2,op27_hls,14.795,13.338,26.576,25.365,1.7963
best,bs,1024,bf16,65536,4,op27_hls,15.011,13.554,26.936,25.473,1.7944
best,bs,1024,bf16,65536,8,op27_hls,15.13,13.693,26.977,25.525,1.783
best,bs,1024,bf16,65536,16,op27_hls,15.302,13.809,26.87,25.513,1.756
best,bs,1024,bf16,65536,32,op27_hls,16.093,14.375,27.221,25.581,1.6915
best,bs,1024,bf16,65536,64,op27_hls,31.646,33.782,27.931,25.789,0.8826
best,bs,1024,bf16,65536,128,op27_hls,31.045,35.259,35.139,37.551,1.1319
best,bs,1024,bf16,65536,256,op27_hls,39.089,33.6,47.368,42.27,1.2118
best,bs,1024,bf16,65536,512,op27_hls,69.454,60.043,84.545,75.268,1.2173
best,bs,1024,bf16,65536,1024,op27_hls,108.956,104.357,135.863,130.564,1.247
best,bs,1024,bf16,65536,2048,op27_hls,197.79,194.61,252.862,248.192,1.2784
best,bs,1024,bf16,131072,1,op27_hls,14.568,12.747,25.504,23.378,1.7507
best,bs,1024,bf16,131072,2,op27_hls,14.569,12.769,24.971,23.309,1.714
best,bs,1024,bf16,131072,4,op27_hls,14.414,12.819,25.061,23.384,1.7387
best,bs,1024,bf16,131072,8,op27_hls,15.75,13.657,25.177,23.458,1.5985
best,bs,1024,bf16,131072,16,op27_hls,16.145,13.858,25.165,23.449,1.5587
best,bs,1024,bf16,131072,32,op27_hls,16.779,14.04,25.63,23.533,1.5275
best,bs,1024,bf16,131072,64,op27_hls,22.47,18.291,26.576,23.766,1.1827
best,bs,1024,bf16,131072,128,op27_hls,24.085,18.532,28.489,24.094,1.1829
best,bs,1024,bf16,131072,256,op27_hls,53.444,45.941,50.462,40.487,0.9442
best,bs,1024,bf16,131072,512,op27_hls,97.282,89.433,103.002,86.626,1.0588
best,bs,1024,bf16,131072,1024,op27_hls,157.768,152.383,153.31,139.834,0.9717
best,bs,1024,bf16,131072,2048,op27_hls,293.386,288.286,267.144,253.593,0.9106
best,bs,1024,bf16,262144,1,op27_hls,15.113,13.125,39.278,37.314,2.599
best,bs,1024,bf16,262144,2,op27_hls,15.201,13.129,39.051,37.237,2.569
best,bs,1024,bf16,262144,4,op27_hls,15.15,13.132,39.241,37.331,2.5902
best,bs,1024,bf16,262144,8,op27_hls,15.493,13.176,39.356,37.382,2.5402
best,bs,1024,bf16,262144,16,op27_hls,17.499,14.514,39.582,37.374,2.262
best,bs,1024,bf16,262144,32,op27_hls,18.185,14.713,40.163,37.479,2.2086
best,bs,1024,bf16,262144,64,op27_hls,28.881,21.968,41.559,37.727,1.439
best,bs,1024,bf16,262144,128,op27_hls,32.774,22.295,47.268,38.169,1.4422
best,bs,1024,bf16,262144,256,op27_hls,94.623,91.14,97.42,84.299,1.0296
best,bs,1024,bf16,262144,512,op27_hls,161.834,157.443,197.465,162.305,1.2202
best,bs,1024,bf16,262144,1024,op27_hls,269.474,266.669,310.834,278.183,1.1535
best,bs,1024,bf16,262144,2048,op27_hls,502.837,499.442,544.609,529.134,1.0831
best,bs,1024,bf16,524288,2,op27_hls,17.475,15.033,63.775,61.21,3.6495
best,bs,1024,bf16,524288,4,op27_hls,17.661,14.897,63.718,61.295,3.6078
best,bs,1024,bf16,524288,8,op27_hls,17.985,15.065,63.884,61.352,3.5521
best,bs,1024,bf16,524288,16,op27_hls,31.612,31.485,64.191,61.388,2.0306
best,bs,1024,bf16,524288,32,op27_hls,23.184,21.006,64.959,61.513,2.8019
best,bs,1024,bf16,524288,64,op27_hls,74.9,62.587,68.782,61.767,0.9183
best,bs,1024,bf16,1048576,2,op27_hls,20.635,21.559,121.841,119.537,5.9046
best,bs,1024,bf16,1048576,4,op27_hls,21.072,18.831,118.159,112.671,5.6074
best,bs,1024,bf16,1048576,8,op27_hls,21.837,19.862,118.568,117.593,5.4297
best,bs,1024,bf16,1048576,16,op27_hls,38.499,30.638,118.376,114.58,3.0748
best,bs,1024,bf16,1048576,32,op27_hls,57.403,44.767,119.872,115.434,2.0883
best,bs,1024,bf16,1048576,64,op27_hls,75.425,67.981,133.468,130.116,1.7695
best,bs,1024,fp16,4096,1,op27_hls,10.632,9.54,10.592,9.001,0.9962
best,bs,1024,fp16,4096,2,op27_hls,10.69,9.517,10.217,9.003,0.9558
best,bs,1024,fp16,4096,4,op27_hls,10.672,9.52,10.203,9.004,0.9561
best,bs,1024,fp16,4096,8,op27_hls,10.662,9.538,10.241,9.003,0.9605
best,bs,1024,fp16,4096,16,op27_hls,10.878,9.835,10.349,9.33,0.9514
best,bs,1024,fp16,4096,32,op27_hls,10.931,9.956,10.528,9.471,0.9631
best,bs,1024,fp16,4096,64,op27_hls,11.125,10.153,10.536,9.561,0.9471
best,bs,1024,fp16,4096,128,op27_hls,11.526,10.41,10.973,9.8,0.952
best,bs,1024,fp16,4096,256,op27_hls,11.989,10.63,13.313,11.935,1.1104
best,bs,1024,fp16,4096,512,op27_hls,21.817,19.058,23.264,21.063,1.0663
best,bs,1024,fp16,4096,1024,op27_hls,33.275,29.774,35.886,33.493,1.0785
best,bs,1024,fp16,4096,2048,op27_hls,57.514,53.81,65.45,61.627,1.138
best,bs,1024,fp16,8192,1,op27_hls,12.237,11.117,12.595,11.247,1.0293
best,bs,1024,fp16,8192,2,op27_hls,12.105,11.122,12.31,11.234,1.0169
best,bs,1024,fp16,8192,4,op27_hls,12.317,11.135,12.264,11.25,0.9957
best,bs,1024,fp16,8192,8,op27_hls,12.326,11.125,12.475,11.243,1.0121
best,bs,1024,fp16,8192,16,op27_hls,12.486,11.449,12.64,11.536,1.0123
best,bs,1024,fp16,8192,32,op27_hls,12.611,11.571,12.734,11.695,1.0098
best,bs,1024,fp16,8192,64,op27_hls,12.838,11.761,12.91,11.794,1.0056
best,bs,1024,fp16,8192,128,op27_hls,13.288,12.039,13.397,12.059,1.0082
best,bs,1024,fp16,8192,256,op27_hls,14.817,13.21,16.992,15.38,1.1468
best,bs,1024,fp16,8192,512,op27_hls,26.5,23.984,29.516,27.74,1.1138
best,bs,1024,fp16,8192,1024,op27_hls,40.673,37.656,46.889,44.52,1.1528
best,bs,1024,fp16,8192,2048,op27_hls,72.365,68.492,87.135,83.28,1.2041
best,bs,1024,fp16,16384,1,op27_hls,14.409,12.699,18.374,16.592,1.2752
best,bs,1024,fp16,16384,2,op27_hls,14.16,12.694,18.241,16.569,1.2882
best,bs,1024,fp16,16384,4,op27_hls,14.195,12.679,18.181,16.576,1.2808
best,bs,1024,fp16,16384,8,op27_hls,14.241,12.674,18.011,16.543,1.2647
best,bs,1024,fp16,16384,16,op27_hls,14.571,12.972,18.283,16.848,1.2548
best,bs,1024,fp16,16384,32,op27_hls,14.782,13.124,18.661,17.074,1.2624
best,bs,1024,fp16,16384,64,op27_hls,15.006,13.227,18.838,17.166,1.2554
best,bs,1024,fp16,16384,128,op27_hls,15.688,13.457,19.481,17.412,1.2418
best,bs,1024,fp16,16384,256,op27_hls,20.109,17.501,25.259,22.816,1.2561
best,bs,1024,fp16,16384,512,op27_hls,35.273,31.625,46.289,42.885,1.3123
best,bs,1024,fp16,16384,1024,op27_hls,54.342,49.881,73.1,68.942,1.3452
best,bs,1024,fp16,16384,2048,op27_hls,98.344,93.542,134.352,129.096,1.3661
best,bs,1024,fp16,32768,1,op27_hls,15.397,13.503,15.077,13.582,0.9792
best,bs,1024,fp16,32768,2,op27_hls,15.357,13.478,14.902,13.584,0.9704
best,bs,1024,fp16,32768,4,op27_hls,15.353,13.462,14.769,13.588,0.962
best,bs,1024,fp16,32768,8,op27_hls,15.481,13.491,15.091,13.562,0.9748
best,bs,1024,fp16,32768,16,op27_hls,15.737,13.753,15.454,13.885,0.982
best,bs,1024,fp16,32768,32,op27_hls,15.966,13.904,15.705,14.019,0.9837
best,bs,1024,fp16,32768,64,op27_hls,16.478,14.013,16.108,14.146,0.9775
best,bs,1024,fp16,32768,128,op27_hls,17.264,14.288,17.11,14.448,0.9911
best,bs,1024,fp16,32768,256,op27_hls,25.123,21.081,24.217,20.523,0.9639
best,bs,1024,fp16,32768,512,op27_hls,43.863,37.857,41.484,36.076,0.9458
best,bs,1024,fp16,32768,1024,op27_hls,69.903,60.151,65.473,58.621,0.9366
best,bs,1024,fp16,32768,2048,op27_hls,124.032,120.561,119.221,116.288,0.9612
best,bs,1024,fp16,65536,1,op27_hls,14.787,13.23,26.428,24.963,1.7872
best,bs,1024,fp16,65536,2,op27_hls,15.097,13.328,26.169,24.97,1.7334
best,bs,1024,fp16,65536,4,op27_hls,15.419,14.006,26.441,24.959,1.7148
best,bs,1024,fp16,65536,8,op27_hls,15.645,14.09,26.558,24.959,1.6975
best,bs,1024,fp16,65536,16,op27_hls,15.777,14.125,26.748,25.269,1.6954
best,bs,1024,fp16,65536,32,op27_hls,16.854,14.866,27.224,25.46,1.6153
best,bs,1024,fp16,65536,64,op27_hls,25.053,22.302,27.819,25.574,1.1104
best,bs,1024,fp16,65536,128,op27_hls,26.446,22.638,29.131,25.895,1.1015
best,bs,1024,fp16,65536,256,op27_hls,39.057,33.509,50.739,45.586,1.2991
best,bs,1024,fp16,65536,512,op27_hls,69.946,59.906,91.28,81.009,1.305
best,bs,1024,fp16,65536,1024,op27_hls,109.311,105.156,144.164,138.305,1.3188
best,bs,1024,fp16,65536,2048,op27_hls,197.704,194.249,265.191,260.048,1.3414
best,bs,1024,fp16,131072,1,op27_hls,14.454,12.63,25.894,24.027,1.7915
best,bs,1024,fp16,131072,2,op27_hls,14.539,12.921,25.71,23.994,1.7683
best,bs,1024,fp16,131072,4,op27_hls,14.88,13.172,25.75,23.993,1.7305
best,bs,1024,fp16,131072,8,op27_hls,16.016,14.043,25.819,23.995,1.6121
best,bs,1024,fp16,131072,16,op27_hls,16.401,14.111,26.152,24.322,1.5945
best,bs,1024,fp16,131072,32,op27_hls,17.123,14.386,26.726,24.469,1.5608
best,bs,1024,fp16,131072,64,op27_hls,22.561,18.356,27.614,24.663,1.224
best,bs,1024,fp16,131072,128,op27_hls,24.19,18.693,29.652,25.068,1.2258
best,bs,1024,fp16,131072,256,op27_hls,53.471,45.789,53.815,43.425,1.0064
best,bs,1024,fp16,131072,512,op27_hls,98.485,89.414,112.091,97.644,1.1382
best,bs,1024,fp16,131072,1024,op27_hls,158.796,153.006,173.828,159.847,1.0947
best,bs,1024,fp16,131072,2048,op27_hls,295.401,290.018,298.596,284.298,1.0108
best,bs,1024,fp16,262144,1,op27_hls,15.005,12.985,40.457,38.574,2.6962
best,bs,1024,fp16,262144,2,op27_hls,15.219,13.005,40.497,38.563,2.661
best,bs,1024,fp16,262144,4,op27_hls,15.493,13.529,40.535,38.563,2.6163
best,bs,1024,fp16,262144,8,op27_hls,15.846,13.667,40.8,38.574,2.5748
best,bs,1024,fp16,262144,16,op27_hls,17.661,14.832,41.185,38.909,2.332
best,bs,1024,fp16,262144,32,op27_hls,18.86,15.263,41.939,39.073,2.2237
best,bs,1024,fp16,262144,64,op27_hls,28.846,21.87,43.196,39.275,1.4975
best,bs,1024,fp16,262144,128,op27_hls,32.76,22.308,48.964,39.789,1.4946
best,bs,1024,fp16,262144,256,op27_hls,93.117,89.953,107.349,94.275,1.1528
best,bs,1024,fp16,262144,512,op27_hls,160.545,157.282,207.664,176.012,1.2935
best,bs,1024,fp16,262144,1024,op27_hls,269.339,267.258,327.165,300.222,1.2147
best,bs,1024,fp16,262144,2048,op27_hls,504.777,501.706,584.88,569.493,1.1587
best,bs,1024,fp16,524288,2,op27_hls,17.273,14.753,63.353,60.809,3.6677
best,bs,1024,fp16,524288,4,op27_hls,18.003,15.305,63.175,60.811,3.5091
best,bs,1024,fp16,524288,8,op27_hls,18.574,15.438,63.271,60.841,3.4064
best,bs,1024,fp16,524288,16,op27_hls,32.268,26.854,64.129,61.149,1.9874
best,bs,1024,fp16,524288,32,op27_hls,23.884,18.322,65.089,61.34,2.7252
best,bs,1024,fp16,524288,64,op27_hls,73.68,57.278,68.844,61.542,0.9344
best,bs,1024,fp16,1048576,2,op27_hls,20.328,16.724,114.259,111.152,5.6208
best,bs,1024,fp16,1048576,4,op27_hls,21.001,17.14,114.408,111.213,5.4477
best,bs,1024,fp16,1048576,8,op27_hls,21.825,17.296,114.842,111.181,5.2619
best,bs,1024,fp16,1048576,16,op27_hls,38.959,30.781,115.734,111.513,2.9707
best,bs,1024,fp16,1048576,32,op27_hls,59.335,45.098,117.827,111.74,1.9858
best,bs,1024,fp16,1048576,64,op27_hls,75.092,67.386,136.225,128.284,1.8141
best,bs,1024,fp32,4096,1,op27_hls,11.085,9.87,10.173,8.914,0.9177
best,bs,1024,fp32,4096,2,op27_hls,10.962,9.812,10.358,8.85,0.9449
best,bs,1024,fp32,4096,4,op27_hls,10.794,9.785,10.192,8.881,0.9442
best,bs,1024,fp32,4096,8,op27_hls,10.76,9.819,10.022,8.87,0.9314
best,bs,1024,fp32,4096,16,op27_hls,11.027,10.053,10.277,9.137,0.932
best,bs,1024,fp32,4096,32,op27_hls,11.234,10.114,10.299,9.201,0.9168
best,bs,1024,fp32,4096,64,op27_hls,11.411,10.235,10.413,9.293,0.9125
best,bs,1024,fp32,4096,128,op27_hls,11.731,10.418,10.875,9.465,0.927
best,bs,1024,fp32,4096,256,op27_hls,12.886,11.286,13.249,11.524,1.0282
best,bs,1024,fp32,4096,512,op27_hls,23.24,20.247,23.56,20.98,1.0138
best,bs,1024,fp32,4096,1024,op27_hls,35.854,31.715,36.305,33.372,1.0126
best,bs,1024,fp32,4096,2048,op27_hls,61.316,56.906,64.967,60.67,1.0595
best,bs,1024,fp32,8192,1,op27_hls,12.278,10.98,13.974,12.564,1.1381
best,bs,1024,fp32,8192,2,op27_hls,12.126,10.97,14.003,12.542,1.1548
best,bs,1024,fp32,8192,4,op27_hls,11.954,10.961,13.837,12.552,1.1575
best,bs,1024,fp32,8192,8,op27_hls,11.992,10.983,13.836,12.544,1.1538
best,bs,1024,fp32,8192,16,op27_hls,12.313,11.192,14.002,12.791,1.1372
best,bs,1024,fp32,8192,32,op27_hls,12.413,11.247,14.301,12.887,1.1521
best,bs,1024,fp32,8192,64,op27_hls,12.611,11.398,14.53,13.0,1.1522
best,bs,1024,fp32,8192,128,op27_hls,13.075,11.578,15.192,13.165,1.1619
best,bs,1024,fp32,8192,256,op27_hls,16.352,13.945,20.187,17.868,1.2345
best,bs,1024,fp32,8192,512,op27_hls,29.544,25.056,35.441,32.064,1.1996
best,bs,1024,fp32,8192,1024,op27_hls,45.702,39.28,55.32,51.41,1.2105
best,bs,1024,fp32,8192,2048,op27_hls,77.881,73.01,101.291,96.547,1.3006
best,bs,1024,fp32,16384,1,op27_hls,14.429,12.915,18.171,16.473,1.2593
best,bs,1024,fp32,16384,2,op27_hls,14.126,12.805,18.101,16.438,1.2814
best,bs,1024,fp32,16384,4,op27_hls,13.965,12.827,17.992,16.451,1.2884
best,bs,1024,fp32,16384,8,op27_hls,14.017,12.824,18.053,16.489,1.2879
best,bs,1024,fp32,16384,16,op27_hls,14.185,13.035,18.195,16.701,1.2827
best,bs,1024,fp32,16384,32,op27_hls,14.358,13.092,18.344,16.801,1.2776
best,bs,1024,fp32,16384,64,op27_hls,14.862,13.236,18.865,16.906,1.2693
best,bs,1024,fp32,16384,128,op27_hls,15.825,13.49,19.861,17.122,1.255
best,bs,1024,fp32,16384,256,op27_hls,22.229,17.797,30.02,26.077,1.3505
best,bs,1024,fp32,16384,512,op27_hls,40.873,32.489,52.128,46.53,1.2754
best,bs,1024,fp32,16384,1024,op27_hls,64.364,51.489,84.23,75.645,1.3087
best,bs,1024,fp32,16384,2048,op27_hls,109.304,103.815,151.685,146.8,1.3877
best,bs,1024,fp32,32768,1,op27_hls,14.322,13.235,23.552,21.794,1.6445
best,bs,1024,fp32,32768,2,op27_hls,14.4,13.211,23.515,21.762,1.633
best,bs,1024,fp32,32768,4,op27_hls,14.384,13.193,23.553,21.774,1.6374
best,bs,1024,fp32,32768,8,op27_hls,14.558,13.242,23.699,21.805,1.6279
best,bs,1024,fp32,32768,16,op27_hls,14.802,13.414,23.933,22.049,1.6169
best,bs,1024,fp32,32768,32,op27_hls,15.094,13.506,24.393,22.148,1.6161
best,bs,1024,fp32,32768,64,op27_hls,15.889,13.668,25.168,22.285,1.584
best,bs,1024,fp32,32768,128,op27_hls,17.109,13.965,26.251,22.598,1.5343
best,bs,1024,fp32,32768,256,op27_hls,28.006,21.956,38.419,31.805,1.3718
best,bs,1024,fp32,32768,512,op27_hls,55.177,39.301,69.095,58.567,1.2522
best,bs,1024,fp32,32768,1024,op27_hls,82.207,74.092,107.887,101.816,1.3124
best,bs,1024,fp32,32768,2048,op27_hls,140.128,133.643,191.607,186.405,1.3674
best,bs,1024,fp32,65536,1,op27_hls,14.59,13.092,32.401,30.615,2.2208
best,bs,1024,fp32,65536,2,op27_hls,14.566,13.11,31.974,30.376,2.1951
best,bs,1024,fp32,65536,4,op27_hls,15.177,13.709,32.261,30.622,2.1257
best,bs,1024,fp32,65536,8,op27_hls,15.509,13.762,32.502,30.679,2.0957
best,bs,1024,fp32,65536,16,op27_hls,16.024,13.932,32.87,30.902,2.0513
best,bs,1024,fp32,65536,32,op27_hls,17.243,14.569,33.696,31.044,1.9542
best,bs,1024,fp32,65536,64,op27_hls,25.886,23.296,34.392,31.311,1.3286
best,bs,1024,fp32,65536,128,op27_hls,27.59,23.728,37.238,32.096,1.3497
best,bs,1024,fp32,65536,256,op27_hls,45.201,34.921,60.295,47.258,1.3339
best,bs,1024,fp32,65536,512,op27_hls,96.477,79.07,195.915,183.037,2.0307
best,bs,1024,fp32,65536,1024,op27_hls,143.043,129.144,339.263,329.822,2.3718
best,bs,1024,fp32,65536,2048,op27_hls,244.625,233.949,598.563,596.444,2.4469
best,bs,1024,fp32,131072,1,op27_hls,15.438,13.711,26.979,24.825,1.7476
best,bs,1024,fp32,131072,2,op27_hls,15.533,13.717,27.078,24.789,1.7433
best,bs,1024,fp32,131072,4,op27_hls,16.008,14.107,27.057,24.812,1.6902
best,bs,1024,fp32,131072,8,op27_hls,16.502,14.319,27.312,24.871,1.6551
best,bs,1024,fp32,131072,16,op27_hls,17.153,14.885,27.984,25.101,1.6314
best,bs,1024,fp32,131072,32,op27_hls,18.23,15.495,28.648,25.287,1.5715
best,bs,1024,fp32,131072,64,op27_hls,25.885,22.999,30.812,25.609,1.1903
best,bs,1024,fp32,131072,128,op27_hls,28.728,23.375,39.566,27.246,1.3773
best,bs,1024,fp32,131072,256,op27_hls,75.484,64.85,91.031,79.399,1.206
best,bs,1024,fp32,131072,512,op27_hls,144.488,129.832,180.963,160.355,1.2524
best,bs,1024,fp32,131072,1024,op27_hls,224.395,210.131,301.819,282.468,1.345
best,bs,1024,fp32,131072,2048,op27_hls,400.051,386.769,547.691,538.53,1.3691
best,bs,1024,fp32,262144,1,op27_hls,16.645,15.045,42.014,38.603,2.5241
best,bs,1024,fp32,262144,2,op27_hls,16.747,15.084,41.84,38.588,2.4984
best,bs,1024,fp32,262144,4,op27_hls,17.369,15.633,41.911,38.616,2.413
best,bs,1024,fp32,262144,8,op27_hls,17.929,15.714,42.379,38.704,2.3637
best,bs,1024,fp32,262144,16,op27_hls,19.853,17.422,43.044,38.987,2.1681
best,bs,1024,fp32,262144,32,op27_hls,21.435,18.082,44.643,39.145,2.0827
best,bs,1024,fp32,262144,64,op27_hls,37.822,34.466,54.402,39.698,1.4384
best,bs,1024,fp32,262144,128,op27_hls,42.329,37.491,87.441,75.195,2.0657
best,bs,1024,fp32,262144,256,op27_hls,123.8,110.965,160.029,144.944,1.2926
best,bs,1024,fp32,262144,512,op27_hls,243.892,224.032,331.017,305.306,1.3572
best,bs,1024,fp32,262144,1024,op27_hls,404.122,385.399,556.917,538.663,1.3781
best,bs,1024,fp32,262144,2048,op27_hls,709.283,688.235,1013.721,994.674,1.4292
best,bs,1024,fp32,524288,2,op27_hls,20.345,18.619,69.666,64.421,3.4242
best,bs,1024,fp32,524288,4,op27_hls,21.253,19.293,69.582,64.415,3.274
best,bs,1024,fp32,524288,8,op27_hls,21.685,19.405,70.142,64.615,3.2346
best,bs,1024,fp32,524288,16,op27_hls,26.342,23.914,71.377,64.879,2.7096
best,bs,1024,fp32,524288,32,op27_hls,29.219,24.686,79.53,65.072,2.7219
best,bs,1024,fp32,524288,64,op27_hls,63.635,62.24,115.972,104.423,1.8225
best,bs,1024,fp32,1048576,2,op27_hls,26.502,24.39,121.088,112.301,4.569
best,bs,1024,fp32,1048576,4,op27_hls,27.032,25.073,121.261,112.374,4.4858
best,bs,1024,fp32,1048576,8,op27_hls,27.627,25.168,121.6,112.662,4.4015
best,bs,1024,fp32,1048576,16,op27_hls,38.454,35.239,135.754,119.537,3.5303
best,bs,1024,fp32,1048576,32,op27_hls,42.415,38.76,183.705,174.525,4.3311
best,bs,1024,fp32,1048576,64,op27_hls,112.835,112.666,205.834,191.102,1.8242
best,bs,2048,bf16,8192,1,op27_hls,12.564,11.262,21.649,21.471,1.7231
best,bs,2048,bf16,8192,2,op27_hls,14.891,12.048,19.632,14.022,1.3184
best,bs,2048,bf16,8192,4,op27_hls,12.754,11.329,14.312,13.014,1.1222
best,bs,2048,bf16,8192,8,op27_hls,12.688,11.359,17.76,16.36,1.3997
best,bs,2048,bf16,8192,16,op27_hls,14.44,11.945,17.72,14.054,1.2271
best,bs,2048,bf16,8192,32,op27_hls,14.518,12.138,17.797,13.817,1.2259
best,bs,2048,bf16,8192,64,op27_hls,14.514,14.605,18.181,18.343,1.2527
best,bs,2048,bf16,8192,128,op27_hls,15.726,16.851,19.315,20.263,1.2282
best,bs,2048,bf16,8192,256,op27_hls,18.469,15.423,18.877,19.505,1.0221
best,bs,2048,bf16,8192,512,op27_hls,31.632,27.937,32.774,30.741,1.0361
best,bs,2048,bf16,8192,1024,op27_hls,48.089,43.729,52.118,49.45,1.0838
best,bs,2048,bf16,8192,2048,op27_hls,85.442,79.524,96.866,92.211,1.1337
best,bs,2048,bf16,16384,1,op27_hls,16.233,14.471,15.377,13.872,0.9473
best,bs,2048,bf16,16384,2,op27_hls,16.128,14.463,14.982,13.861,0.9289
best,bs,2048,bf16,16384,4,op27_hls,15.917,14.457,15.203,14.002,0.9551
best,bs,2048,bf16,16384,8,op27_hls,15.969,14.447,15.136,14.061,0.9478
best,bs,2048,bf16,16384,16,op27_hls,15.958,14.477,15.141,14.024,0.9488
best,bs,2048,bf16,16384,32,op27_hls,15.95,14.564,15.317,14.122,0.9603
best,bs,2048,bf16,16384,64,op27_hls,16.323,14.747,15.777,14.452,0.9666
best,bs,2048,bf16,16384,128,op27_hls,16.766,14.92,16.365,14.655,0.9761
best,bs,2048,bf16,16384,256,op27_hls,26.499,20.921,21.744,19.254,0.8206
best,bs,2048,bf16,16384,512,op27_hls,45.74,37.387,38.262,35.312,0.8365
best,bs,2048,bf16,16384,1024,op27_hls,72.802,59.252,60.979,56.442,0.8376
best,bs,2048,bf16,16384,2048,op27_hls,133.304,127.8,111.578,108.058,0.837
best,bs,2048,bf16,32768,1,op27_hls,19.361,17.723,17.425,16.39,0.9
best,bs,2048,bf16,32768,2,op27_hls,19.373,17.702,17.789,16.353,0.9182
best,bs,2048,bf16,32768,4,op27_hls,19.517,17.76,17.811,16.549,0.9126
best,bs,2048,bf16,32768,8,op27_hls,19.249,17.781,17.907,16.596,0.9303
best,bs,2048,bf16,32768,16,op27_hls,19.16,17.796,17.798,16.587,0.9289
best,bs,2048,bf16,32768,32,op27_hls,19.269,17.86,17.997,16.667,0.934
best,bs,2048,bf16,32768,64,op27_hls,19.737,18.125,18.649,17.007,0.9449
best,bs,2048,bf16,32768,128,op27_hls,20.661,18.281,19.547,17.232,0.9461
best,bs,2048,bf16,32768,256,op27_hls,36.019,26.816,29.212,25.661,0.811
best,bs,2048,bf16,32768,512,op27_hls,64.639,48.244,50.844,45.025,0.7866
best,bs,2048,bf16,32768,1024,op27_hls,105.994,88.086,80.241,73.049,0.757
best,bs,2048,bf16,32768,2048,op27_hls,197.571,191.746,146.493,143.494,0.7415
best,bs,2048,bf16,65536,1,op27_hls,19.787,17.803,20.443,19.168,1.0332
best,bs,2048,bf16,65536,2,op27_hls,20.054,17.832,20.278,19.129,1.0112
best,bs,2048,bf16,65536,4,op27_hls,19.525,18.077,20.697,19.291,1.06
best,bs,2048,bf16,65536,8,op27_hls,19.757,18.221,20.779,19.327,1.0517
best,bs,2048,bf16,65536,16,op27_hls,20.413,18.63,20.889,19.319,1.0233
best,bs,2048,bf16,65536,32,op27_hls,20.963,18.982,21.056,19.405,1.0044
best,bs,2048,bf16,65536,64,op27_hls,26.667,24.482,21.931,19.678,0.8224
best,bs,2048,bf16,65536,128,op27_hls,28.035,24.742,23.353,19.933,0.833
best,bs,2048,bf16,65536,256,op27_hls,56.878,44.417,39.385,33.159,0.6924
best,bs,2048,bf16,65536,512,op27_hls,104.735,80.551,69.382,57.868,0.6625
best,bs,2048,bf16,65536,1024,op27_hls,168.707,161.988,109.647,103.88,0.6499
best,bs,2048,bf16,65536,2048,op27_hls,313.33,306.699,197.236,191.868,0.6295
best,bs,2048,bf16,131072,1,op27_hls,15.646,14.148,29.933,28.336,1.9131
best,bs,2048,bf16,131072,2,op27_hls,15.905,14.171,29.643,28.316,1.8638
best,bs,2048,bf16,131072,4,op27_hls,16.136,14.301,30.083,28.491,1.8643
