family,sweep,scenario,model,op,K,dtype,N,BS,isl,cr,hit,us,us_span,exact
synth,bs,best,,gvr_pr,512,fp32,131072,512,,4,0.55078125,110.91205000000001,110.91205000000001,True
synth,bs,best,,op26_r0auto,512,fp32,131072,512,,4,0.55078125,129.00805,129.00805,
synth,bs,best,,radix_cutedsl,512,fp32,131072,512,,4,0.55078125,354.44975,354.44975,True
synth,bs,best,,sglang_v2,512,fp32,131072,512,,4,0.55078125,104.78914999999999,106.68039999999999,True
synth,bs,best,,flashinfer_topk,512,fp32,131072,1024,,4,0.55078125,222.37195,222.37195,True
synth,bs,best,,gvr_base,512,fp32,131072,1024,,4,0.55078125,269.41125,269.41125,True
synth,bs,best,,gvr_pr,512,fp32,131072,1024,,4,0.55078125,199.36165,199.36165,True
synth,bs,best,,op26_r0auto,512,fp32,131072,1024,,4,0.55078125,199.73770000000002,199.73770000000002,
synth,bs,best,,radix_cutedsl,512,fp32,131072,1024,,4,0.55078125,676.8216,676.8216,True
synth,bs,best,,sglang_v2,512,fp32,131072,1024,,4,0.55078125,190.20385000000002,190.20385000000002,True
synth,bs,best,,flashinfer_topk,512,fp32,262144,1,,4,0.55078125,18.128,18.128,True
synth,bs,best,,gvr_base,512,fp32,262144,1,,4,0.55078125,20.93285,20.93285,True
synth,bs,best,,gvr_pr,512,fp32,262144,1,,4,0.55078125,16.372799999999998,16.372799999999998,True
synth,bs,best,,op26_r0auto,512,fp32,262144,1,,4,0.55078125,18.113599999999998,18.113599999999998,
synth,bs,best,,radix_cutedsl,512,fp32,262144,1,,4,0.55078125,19.7168,19.7168,True
synth,bs,best,,sglang_v2,512,fp32,262144,1,,4,0.55078125,15.20005,15.20005,True
synth,bs,best,,flashinfer_topk,512,fp32,262144,2,,4,0.55078125,18.33775,18.33775,True
synth,bs,best,,gvr_base,512,fp32,262144,2,,4,0.55078125,20.9264,20.9264,True
synth,bs,best,,gvr_pr,512,fp32,262144,2,,4,0.55078125,16.340799999999998,16.340799999999998,True
synth,bs,best,,op26_r0auto,512,fp32,262144,2,,4,0.55078125,18.148799999999998,18.148799999999998,
synth,bs,best,,radix_cutedsl,512,fp32,262144,2,,4,0.55078125,19.9505,19.9505,True
synth,bs,best,,sglang_v2,512,fp32,262144,2,,4,0.55078125,15.084850000000001,15.084850000000001,True
synth,bs,best,,flashinfer_topk,512,fp32,262144,4,,4,0.55078125,18.579349999999998,18.579349999999998,True
synth,bs,best,,gvr_base,512,fp32,262144,4,,4,0.55078125,21.416,21.416,True
synth,bs,best,,gvr_pr,512,fp32,262144,4,,4,0.55078125,16.8752,16.8752,True
synth,bs,best,,op26_r0auto,512,fp32,262144,4,,4,0.55078125,18.641599999999997,18.641599999999997,
synth,bs,best,,radix_cutedsl,512,fp32,262144,4,,4,0.55078125,20.81295,20.81295,True
synth,bs,best,,sglang_v2,512,fp32,262144,4,,4,0.55078125,15.37605,15.37605,True
synth,bs,best,,flashinfer_topk,512,fp32,262144,8,,4,0.55078125,18.972900000000003,18.972900000000003,True
synth,bs,best,,gvr_base,512,fp32,262144,8,,4,0.55078125,23.592,23.592,True
synth,bs,best,,gvr_pr,512,fp32,262144,8,,4,0.55078125,19.9312,19.9312,True
synth,bs,best,,op26_r0auto,512,fp32,262144,8,,4,0.55078125,19.020799999999998,19.020799999999998,
synth,bs,best,,radix_cutedsl,512,fp32,262144,8,,4,0.55078125,24.236849999999997,24.236849999999997,True
synth,bs,best,,sglang_v2,512,fp32,262144,8,,4,0.55078125,15.85605,15.85605,True
synth,bs,best,,flashinfer_topk,512,fp32,262144,16,,4,0.55078125,26.1312,26.1312,True
synth,bs,best,,gvr_base,512,fp32,262144,16,,4,0.55078125,24.801599999999997,24.801599999999997,True
synth,bs,best,,gvr_pr,512,fp32,262144,16,,4,0.55078125,20.705599999999997,20.705599999999997,True
synth,bs,best,,op26_r0auto,512,fp32,262144,16,,4,0.55078125,19.953599999999998,19.953599999999998,
synth,bs,best,,radix_cutedsl,512,fp32,262144,16,,4,0.55078125,30.9825,30.9825,True
synth,bs,best,,sglang_v2,512,fp32,262144,16,,4,0.55078125,19.43685,19.43685,True
synth,bs,best,,flashinfer_topk,512,fp32,262144,32,,4,0.55078125,28.55375,28.55375,True
synth,bs,best,,gvr_base,512,fp32,262144,32,,4,0.55078125,28.644849999999998,28.644849999999998,True
synth,bs,best,,gvr_pr,512,fp32,262144,32,,4,0.55078125,23.8128,23.8128,True
synth,bs,best,,op26_r0auto,512,fp32,262144,32,,4,0.55078125,26.6752,26.6752,
synth,bs,best,,radix_cutedsl,512,fp32,262144,32,,4,0.55078125,58.0032,58.0032,True
synth,bs,best,,sglang_v2,512,fp32,262144,32,,4,0.55078125,59.9793,33.37125,True
synth,bs,best,,flashinfer_topk,512,fp32,262144,64,,4,0.55078125,43.497800000000005,43.497800000000005,True
synth,bs,best,,gvr_base,512,fp32,262144,64,,4,0.55078125,41.04645,41.04645,True
synth,bs,best,,gvr_pr,512,fp32,262144,64,,4,0.55078125,35.76325,35.76325,True
synth,bs,best,,op26_r0auto,512,fp32,262144,64,,4,0.55078125,34.8144,34.8144,
synth,bs,best,,radix_cutedsl,512,fp32,262144,64,,4,0.55078125,112.95725,112.95725,True
synth,bs,best,,sglang_v2,512,fp32,262144,64,,4,0.55078125,95.25635000000001,51.048199999999994,True
synth,bs,best,,flashinfer_topk,512,fp32,262144,128,,4,0.55078125,79.0211,79.0211,True
synth,bs,best,,gvr_base,512,fp32,262144,128,,4,0.55078125,82.95530000000001,82.95530000000001,True
synth,bs,best,,gvr_pr,512,fp32,262144,128,,4,0.55078125,62.55685,62.55685,True
synth,bs,best,,op26_r0auto,512,fp32,262144,128,,4,0.55078125,61.70565,61.70565,
synth,bs,best,,radix_cutedsl,512,fp32,262144,128,,4,0.55078125,188.391,188.391,True
synth,bs,best,,sglang_v2,512,fp32,262144,128,,4,0.55078125,80.95205,83.49125,True
synth,bs,best,,flashinfer_topk,512,fp32,262144,256,,4,0.55078125,135.07565,135.07565,True
synth,bs,best,,gvr_base,512,fp32,262144,256,,4,0.55078125,152.64005,152.64005,True
synth,bs,best,,gvr_pr,512,fp32,262144,256,,4,0.55078125,106.72,106.72,True
synth,bs,best,,op26_r0auto,512,fp32,262144,256,,4,0.55078125,107.60645,107.60645,
synth,bs,best,,radix_cutedsl,512,fp32,262144,256,,4,0.55078125,332.76754999999997,332.76754999999997,True
synth,bs,best,,sglang_v2,512,fp32,262144,256,,4,0.55078125,104.3523,107.06269999999999,True
synth,bs,best,,flashinfer_topk,512,fp32,262144,512,,4,0.55078125,246.9336,246.9336,True
synth,bs,best,,gvr_base,512,fp32,262144,512,,4,0.55078125,273.58090000000004,273.58090000000004,True
synth,bs,best,,gvr_pr,512,fp32,262144,512,,4,0.55078125,196.4257,196.4257,True
synth,bs,best,,op26_r0auto,512,fp32,262144,512,,4,0.55078125,227.55045,227.55045,
synth,bs,best,,radix_cutedsl,512,fp32,262144,512,,4,0.55078125,655.1175,655.1175,True
synth,bs,best,,sglang_v2,512,fp32,262144,512,,4,0.55078125,190.4727,192.5751,True
synth,bs,best,,flashinfer_topk,512,fp32,262144,1024,,4,0.55078125,432.3103,432.3103,True
synth,bs,best,,gvr_base,512,fp32,262144,1024,,4,0.55078125,522.5186,522.5186,True
synth,bs,best,,gvr_pr,512,fp32,262144,1024,,4,0.55078125,371.3265,371.3265,True
synth,bs,best,,op26_r0auto,512,fp32,262144,1024,,4,0.55078125,365.7217,365.7217,
synth,bs,best,,radix_cutedsl,512,fp32,262144,1024,,4,0.55078125,1301.9646,1301.9646,True
synth,bs,best,,sglang_v2,512,fp32,262144,1024,,4,0.55078125,362.94835,362.94835,True
synth,bs,best,,gvr_base,512,fp32,524288,1,,4,0.55078125,23.2048,23.2048,True
synth,bs,best,,gvr_pr,512,fp32,524288,1,,4,0.55078125,19.6768,19.6768,True
synth,bs,best,,op26_r0auto,512,fp32,524288,1,,4,0.55078125,23.7648,23.7648,
synth,bs,best,,gvr_base,512,fp32,524288,2,,4,0.55078125,23.3152,23.3152,True
synth,bs,best,,gvr_pr,512,fp32,524288,2,,4,0.55078125,19.69605,19.69605,True
synth,bs,best,,op26_r0auto,512,fp32,524288,2,,4,0.55078125,23.71365,23.71365,
synth,bs,best,,gvr_base,512,fp32,524288,4,,4,0.55078125,24.1056,24.1056,True
synth,bs,best,,gvr_pr,512,fp32,524288,4,,4,0.55078125,20.5488,20.5488,True
synth,bs,best,,op26_r0auto,512,fp32,524288,4,,4,0.55078125,24.4848,24.4848,
synth,bs,best,,gvr_base,512,fp32,524288,8,,4,0.55078125,29.712,29.712,True
synth,bs,best,,gvr_pr,512,fp32,524288,8,,4,0.55078125,25.7072,25.7072,True
synth,bs,best,,op26_r0auto,512,fp32,524288,8,,4,0.55078125,25.142400000000002,25.142400000000002,
synth,bs,best,,gvr_base,512,fp32,524288,16,,4,0.55078125,31.947200000000002,31.947200000000002,True
synth,bs,best,,gvr_pr,512,fp32,524288,16,,4,0.55078125,26.992,26.992,True
synth,bs,best,,op26_r0auto,512,fp32,524288,16,,4,0.55078125,26.8064,26.8064,
synth,bs,best,,gvr_base,512,fp32,524288,32,,4,0.55078125,41.17765,41.17765,True
synth,bs,best,,gvr_pr,512,fp32,524288,32,,4,0.55078125,35.8224,35.8224,True
synth,bs,best,,op26_r0auto,512,fp32,524288,32,,4,0.55078125,43.5424,43.5424,
synth,bs,best,,gvr_base,512,fp32,524288,64,,4,0.55078125,84.84,84.84,True
synth,bs,best,,gvr_pr,512,fp32,524288,64,,4,0.55078125,64.36165,64.36165,True
synth,bs,best,,op26_r0auto,512,fp32,524288,64,,4,0.55078125,63.944050000000004,63.944050000000004,
synth,bs,best,,gvr_base,512,fp32,524288,128,,4,0.55078125,148.3152,148.3152,True
synth,bs,best,,gvr_pr,512,fp32,524288,128,,4,0.55078125,106.7136,106.7136,True
synth,bs,best,,op26_r0auto,512,fp32,524288,128,,4,0.55078125,106.26245,106.26245,
synth,bs,best,,gvr_base,512,fp32,524288,256,,4,0.55078125,272.34575,272.34575,True
synth,bs,best,,gvr_pr,512,fp32,524288,256,,4,0.55078125,196.32655,196.32655,True
synth,bs,best,,op26_r0auto,512,fp32,524288,256,,4,0.55078125,197.66245,197.66245,
synth,bs,best,,gvr_base,512,fp32,524288,512,,4,0.55078125,506.12965,506.12965,True
synth,bs,best,,gvr_pr,512,fp32,524288,512,,4,0.55078125,360.67375,360.67375,True
synth,bs,best,,op26_r0auto,512,fp32,524288,512,,4,0.55078125,428.1026,428.1026,
synth,bs,best,,gvr_base,512,fp32,524288,1024,,4,0.55078125,989.2771,989.2771,True
synth,bs,best,,gvr_pr,512,fp32,524288,1024,,4,0.55078125,695.9185500000001,695.9185500000001,True
synth,bs,best,,op26_r0auto,512,fp32,524288,1024,,4,0.55078125,689.0754499999999,689.0754499999999,
synth,bs,best,,gvr_base,512,fp32,1048576,1,,4,0.55078125,31.2784,31.2784,True
synth,bs,best,,gvr_pr,512,fp32,1048576,1,,4,0.55078125,25.888,25.888,True
synth,bs,best,,op26_r0auto,512,fp32,1048576,1,,4,0.55078125,36.0048,36.0048,
synth,bs,best,,gvr_base,512,fp32,1048576,2,,4,0.55078125,31.865599999999997,31.865599999999997,True
synth,bs,best,,gvr_pr,512,fp32,1048576,2,,4,0.55078125,26.288,26.288,True
synth,bs,best,,op26_r0auto,512,fp32,1048576,2,,4,0.55078125,36.380849999999995,36.380849999999995,
synth,bs,best,,gvr_base,512,fp32,1048576,4,,4,0.55078125,32.6528,32.6528,True
synth,bs,best,,gvr_pr,512,fp32,1048576,4,,4,0.55078125,26.9984,26.9984,True
synth,bs,best,,op26_r0auto,512,fp32,1048576,4,,4,0.55078125,37.1328,37.1328,
synth,bs,best,,gvr_base,512,fp32,1048576,8,,4,0.55078125,45.04,45.04,True
synth,bs,best,,gvr_pr,512,fp32,1048576,8,,4,0.55078125,38.27525,38.27525,True
synth,bs,best,,op26_r0auto,512,fp32,1048576,8,,4,0.55078125,38.262449999999994,38.262449999999994,
synth,bs,best,,gvr_base,512,fp32,1048576,16,,4,0.55078125,52.3152,52.3152,True
synth,bs,best,,gvr_pr,512,fp32,1048576,16,,4,0.55078125,44.06085,44.06085,True
synth,bs,best,,op26_r0auto,512,fp32,1048576,16,,4,0.55078125,43.9024,43.9024,
synth,bs,best,,gvr_base,512,fp32,1048576,32,,4,0.55078125,87.20965,87.20965,True
synth,bs,best,,gvr_pr,512,fp32,1048576,32,,4,0.55078125,65.18719999999999,65.18719999999999,True
synth,bs,best,,op26_r0auto,512,fp32,1048576,32,,4,0.55078125,84.31205,84.31205,
synth,bs,best,,gvr_base,512,fp32,1048576,64,,4,0.55078125,152.90245000000002,152.90245000000002,True
synth,bs,best,,gvr_pr,512,fp32,1048576,64,,4,0.55078125,109.06885000000001,109.06885000000001,True
synth,bs,best,,op26_r0auto,512,fp32,1048576,64,,4,0.55078125,108.8784,108.8784,
synth,bs,best,,gvr_base,512,fp32,1048576,128,,4,0.55078125,274.0017,274.0017,True
synth,bs,best,,gvr_pr,512,fp32,1048576,128,,4,0.55078125,197.01604999999998,197.01604999999998,True
synth,bs,best,,op26_r0auto,512,fp32,1048576,128,,4,0.55078125,197.44645,197.44645,
synth,bs,best,,gvr_base,512,fp32,1048576,256,,4,0.55078125,514.75215,514.75215,True
synth,bs,best,,gvr_pr,512,fp32,1048576,256,,4,0.55078125,366.53770000000003,366.53770000000003,True
synth,bs,best,,op26_r0auto,512,fp32,1048576,256,,4,0.55078125,365.21765000000005,365.21765000000005,
synth,bs,best,,gvr_base,512,fp32,1048576,512,,4,0.55078125,980.20835,980.20835,True
synth,bs,best,,gvr_pr,512,fp32,1048576,512,,4,0.55078125,686.34105,686.34105,True
synth,bs,best,,op26_r0auto,512,fp32,1048576,512,,4,0.55078125,828.05785,828.05785,
synth,bs,best,,gvr_base,512,fp32,1048576,1024,,4,0.55078125,1957.0646499999998,1957.0646499999998,True
synth,bs,best,,gvr_pr,512,fp32,1048576,1024,,4,0.55078125,1352.9301,1352.9301,True
synth,bs,best,,op26_r0auto,512,fp32,1048576,1024,,4,0.55078125,1347.6422,1347.6422,
synth,bs,best,,gvr_base,1024,fp32,4096,1,,4,0.5498046875,10.0576,10.0576,True
synth,bs,best,,gvr_pr,1024,fp32,4096,1,,4,0.5498046875,9.2128,9.2128,True
synth,bs,best,,op26_r0auto,1024,fp32,4096,1,,4,0.5498046875,9.8256,9.8256,
synth,bs,best,,gvr_base,1024,fp32,4096,2,,4,0.5498046875,10.00315,10.00315,True
synth,bs,best,,gvr_pr,1024,fp32,4096,2,,4,0.5498046875,9.15675,9.15675,True
synth,bs,best,,op26_r0auto,1024,fp32,4096,2,,4,0.5498046875,9.59195,9.59195,
synth,bs,best,,gvr_base,1024,fp32,4096,4,,4,0.5498046875,10.328,10.328,True
synth,bs,best,,gvr_pr,1024,fp32,4096,4,,4,0.5498046875,9.5152,9.5152,True
synth,bs,best,,op26_r0auto,1024,fp32,4096,4,,4,0.5498046875,10.06875,10.06875,
synth,bs,best,,gvr_base,1024,fp32,4096,8,,4,0.5498046875,10.321549999999998,10.321549999999998,True
synth,bs,best,,gvr_pr,1024,fp32,4096,8,,4,0.5498046875,9.488,9.488,True
synth,bs,best,,op26_r0auto,1024,fp32,4096,8,,4,0.5498046875,9.9888,9.9888,
synth,bs,best,,gvr_base,1024,fp32,4096,16,,4,0.5498046875,10.57435,10.57435,True
synth,bs,best,,gvr_pr,1024,fp32,4096,16,,4,0.5498046875,9.715200000000001,9.715200000000001,True
synth,bs,best,,op26_r0auto,1024,fp32,4096,16,,4,0.5498046875,10.26555,10.26555,
synth,bs,best,,gvr_base,1024,fp32,4096,32,,4,0.5498046875,10.734350000000001,10.734350000000001,True
synth,bs,best,,gvr_pr,1024,fp32,4096,32,,4,0.5498046875,9.8624,9.8624,True
synth,bs,best,,op26_r0auto,1024,fp32,4096,32,,4,0.5498046875,10.60635,10.60635,
synth,bs,best,,gvr_base,1024,fp32,4096,64,,4,0.5498046875,10.8704,10.8704,True
synth,bs,best,,gvr_pr,1024,fp32,4096,64,,4,0.5498046875,10.027149999999999,10.027149999999999,True
synth,bs,best,,op26_r0auto,1024,fp32,4096,64,,4,0.5498046875,10.71355,10.71355,
synth,bs,best,,gvr_base,1024,fp32,4096,128,,4,0.5498046875,11.416,11.416,True
synth,bs,best,,gvr_pr,1024,fp32,4096,128,,4,0.5498046875,10.472,10.472,True
synth,bs,best,,op26_r0auto,1024,fp32,4096,128,,4,0.5498046875,10.99995,10.99995,
synth,bs,best,,gvr_base,1024,fp32,4096,256,,4,0.5498046875,13.31675,13.31675,True
synth,bs,best,,gvr_pr,1024,fp32,4096,256,,4,0.5498046875,12.1648,12.1648,True
synth,bs,best,,op26_r0auto,1024,fp32,4096,256,,4,0.5498046875,13.734399999999999,13.734399999999999,
synth,bs,best,,gvr_base,1024,fp32,4096,512,,4,0.5498046875,24.4271,24.4271,True
synth,bs,best,,gvr_pr,1024,fp32,4096,512,,4,0.5498046875,22.11515,22.11515,True
synth,bs,best,,op26_r0auto,1024,fp32,4096,512,,4,0.5498046875,23.82875,23.82875,
synth,bs,best,,gvr_base,1024,fp32,4096,1024,,4,0.5498046875,43.126349999999995,43.126349999999995,True
synth,bs,best,,gvr_pr,1024,fp32,4096,1024,,4,0.5498046875,39.7359,39.7359,True
synth,bs,best,,op26_r0auto,1024,fp32,4096,1024,,4,0.5498046875,37.6911,37.6911,
synth,bs,best,,gvr_base,1024,fp32,8192,1,,4,0.5498046875,18.5712,18.5712,True
synth,bs,best,,gvr_pr,1024,fp32,8192,1,,4,0.5498046875,9.71995,9.71995,True
synth,bs,best,,op26_r0auto,1024,fp32,8192,1,,4,0.5498046875,10.526399999999999,10.526399999999999,
synth,bs,best,,gvr_base,1024,fp32,8192,2,,4,0.5498046875,18.552,18.552,True
synth,bs,best,,gvr_pr,1024,fp32,8192,2,,4,0.5498046875,9.8096,9.8096,True
synth,bs,best,,op26_r0auto,1024,fp32,8192,2,,4,0.5498046875,10.624,10.624,
synth,bs,best,,gvr_base,1024,fp32,8192,4,,4,0.5498046875,18.93435,18.93435,True
synth,bs,best,,gvr_pr,1024,fp32,8192,4,,4,0.5498046875,10.04795,10.04795,True
synth,bs,best,,op26_r0auto,1024,fp32,8192,4,,4,0.5498046875,10.9744,10.9744,
synth,bs,best,,gvr_base,1024,fp32,8192,8,,4,0.5498046875,18.89755,18.89755,True
synth,bs,best,,gvr_pr,1024,fp32,8192,8,,4,0.5498046875,9.9312,9.9312,True
synth,bs,best,,op26_r0auto,1024,fp32,8192,8,,4,0.5498046875,11.08315,11.08315,
synth,bs,best,,gvr_base,1024,fp32,8192,16,,4,0.5498046875,19.27675,19.27675,True
synth,bs,best,,gvr_pr,1024,fp32,8192,16,,4,0.5498046875,10.3072,10.3072,True
synth,bs,best,,op26_r0auto,1024,fp32,8192,16,,4,0.5498046875,11.20955,11.20955,
synth,bs,best,,gvr_base,1024,fp32,8192,32,,4,0.5498046875,19.56475,19.56475,True
synth,bs,best,,gvr_pr,1024,fp32,8192,32,,4,0.5498046875,10.6432,10.6432,True
synth,bs,best,,op26_r0auto,1024,fp32,8192,32,,4,0.5498046875,11.46235,11.46235,
synth,bs,best,,gvr_base,1024,fp32,8192,64,,4,0.5498046875,19.75515,19.75515,True
synth,bs,best,,gvr_pr,1024,fp32,8192,64,,4,0.5498046875,10.814350000000001,10.814350000000001,True
synth,bs,best,,op26_r0auto,1024,fp32,8192,64,,4,0.5498046875,11.654399999999999,11.654399999999999,
synth,bs,best,,gvr_base,1024,fp32,8192,128,,4,0.5498046875,20.40315,20.40315,True
synth,bs,best,,gvr_pr,1024,fp32,8192,128,,4,0.5498046875,11.3231,11.3231,True
synth,bs,best,,op26_r0auto,1024,fp32,8192,128,,4,0.5498046875,12.222299999999999,12.222299999999999,
synth,bs,best,,gvr_base,1024,fp32,8192,256,,4,0.5498046875,27.35825,27.35825,True
synth,bs,best,,gvr_pr,1024,fp32,8192,256,,4,0.5498046875,13.798399999999999,13.798399999999999,True
synth,bs,best,,op26_r0auto,1024,fp32,8192,256,,4,0.5498046875,15.816,15.816,
synth,bs,best,,gvr_base,1024,fp32,8192,512,,4,0.5498046875,50.830400000000004,50.830400000000004,True
synth,bs,best,,gvr_pr,1024,fp32,8192,512,,4,0.5498046875,25.171200000000002,25.171200000000002,True
synth,bs,best,,op26_r0auto,1024,fp32,8192,512,,4,0.5498046875,28.0527,28.0527,
synth,bs,best,,gvr_base,1024,fp32,8192,1024,,4,0.5498046875,86.27495,86.27495,True
synth,bs,best,,gvr_pr,1024,fp32,8192,1024,,4,0.5498046875,45.563050000000004,45.563050000000004,True
synth,bs,best,,op26_r0auto,1024,fp32,8192,1024,,4,0.5498046875,45.662349999999996,45.662349999999996,
synth,bs,best,,flashinfer_topk,1024,fp32,16384,1,,4,0.5498046875,11.5153,11.5153,True
synth,bs,best,,gvr_base,1024,fp32,16384,1,,4,0.5498046875,16.38235,16.38235,True
synth,bs,best,,gvr_pr,1024,fp32,16384,1,,4,0.5498046875,10.82235,10.82235,True
synth,bs,best,,op26_r0auto,1024,fp32,16384,1,,4,0.5498046875,11.268799999999999,11.268799999999999,
synth,bs,best,,radix_cutedsl,1024,fp32,16384,1,,4,0.5498046875,10.9136,10.9136,True
synth,bs,best,,sglang_v2,1024,fp32,16384,1,,4,0.5498046875,6.9552,6.9552,True
synth,bs,best,,flashinfer_topk,1024,fp32,16384,2,,4,0.5498046875,11.64975,11.64975,True
synth,bs,best,,gvr_base,1024,fp32,16384,2,,4,0.5498046875,16.515150000000002,16.515150000000002,True
synth,bs,best,,gvr_pr,1024,fp32,16384,2,,4,0.5498046875,10.843200000000001,10.843200000000001,True
synth,bs,best,,op26_r0auto,1024,fp32,16384,2,,4,0.5498046875,11.038350000000001,11.038350000000001,
synth,bs,best,,radix_cutedsl,1024,fp32,16384,2,,4,0.5498046875,10.9233,10.9233,True
synth,bs,best,,sglang_v2,1024,fp32,16384,2,,4,0.5498046875,6.937600000000001,6.937600000000001,True
synth,bs,best,,flashinfer_topk,1024,fp32,16384,4,,4,0.5498046875,11.939200000000001,11.939200000000001,True
synth,bs,best,,gvr_base,1024,fp32,16384,4,,4,0.5498046875,16.71195,16.71195,True
synth,bs,best,,gvr_pr,1024,fp32,16384,4,,4,0.5498046875,11.048,11.048,True
synth,bs,best,,op26_r0auto,1024,fp32,16384,4,,4,0.5498046875,11.20955,11.20955,
synth,bs,best,,radix_cutedsl,1024,fp32,16384,4,,4,0.5498046875,11.003200000000001,11.003200000000001,True
synth,bs,best,,sglang_v2,1024,fp32,16384,4,,4,0.5498046875,7.00485,7.00485,True
synth,bs,best,,flashinfer_topk,1024,fp32,16384,8,,4,0.5498046875,12.0816,12.0816,True
synth,bs,best,,gvr_base,1024,fp32,16384,8,,4,0.5498046875,16.75195,16.75195,True
synth,bs,best,,gvr_pr,1024,fp32,16384,8,,4,0.5498046875,11.08475,11.08475,True
synth,bs,best,,op26_r0auto,1024,fp32,16384,8,,4,0.5498046875,11.44795,11.44795,
synth,bs,best,,radix_cutedsl,1024,fp32,16384,8,,4,0.5498046875,11.0624,11.0624,True
synth,bs,best,,sglang_v2,1024,fp32,16384,8,,4,0.5498046875,7.022399999999999,7.022399999999999,True
synth,bs,best,,flashinfer_topk,1024,fp32,16384,16,,4,0.5498046875,14.398399999999999,14.398399999999999,True
synth,bs,best,,gvr_base,1024,fp32,16384,16,,4,0.5498046875,17.16315,17.16315,True
synth,bs,best,,gvr_pr,1024,fp32,16384,16,,4,0.5498046875,11.456,11.456,True
synth,bs,best,,op26_r0auto,1024,fp32,16384,16,,4,0.5498046875,11.79195,11.79195,
synth,bs,best,,radix_cutedsl,1024,fp32,16384,16,,4,0.5498046875,11.48965,11.48965,True
synth,bs,best,,sglang_v2,1024,fp32,16384,16,,4,0.5498046875,7.254449999999999,7.254449999999999,True
synth,bs,best,,flashinfer_topk,1024,fp32,16384,32,,4,0.5498046875,15.28805,15.28805,True
synth,bs,best,,gvr_base,1024,fp32,16384,32,,4,0.5498046875,17.532700000000002,17.532700000000002,True
synth,bs,best,,gvr_pr,1024,fp32,16384,32,,4,0.5498046875,11.827200000000001,11.827200000000001,True
synth,bs,best,,op26_r0auto,1024,fp32,16384,32,,4,0.5498046875,12.172799999999999,12.172799999999999,
synth,bs,best,,radix_cutedsl,1024,fp32,16384,32,,4,0.5498046875,11.720049999999999,11.720049999999999,True
synth,bs,best,,sglang_v2,1024,fp32,16384,32,,4,0.5498046875,7.4752,7.4752,True
synth,bs,best,,flashinfer_topk,1024,fp32,16384,64,,4,0.5498046875,14.438450000000001,14.438450000000001,True
synth,bs,best,,gvr_base,1024,fp32,16384,64,,4,0.5498046875,17.93275,17.93275,True
synth,bs,best,,gvr_pr,1024,fp32,16384,64,,4,0.5498046875,12.14235,12.14235,True
synth,bs,best,,op26_r0auto,1024,fp32,16384,64,,4,0.5498046875,12.5488,12.5488,
synth,bs,best,,radix_cutedsl,1024,fp32,16384,64,,4,0.5498046875,12.13125,12.13125,True
synth,bs,best,,sglang_v2,1024,fp32,16384,64,,4,0.5498046875,7.90245,7.90245,True
synth,bs,best,,flashinfer_topk,1024,fp32,16384,128,,4,0.5498046875,17.0593,17.0593,True
synth,bs,best,,gvr_base,1024,fp32,16384,128,,4,0.5498046875,18.937549999999998,18.937549999999998,True
synth,bs,best,,gvr_pr,1024,fp32,16384,128,,4,0.5498046875,13.0272,13.0272,True
