model,isl,N,K,L,hit,op,us,us_span,exact
v32,256k,163775,2048,40,0.815,flashinfer_topk,17.1422,17.1422,True
v32,256k,163775,2048,41,0.854,radix_cutedsl,18.6046,18.6046,True
v32,256k,163775,2048,41,0.854,sglang_v2,14.4606,14.4606,True
v32,256k,163775,2048,41,0.854,flashinfer_topk,18.555,18.555,True
v32,256k,163775,2048,42,0.87,radix_cutedsl,18.5051,18.5051,True
v32,256k,163775,2048,42,0.87,sglang_v2,14.7326,14.7326,True
v32,256k,163775,2048,42,0.87,flashinfer_topk,15.9279,15.9279,True
v32,256k,163775,2048,43,0.889,radix_cutedsl,18.651,18.651,True
v32,256k,163775,2048,43,0.889,sglang_v2,14.3712,14.3712,True
v32,256k,163775,2048,43,0.889,flashinfer_topk,19.8861,19.8861,True
v32,256k,163775,2048,44,0.827,radix_cutedsl,18.5725,18.5725,True
v32,256k,163775,2048,44,0.827,sglang_v2,15.0943,15.0943,True
v32,256k,163775,2048,44,0.827,flashinfer_topk,16.6926,16.6926,True
v32,256k,163775,2048,45,0.816,radix_cutedsl,18.5933,18.5933,True
v32,256k,163775,2048,45,0.816,sglang_v2,14.6271,14.6271,True
v32,256k,163775,2048,45,0.816,flashinfer_topk,16.6046,16.6046,True
v32,256k,163775,2048,46,0.886,radix_cutedsl,18.6286,18.6286,True
v32,256k,163775,2048,46,0.886,sglang_v2,14.2495,14.2495,True
v32,256k,163775,2048,46,0.886,flashinfer_topk,19.8415,19.8415,True
v32,256k,163775,2048,47,0.917,radix_cutedsl,18.6733,18.6733,True
v32,256k,163775,2048,47,0.917,sglang_v2,14.363,14.363,True
v32,256k,163775,2048,47,0.917,flashinfer_topk,19.3006,19.3006,True
v32,256k,163775,2048,48,0.762,radix_cutedsl,18.6271,18.6271,True
v32,256k,163775,2048,48,0.762,sglang_v2,14.7439,14.7439,True
v32,256k,163775,2048,48,0.762,flashinfer_topk,18.6845,18.6845,True
v32,256k,163775,2048,49,0.874,radix_cutedsl,18.6382,18.6382,True
v32,256k,163775,2048,49,0.874,sglang_v2,15.2336,15.2336,True
v32,256k,163775,2048,49,0.874,flashinfer_topk,16.7133,16.7133,True
v32,256k,163775,2048,50,0.857,radix_cutedsl,18.6943,18.6943,True
v32,256k,163775,2048,50,0.857,sglang_v2,15.5518,15.5518,True
v32,256k,163775,2048,50,0.857,flashinfer_topk,19.4478,19.4478,True
v32,256k,163775,2048,51,0.895,radix_cutedsl,18.606,18.606,True
v32,256k,163775,2048,51,0.895,sglang_v2,14.2766,14.2766,True
v32,256k,163775,2048,51,0.895,flashinfer_topk,17.6783,17.6783,True
v32,256k,163775,2048,52,0.845,radix_cutedsl,18.7246,18.7246,True
v32,256k,163775,2048,52,0.845,sglang_v2,15.4205,15.4205,True
v32,256k,163775,2048,52,0.845,flashinfer_topk,23.6367,23.6367,True
v32,256k,163775,2048,53,0.821,radix_cutedsl,18.6207,18.6207,True
v32,256k,163775,2048,53,0.821,sglang_v2,14.5342,14.5342,True
v32,256k,163775,2048,53,0.821,flashinfer_topk,16.7262,16.7262,True
v32,256k,163775,2048,54,0.865,radix_cutedsl,18.7101,18.7101,True
v32,256k,163775,2048,54,0.865,sglang_v2,14.9695,14.9695,True
v32,256k,163775,2048,54,0.865,flashinfer_topk,18.1423,18.1423,True
v32,256k,163775,2048,55,0.909,radix_cutedsl,18.595,18.595,True
v32,256k,163775,2048,55,0.909,sglang_v2,15.1662,15.1662,True
v32,256k,163775,2048,55,0.909,flashinfer_topk,20.9295,20.9295,True
v32,256k,163775,2048,56,0.874,radix_cutedsl,18.5966,18.5966,True
v32,256k,163775,2048,56,0.874,sglang_v2,14.6766,14.6766,True
v32,256k,163775,2048,56,0.874,flashinfer_topk,16.8381,16.8381,True
v32,256k,163775,2048,57,0.863,radix_cutedsl,18.6767,18.6767,True
v32,256k,163775,2048,57,0.863,sglang_v2,14.9341,14.9341,True
v32,256k,163775,2048,57,0.863,flashinfer_topk,20.483,20.483,True
v32,256k,163775,2048,58,0.807,radix_cutedsl,18.5438,18.5438,True
v32,256k,163775,2048,58,0.807,sglang_v2,15.6222,15.6222,True
v32,256k,163775,2048,58,0.807,flashinfer_topk,17.5982,17.5982,True
v32,256k,163775,2048,59,0.848,radix_cutedsl,18.6878,18.6878,True
v32,256k,163775,2048,59,0.848,sglang_v2,15.6622,15.6622,True
v32,256k,163775,2048,59,0.848,flashinfer_topk,18.6078,18.6078,True
v32,256k,163775,2048,60,0.77,radix_cutedsl,18.739,18.739,True
v32,256k,163775,2048,60,0.77,sglang_v2,14.955,14.955,True
v32,256k,163775,2048,60,0.77,flashinfer_topk,19.3678,19.3678,True
v32,32k,32783,2048,3,0.839,radix_cutedsl,19.5407,19.5407,True
v32,32k,32783,2048,3,0.839,sglang_v2,10.9582,10.9582,True
v32,32k,32783,2048,3,0.839,flashinfer_topk,12.563,12.563,True
v32,32k,32783,2048,4,0.693,radix_cutedsl,19.0413,19.0413,True
v32,32k,32783,2048,4,0.693,sglang_v2,10.6478,10.6478,True
v32,32k,32783,2048,4,0.693,flashinfer_topk,13.4319,13.4319,True
v32,32k,32783,2048,5,0.767,radix_cutedsl,18.7773,18.7773,True
v32,32k,32783,2048,5,0.767,sglang_v2,10.2783,10.2783,True
v32,32k,32783,2048,5,0.767,flashinfer_topk,12.3902,12.3902,True
v32,32k,32783,2048,6,0.833,radix_cutedsl,19.1838,19.1838,True
v32,32k,32783,2048,6,0.833,sglang_v2,10.7934,10.7934,True
v32,32k,32783,2048,6,0.833,flashinfer_topk,13.1231,13.1231,True
v32,32k,32783,2048,7,0.733,radix_cutedsl,19.0816,19.0816,True
v32,32k,32783,2048,7,0.733,sglang_v2,10.4319,10.4319,True
v32,32k,32783,2048,7,0.733,flashinfer_topk,13.4766,13.4766,True
v32,32k,32783,2048,8,0.738,radix_cutedsl,18.787,18.787,True
v32,32k,32783,2048,8,0.738,sglang_v2,10.8559,10.8559,True
v32,32k,32783,2048,8,0.738,flashinfer_topk,12.8878,12.8878,True
v32,32k,32783,2048,9,0.804,radix_cutedsl,18.9256,18.9256,True
v32,32k,32783,2048,9,0.804,sglang_v2,10.4832,10.4832,True
v32,32k,32783,2048,9,0.804,flashinfer_topk,13.2142,13.2142,True
v32,32k,32783,2048,10,0.771,radix_cutedsl,18.9886,18.9886,True
v32,32k,32783,2048,10,0.771,sglang_v2,10.6926,10.6926,True
v32,32k,32783,2048,10,0.771,flashinfer_topk,13.3118,13.3118,True
v32,32k,32783,2048,11,0.72,radix_cutedsl,19.0702,19.0702,True
v32,32k,32783,2048,11,0.72,sglang_v2,10.6207,10.6207,True
v32,32k,32783,2048,11,0.72,flashinfer_topk,13.2767,13.2767,True
v32,32k,32783,2048,12,0.758,radix_cutedsl,18.7447,18.7447,True
v32,32k,32783,2048,12,0.758,sglang_v2,10.4799,10.4799,True
v32,32k,32783,2048,12,0.758,flashinfer_topk,13.0975,13.0975,True
v32,32k,32783,2048,13,0.731,radix_cutedsl,18.7709,18.7709,True
v32,32k,32783,2048,13,0.731,sglang_v2,10.5264,10.5264,True
v32,32k,32783,2048,13,0.731,flashinfer_topk,13.155,13.155,True
v32,32k,32783,2048,14,0.758,radix_cutedsl,18.7982,18.7982,True
v32,32k,32783,2048,14,0.758,sglang_v2,10.4879,10.4879,True
v32,32k,32783,2048,14,0.758,flashinfer_topk,13.0976,13.0976,True
v32,32k,32783,2048,15,0.758,radix_cutedsl,19.0206,19.0206,True
v32,32k,32783,2048,15,0.758,sglang_v2,10.6864,10.6864,True
v32,32k,32783,2048,15,0.758,flashinfer_topk,12.947,12.947,True
v32,32k,32783,2048,16,0.713,radix_cutedsl,18.9822,18.9822,True
v32,32k,32783,2048,16,0.713,sglang_v2,11.0975,11.0975,True
v32,32k,32783,2048,16,0.713,flashinfer_topk,13.075,13.075,True
v32,32k,32783,2048,17,0.458,radix_cutedsl,19.1884,19.1884,True
v32,32k,32783,2048,17,0.458,sglang_v2,10.8351,10.8351,True
v32,32k,32783,2048,17,0.458,flashinfer_topk,12.8239,12.8239,True
v32,32k,32783,2048,18,0.739,radix_cutedsl,18.8542,18.8542,True
v32,32k,32783,2048,18,0.739,sglang_v2,10.5279,10.5279,True
v32,32k,32783,2048,18,0.739,flashinfer_topk,12.8895,12.8895,True
v32,32k,32783,2048,19,0.736,radix_cutedsl,18.9933,18.9933,True
v32,32k,32783,2048,19,0.736,sglang_v2,10.8286,10.8286,True
v32,32k,32783,2048,19,0.736,flashinfer_topk,13.1566,13.1566,True
v32,32k,32783,2048,20,0.398,radix_cutedsl,19.1998,19.1998,True
v32,32k,32783,2048,20,0.398,sglang_v2,10.6687,10.6687,True
v32,32k,32783,2048,20,0.398,flashinfer_topk,12.5101,12.5101,True
v32,32k,32783,2048,21,0.521,radix_cutedsl,18.9949,18.9949,True
v32,32k,32783,2048,21,0.521,sglang_v2,10.7839,10.7839,True
v32,32k,32783,2048,21,0.521,flashinfer_topk,12.819,12.819,True
v32,32k,32783,2048,22,0.762,radix_cutedsl,19.3038,19.3038,True
v32,32k,32783,2048,22,0.762,sglang_v2,10.7855,10.7855,True
v32,32k,32783,2048,22,0.762,flashinfer_topk,13.1678,13.1678,True
v32,32k,32783,2048,23,0.481,radix_cutedsl,19.3903,19.3903,True
v32,32k,32783,2048,23,0.481,sglang_v2,10.8192,10.8192,True
v32,32k,32783,2048,23,0.481,flashinfer_topk,12.9023,12.9023,True
v32,32k,32783,2048,24,0.543,radix_cutedsl,19.1788,19.1788,True
v32,32k,32783,2048,24,0.543,sglang_v2,11.1086,11.1086,True
v32,32k,32783,2048,24,0.543,flashinfer_topk,12.7712,12.7712,True
v32,32k,32783,2048,25,0.62,radix_cutedsl,19.4398,19.4398,True
v32,32k,32783,2048,25,0.62,sglang_v2,10.6975,10.6975,True
v32,32k,32783,2048,25,0.62,flashinfer_topk,13.0063,13.0063,True
v32,32k,32783,2048,26,0.527,radix_cutedsl,19.2575,19.2575,True
v32,32k,32783,2048,26,0.527,sglang_v2,10.9679,10.9679,True
v32,32k,32783,2048,26,0.527,flashinfer_topk,12.648,12.648,True
v32,32k,32783,2048,27,0.479,radix_cutedsl,19.3998,19.3998,True
v32,32k,32783,2048,27,0.479,sglang_v2,10.9295,10.9295,True
v32,32k,32783,2048,27,0.479,flashinfer_topk,12.7374,12.7374,True
v32,32k,32783,2048,28,0.546,radix_cutedsl,19.0398,19.0398,True
v32,32k,32783,2048,28,0.546,sglang_v2,10.8446,10.8446,True
v32,32k,32783,2048,28,0.546,flashinfer_topk,12.9262,12.9262,True
v32,32k,32783,2048,29,0.375,radix_cutedsl,19.0766,19.0766,True
v32,32k,32783,2048,29,0.375,sglang_v2,10.6974,10.6974,True
v32,32k,32783,2048,29,0.375,flashinfer_topk,12.531,12.531,True
v32,32k,32783,2048,30,0.508,radix_cutedsl,19.1053,19.1053,True
v32,32k,32783,2048,30,0.508,sglang_v2,10.7055,10.7055,True
v32,32k,32783,2048,30,0.508,flashinfer_topk,12.923,12.923,True
v32,32k,32783,2048,31,0.424,radix_cutedsl,19.3262,19.3262,True
v32,32k,32783,2048,31,0.424,sglang_v2,10.483,10.483,True
v32,32k,32783,2048,31,0.424,flashinfer_topk,12.7805,12.7805,True
v32,32k,32783,2048,32,0.396,radix_cutedsl,19.3597,19.3597,True
v32,32k,32783,2048,32,0.396,sglang_v2,10.5407,10.5407,True
v32,32k,32783,2048,32,0.396,flashinfer_topk,12.9646,12.9646,True
v32,32k,32783,2048,33,0.238,radix_cutedsl,19.1965,19.1965,True
v32,32k,32783,2048,33,0.238,sglang_v2,10.4895,10.4895,True
v32,32k,32783,2048,33,0.238,flashinfer_topk,12.7631,12.7631,True
v32,32k,32783,2048,34,0.429,radix_cutedsl,19.083,19.083,True
v32,32k,32783,2048,34,0.429,sglang_v2,10.5791,10.5791,True
v32,32k,32783,2048,34,0.429,flashinfer_topk,12.7263,12.7263,True
v32,32k,32783,2048,35,0.499,radix_cutedsl,19.0222,19.0222,True
v32,32k,32783,2048,35,0.499,sglang_v2,10.5343,10.5343,True
v32,32k,32783,2048,35,0.499,flashinfer_topk,13.0318,13.0318,True
v32,32k,32783,2048,36,0.602,radix_cutedsl,18.8621,18.8621,True
v32,32k,32783,2048,36,0.602,sglang_v2,10.483,10.483,True
v32,32k,32783,2048,36,0.602,flashinfer_topk,12.8543,12.8543,True
v32,32k,32783,2048,37,0.542,radix_cutedsl,19.0126,19.0126,True
v32,32k,32783,2048,37,0.542,sglang_v2,10.8159,10.8159,True
v32,32k,32783,2048,37,0.542,flashinfer_topk,12.9743,12.9743,True
v32,32k,32783,2048,38,0.527,radix_cutedsl,19.1327,19.1327,True
v32,32k,32783,2048,38,0.527,sglang_v2,11.0239,11.0239,True
v32,32k,32783,2048,38,0.527,flashinfer_topk,13.1935,13.1935,True
v32,32k,32783,2048,39,0.406,radix_cutedsl,18.8877,18.8877,True
v32,32k,32783,2048,39,0.406,sglang_v2,10.3438,10.3438,True
v32,32k,32783,2048,39,0.406,flashinfer_topk,12.8622,12.8622,True
v32,32k,32783,2048,40,0.545,radix_cutedsl,18.7419,18.7419,True
v32,32k,32783,2048,40,0.545,sglang_v2,10.4351,10.4351,True
v32,32k,32783,2048,40,0.545,flashinfer_topk,13.0255,13.0255,True
v32,32k,32783,2048,41,0.462,radix_cutedsl,19.0365,19.0365,True
v32,32k,32783,2048,41,0.462,sglang_v2,10.8799,10.8799,True
v32,32k,32783,2048,41,0.462,flashinfer_topk,13.1726,13.1726,True
v32,32k,32783,2048,42,0.516,radix_cutedsl,18.7053,18.7053,True
v32,32k,32783,2048,42,0.516,sglang_v2,10.4608,10.4608,True
v32,32k,32783,2048,42,0.516,flashinfer_topk,12.0191,12.0191,True
v32,32k,32783,2048,43,0.304,radix_cutedsl,19.0606,19.0606,True
v32,32k,32783,2048,43,0.304,sglang_v2,10.32,10.32,True
v32,32k,32783,2048,43,0.304,flashinfer_topk,12.8095,12.8095,True
v32,32k,32783,2048,44,0.593,radix_cutedsl,18.9117,18.9117,True
v32,32k,32783,2048,44,0.593,sglang_v2,10.4383,10.4383,True
v32,32k,32783,2048,44,0.593,flashinfer_topk,12.7134,12.7134,True
v32,32k,32783,2048,45,0.365,radix_cutedsl,18.7983,18.7983,True
v32,32k,32783,2048,45,0.365,sglang_v2,10.2687,10.2687,True
v32,32k,32783,2048,45,0.365,flashinfer_topk,12.6463,12.6463,True
v32,32k,32783,2048,46,0.191,radix_cutedsl,19.1407,19.1407,True
v32,32k,32783,2048,46,0.191,sglang_v2,10.4158,10.4158,True
v32,32k,32783,2048,46,0.191,flashinfer_topk,12.7358,12.7358,True
v32,32k,32783,2048,47,0.437,radix_cutedsl,19.2142,19.2142,True
v32,32k,32783,2048,47,0.437,sglang_v2,10.4959,10.4959,True
v32,32k,32783,2048,47,0.437,flashinfer_topk,12.9695,12.9695,True
v32,32k,32783,2048,48,0.479,radix_cutedsl,19.2462,19.2462,True
v32,32k,32783,2048,48,0.479,sglang_v2,10.4703,10.4703,True
v32,32k,32783,2048,48,0.479,flashinfer_topk,12.6895,12.6895,True
v32,32k,32783,2048,49,0.495,radix_cutedsl,19.1645,19.1645,True
v32,32k,32783,2048,49,0.495,sglang_v2,10.9119,10.9119,True
v32,32k,32783,2048,49,0.495,flashinfer_topk,12.8368,12.8368,True
v32,32k,32783,2048,50,0.379,radix_cutedsl,19.3295,19.3295,True
v32,32k,32783,2048,50,0.379,sglang_v2,10.4527,10.4527,True
v32,32k,32783,2048,50,0.379,flashinfer_topk,12.8144,12.8144,True
v32,32k,32783,2048,51,0.537,radix_cutedsl,19.0574,19.0574,True
v32,32k,32783,2048,51,0.537,sglang_v2,10.4192,10.4192,True
v32,32k,32783,2048,51,0.537,flashinfer_topk,13.1279,13.1279,True
v32,32k,32783,2048,52,0.634,radix_cutedsl,18.9102,18.9102,True
v32,32k,32783,2048,52,0.634,sglang_v2,10.4223,10.4223,True
v32,32k,32783,2048,52,0.634,flashinfer_topk,13.1262,13.1262,True
v32,32k,32783,2048,53,0.733,radix_cutedsl,19.0718,19.0718,True
v32,32k,32783,2048,53,0.733,sglang_v2,10.4655,10.4655,True
v32,32k,32783,2048,53,0.733,flashinfer_topk,12.9726,12.9726,True
v32,32k,32783,2048,54,0.512,radix_cutedsl,18.9004,18.9004,True
v32,32k,32783,2048,54,0.512,sglang_v2,10.3935,10.3935,True
v32,32k,32783,2048,54,0.512,flashinfer_topk,12.864,12.864,True
v32,32k,32783,2048,55,0.468,radix_cutedsl,19.0477,19.0477,True
v32,32k,32783,2048,55,0.468,sglang_v2,10.483,10.483,True
v32,32k,32783,2048,55,0.468,flashinfer_topk,12.9935,12.9935,True
v32,32k,32783,2048,56,0.653,radix_cutedsl,18.8957,18.8957,True
v32,32k,32783,2048,56,0.653,sglang_v2,10.7856,10.7856,True
v32,32k,32783,2048,56,0.653,flashinfer_topk,12.672,12.672,True
v32,32k,32783,2048,57,0.65,radix_cutedsl,19.0573,19.0573,True
v32,32k,32783,2048,57,0.65,sglang_v2,10.6895,10.6895,True
v32,32k,32783,2048,57,0.65,flashinfer_topk,13.0864,13.0864,True
v32,32k,32783,2048,58,0.811,radix_cutedsl,18.931,18.931,True
v32,32k,32783,2048,58,0.811,sglang_v2,10.9102,10.9102,True
v32,32k,32783,2048,58,0.811,flashinfer_topk,12.9583,12.9583,True
v32,32k,32783,2048,59,0.738,radix_cutedsl,18.9327,18.9327,True
v32,32k,32783,2048,59,0.738,sglang_v2,10.555,10.555,True
v32,32k,32783,2048,59,0.738,flashinfer_topk,13.0943,13.0943,True
v32,32k,32783,2048,60,0.819,radix_cutedsl,18.9151,18.9151,True
v32,32k,32783,2048,60,0.819,sglang_v2,10.3663,10.3663,True
v32,32k,32783,2048,60,0.819,flashinfer_topk,13.0766,13.0766,True
v32,4k,4111,2048,3,0.897,radix_cutedsl,6.7728,6.7728,True
v32,4k,4111,2048,3,0.897,sglang_v2,5.3599,5.3599,True
v32,4k,4111,2048,3,0.897,flashinfer_topk,8.2256,8.2256,True
v32,4k,4111,2048,4,0.806,radix_cutedsl,6.7215,6.7215,True
v32,4k,4111,2048,4,0.806,sglang_v2,6.0383,6.0383,True
v32,4k,4111,2048,4,0.806,flashinfer_topk,8.5071,8.5071,True
v32,4k,4111,2048,5,0.902,radix_cutedsl,6.6176,6.6176,True
v32,4k,4111,2048,5,0.902,sglang_v2,6.1054,6.1054,True
v32,4k,4111,2048,5,0.902,flashinfer_topk,8.3328,8.3328,True
v32,4k,4111,2048,6,0.884,radix_cutedsl,6.7406,6.7406,True
v32,4k,4111,2048,6,0.884,sglang_v2,6.1776,6.1776,True
v32,4k,4111,2048,6,0.884,flashinfer_topk,8.3326,8.3326,True
v32,4k,4111,2048,7,0.864,radix_cutedsl,6.5888,6.5888,True
v32,4k,4111,2048,7,0.864,sglang_v2,7.3647,7.3647,True
v32,4k,4111,2048,7,0.864,flashinfer_topk,8.728,8.728,True
v32,4k,4111,2048,8,0.876,radix_cutedsl,6.5518,6.5518,True
v32,4k,4111,2048,8,0.876,sglang_v2,7.3087,7.3087,True
v32,4k,4111,2048,8,0.876,flashinfer_topk,8.408,8.408,True
v32,4k,4111,2048,9,0.872,radix_cutedsl,6.7087,6.7087,True
v32,4k,4111,2048,9,0.872,sglang_v2,6.2079,6.2079,True
v32,4k,4111,2048,9,0.872,flashinfer_topk,8.6607,8.6607,True
v32,4k,4111,2048,10,0.792,radix_cutedsl,6.7264,6.7264,True
v32,4k,4111,2048,10,0.792,sglang_v2,7.1551,7.1551,True
v32,4k,4111,2048,10,0.792,flashinfer_topk,8.4878,8.4878,True
v32,4k,4111,2048,11,0.853,radix_cutedsl,6.6624,6.6624,True
v32,4k,4111,2048,11,0.853,sglang_v2,7.3072,7.3072,True
v32,4k,4111,2048,11,0.853,flashinfer_topk,8.7951,8.7951,True
v32,4k,4111,2048,12,0.833,radix_cutedsl,6.6976,6.6976,True
v32,4k,4111,2048,12,0.833,sglang_v2,6.5328,6.5328,True
v32,4k,4111,2048,12,0.833,flashinfer_topk,8.4863,8.4863,True
v32,4k,4111,2048,13,0.846,radix_cutedsl,6.5359,6.5359,True
v32,4k,4111,2048,13,0.846,sglang_v2,6.6656,6.6656,True
v32,4k,4111,2048,13,0.846,flashinfer_topk,8.5983,8.5983,True
v32,4k,4111,2048,14,0.81,radix_cutedsl,6.6704,6.6704,True
v32,4k,4111,2048,14,0.81,sglang_v2,7.2704,7.2704,True
v32,4k,4111,2048,14,0.81,flashinfer_topk,8.5264,8.5264,True
v32,4k,4111,2048,15,0.827,radix_cutedsl,6.5504,6.5504,True
v32,4k,4111,2048,15,0.827,sglang_v2,6.2192,6.2192,True
v32,4k,4111,2048,15,0.827,flashinfer_topk,8.4479,8.4479,True
v32,4k,4111,2048,16,0.796,radix_cutedsl,6.5759,6.5759,True
v32,4k,4111,2048,16,0.796,sglang_v2,6.4192,6.4192,True
v32,4k,4111,2048,16,0.796,flashinfer_topk,8.6447,8.6447,True
v32,4k,4111,2048,17,0.674,radix_cutedsl,6.7664,6.7664,True
v32,4k,4111,2048,17,0.674,sglang_v2,5.4464,5.4464,True
v32,4k,4111,2048,17,0.674,flashinfer_topk,8.6959,8.6959,True
v32,4k,4111,2048,18,0.815,radix_cutedsl,6.5264,6.5264,True
v32,4k,4111,2048,18,0.815,sglang_v2,7.3663,7.3663,True
v32,4k,4111,2048,18,0.815,flashinfer_topk,8.6272,8.6272,True
v32,4k,4111,2048,19,0.802,radix_cutedsl,6.6991,6.6991,True
v32,4k,4111,2048,19,0.802,sglang_v2,7.3662,7.3662,True
v32,4k,4111,2048,19,0.802,flashinfer_topk,8.5102,8.5102,True
v32,4k,4111,2048,20,0.658,radix_cutedsl,6.5599,6.5599,True
v32,4k,4111,2048,20,0.658,sglang_v2,7.3278,7.3278,True
v32,4k,4111,2048,20,0.658,flashinfer_topk,8.528,8.528,True
v32,4k,4111,2048,21,0.716,radix_cutedsl,6.7248,6.7248,True
v32,4k,4111,2048,21,0.716,sglang_v2,7.1199,7.1199,True
v32,4k,4111,2048,21,0.716,flashinfer_topk,8.584,8.584,True
v32,4k,4111,2048,22,0.799,radix_cutedsl,6.5679,6.5679,True
v32,4k,4111,2048,22,0.799,sglang_v2,6.6303,6.6303,True
v32,4k,4111,2048,22,0.799,flashinfer_topk,8.6383,8.6383,True
v32,4k,4111,2048,23,0.664,radix_cutedsl,6.7104,6.7104,True
v32,4k,4111,2048,23,0.664,sglang_v2,6.096,6.096,True
v32,4k,4111,2048,23,0.664,flashinfer_topk,8.5631,8.5631,True
v32,4k,4111,2048,24,0.702,radix_cutedsl,6.7263,6.7263,True
v32,4k,4111,2048,24,0.702,sglang_v2,6.1631,6.1631,True
v32,4k,4111,2048,24,0.702,flashinfer_topk,8.5711,8.5711,True
v32,4k,4111,2048,25,0.69,radix_cutedsl,6.6176,6.6176,True
v32,4k,4111,2048,25,0.69,sglang_v2,6.4735,6.4735,True
v32,4k,4111,2048,25,0.69,flashinfer_topk,8.6719,8.6719,True
v32,4k,4111,2048,26,0.522,radix_cutedsl,6.7584,6.7584,True
v32,4k,4111,2048,26,0.522,sglang_v2,7.2207,7.2207,True
v32,4k,4111,2048,26,0.522,flashinfer_topk,8.4703,8.4703,True
v32,4k,4111,2048,27,0.547,radix_cutedsl,6.7439,6.7439,True
v32,4k,4111,2048,27,0.547,sglang_v2,6.5039,6.5039,True
v32,4k,4111,2048,27,0.547,flashinfer_topk,8.616,8.616,True
v32,4k,4111,2048,28,0.674,radix_cutedsl,6.6303,6.6303,True
v32,4k,4111,2048,28,0.674,sglang_v2,7.4239,7.4239,True
v32,4k,4111,2048,28,0.674,flashinfer_topk,8.8286,8.8286,True
v32,4k,4111,2048,29,0.568,radix_cutedsl,6.7712,6.7712,True
v32,4k,4111,2048,29,0.568,sglang_v2,7.3439,7.3439,True
v32,4k,4111,2048,29,0.568,flashinfer_topk,8.7134,8.7134,True
v32,4k,4111,2048,30,0.679,radix_cutedsl,6.5872,6.5872,True
v32,4k,4111,2048,30,0.679,sglang_v2,7.1486,7.1486,True
v32,4k,4111,2048,30,0.679,flashinfer_topk,8.6911,8.6911,True
v32,4k,4111,2048,31,0.64,radix_cutedsl,6.7646,6.7646,True
v32,4k,4111,2048,31,0.64,sglang_v2,7.1455,7.1455,True
v32,4k,4111,2048,31,0.64,flashinfer_topk,8.691,8.691,True
v32,4k,4111,2048,32,0.688,radix_cutedsl,6.6991,6.6991,True
v32,4k,4111,2048,32,0.688,sglang_v2,6.0335,6.0335,True
v32,4k,4111,2048,32,0.688,flashinfer_topk,8.6094,8.6094,True
v32,4k,4111,2048,33,0.514,radix_cutedsl,6.6159,6.6159,True
v32,4k,4111,2048,33,0.514,sglang_v2,5.6479,5.6479,True
v32,4k,4111,2048,33,0.514,flashinfer_topk,8.6494,8.6494,True
v32,4k,4111,2048,34,0.729,radix_cutedsl,6.8624,6.8624,True
v32,4k,4111,2048,34,0.729,sglang_v2,6.5264,6.5264,True
v32,4k,4111,2048,34,0.729,flashinfer_topk,8.6879,8.6879,True
v32,4k,4111,2048,35,0.705,radix_cutedsl,6.7501,6.7501,True
v32,4k,4111,2048,35,0.705,sglang_v2,6.5951,6.5951,True
v32,4k,4111,2048,35,0.705,flashinfer_topk,8.7872,8.7872,True
v32,4k,4111,2048,36,0.788,radix_cutedsl,6.6256,6.6256,True
v32,4k,4111,2048,36,0.788,sglang_v2,6.4447,6.4447,True
v32,4k,4111,2048,36,0.788,flashinfer_topk,8.7326,8.7326,True
v32,4k,4111,2048,37,0.734,radix_cutedsl,6.7648,6.7648,True
v32,4k,4111,2048,37,0.734,sglang_v2,7.2767,7.2767,True
v32,4k,4111,2048,37,0.734,flashinfer_topk,8.7727,8.7727,True
v32,4k,4111,2048,38,0.717,radix_cutedsl,6.5776,6.5776,True
v32,4k,4111,2048,38,0.717,sglang_v2,7.2992,7.2992,True
v32,4k,4111,2048,38,0.717,flashinfer_topk,8.7424,8.7424,True
v32,4k,4111,2048,39,0.767,radix_cutedsl,6.5808,6.5808,True
v32,4k,4111,2048,39,0.767,sglang_v2,7.2767,7.2767,True
v32,4k,4111,2048,39,0.767,flashinfer_topk,8.7855,8.7855,True
v32,4k,4111,2048,40,0.796,radix_cutedsl,6.7535,6.7535,True
v32,4k,4111,2048,40,0.796,sglang_v2,6.4559,6.4559,True
v32,4k,4111,2048,40,0.796,flashinfer_topk,8.699,8.699,True
v32,4k,4111,2048,41,0.762,radix_cutedsl,6.6351,6.6351,True
v32,4k,4111,2048,41,0.762,sglang_v2,7.4031,7.4031,True
v32,4k,4111,2048,41,0.762,flashinfer_topk,8.7486,8.7486,True
v32,4k,4111,2048,42,0.833,radix_cutedsl,6.6463,6.6463,True
v32,4k,4111,2048,42,0.833,sglang_v2,7.3343,7.3343,True
v32,4k,4111,2048,42,0.833,flashinfer_topk,8.7391,8.7391,True
v32,4k,4111,2048,43,0.743,radix_cutedsl,6.7695,6.7695,True
v32,4k,4111,2048,43,0.743,sglang_v2,7.1024,7.1024,True
v32,4k,4111,2048,43,0.743,flashinfer_topk,8.6414,8.6414,True
v32,4k,4111,2048,44,0.866,radix_cutedsl,6.5568,6.5568,True
v32,4k,4111,2048,44,0.866,sglang_v2,6.1102,6.1102,True
v32,4k,4111,2048,44,0.866,flashinfer_topk,8.683,8.683,True
v32,4k,4111,2048,45,0.805,radix_cutedsl,6.7215,6.7215,True
v32,4k,4111,2048,45,0.805,sglang_v2,5.936,5.936,True
v32,4k,4111,2048,45,0.805,flashinfer_topk,8.4639,8.4639,True
v32,4k,4111,2048,46,0.776,radix_cutedsl,6.5487,6.5487,True
v32,4k,4111,2048,46,0.776,sglang_v2,6.192,6.192,True
