model,isl,N,K,L,BS,hit,op,us,us_span,exact
pro,8k,2051,1024,46,128,0.611,sglang_v2,5.1423,5.1423,True
pro,8k,2051,1024,46,128,0.611,flashinfer_topk,7.9854,7.9854,True
pro,8k,2051,1024,46,256,0.611,gvr_pr,11.0464,11.0464,True
pro,8k,2051,1024,46,256,0.611,radix_cutedsl,12.3759,12.3759,True
pro,8k,2051,1024,46,256,0.611,sglang_v2,6.2256,6.2256,True
pro,8k,2051,1024,46,256,0.611,flashinfer_topk,9.9006,9.9006,True
pro,8k,2051,1024,46,512,0.611,gvr_pr,20.4077,20.4077,True
pro,8k,2051,1024,46,512,0.611,radix_cutedsl,22.6109,22.6109,True
pro,8k,2051,1024,46,512,0.611,sglang_v2,10.7567,10.7567,True
pro,8k,2051,1024,46,512,0.611,flashinfer_topk,17.835,17.835,True
pro,8k,2051,1024,46,1024,0.611,gvr_pr,37.0827,37.0827,True
pro,8k,2051,1024,46,1024,0.611,radix_cutedsl,38.6076,38.6076,True
pro,8k,2051,1024,46,1024,0.611,sglang_v2,18.2414,18.2414,True
pro,8k,2051,1024,46,1024,0.611,flashinfer_topk,31.4156,31.4156,True
pro,16k,4099,1024,46,1,0.829,gvr_pr,9.7391,9.7391,True
pro,16k,4099,1024,46,1,0.829,radix_cutedsl,7.1744,7.1744,True
pro,16k,4099,1024,46,1,0.829,sglang_v2,5.2016,5.2016,True
pro,16k,4099,1024,46,1,0.829,flashinfer_topk,7.9967,7.9967,True
pro,16k,4099,1024,46,2,0.829,gvr_pr,9.4895,9.4895,True
pro,16k,4099,1024,46,2,0.829,radix_cutedsl,7.2368,7.2368,True
pro,16k,4099,1024,46,2,0.829,sglang_v2,5.3887,5.3887,True
pro,16k,4099,1024,46,2,0.829,flashinfer_topk,8.0655,8.0655,True
pro,16k,4099,1024,46,4,0.829,gvr_pr,9.5967,9.5967,True
pro,16k,4099,1024,46,4,0.829,radix_cutedsl,7.2383,7.2383,True
pro,16k,4099,1024,46,4,0.829,sglang_v2,5.4127,5.4127,True
pro,16k,4099,1024,46,4,0.829,flashinfer_topk,8.1359,8.1359,True
pro,16k,4099,1024,46,8,0.829,gvr_pr,9.3887,9.3887,True
pro,16k,4099,1024,46,8,0.829,radix_cutedsl,7.3631,7.3631,True
pro,16k,4099,1024,46,8,0.829,sglang_v2,5.4256,5.4256,True
pro,16k,4099,1024,46,8,0.829,flashinfer_topk,8.1838,8.1838,True
pro,16k,4099,1024,46,16,0.829,gvr_pr,9.5055,9.5055,True
pro,16k,4099,1024,46,16,0.829,radix_cutedsl,7.4174,7.4174,True
pro,16k,4099,1024,46,16,0.829,sglang_v2,5.4176,5.4176,True
pro,16k,4099,1024,46,16,0.829,flashinfer_topk,8.3326,8.3326,True
pro,16k,4099,1024,46,32,0.829,gvr_pr,9.459,9.459,True
pro,16k,4099,1024,46,32,0.829,radix_cutedsl,7.5151,7.5151,True
pro,16k,4099,1024,46,32,0.829,sglang_v2,5.4656,5.4656,True
pro,16k,4099,1024,46,32,0.829,flashinfer_topk,8.424,8.424,True
pro,16k,4099,1024,46,64,0.829,gvr_pr,9.6879,9.6879,True
pro,16k,4099,1024,46,64,0.829,radix_cutedsl,7.6896,7.6896,True
pro,16k,4099,1024,46,64,0.829,sglang_v2,5.7246,5.7246,True
pro,16k,4099,1024,46,64,0.829,flashinfer_topk,8.576,8.576,True
pro,16k,4099,1024,46,128,0.829,gvr_pr,10.107,10.107,True
pro,16k,4099,1024,46,128,0.829,radix_cutedsl,8.192,8.192,True
pro,16k,4099,1024,46,128,0.829,sglang_v2,5.9568,5.9568,True
pro,16k,4099,1024,46,128,0.829,flashinfer_topk,8.8271,8.8271,True
pro,16k,4099,1024,46,256,0.829,gvr_pr,11.619,11.619,True
pro,16k,4099,1024,46,256,0.829,radix_cutedsl,14.3839,14.3839,True
pro,16k,4099,1024,46,256,0.829,sglang_v2,7.5184,7.5184,True
pro,16k,4099,1024,46,256,0.829,flashinfer_topk,11.9486,11.9486,True
pro,16k,4099,1024,46,512,0.829,gvr_pr,21.203,21.203,True
pro,16k,4099,1024,46,512,0.829,radix_cutedsl,26.5326,26.5326,True
pro,16k,4099,1024,46,512,0.829,sglang_v2,12.9839,12.9839,True
pro,16k,4099,1024,46,512,0.829,flashinfer_topk,21.3886,21.3886,True
pro,16k,4099,1024,46,1024,0.829,gvr_pr,38.7163,38.7163,True
pro,16k,4099,1024,46,1024,0.829,radix_cutedsl,45.2028,45.2028,True
pro,16k,4099,1024,46,1024,0.829,sglang_v2,21.307,21.307,True
pro,16k,4099,1024,46,1024,0.829,flashinfer_topk,36.2876,36.2876,True
pro,32k,8195,1024,46,1,0.752,gvr_pr,9.955,9.955,True
pro,32k,8195,1024,46,1,0.752,radix_cutedsl,9.3902,9.3902,True
pro,32k,8195,1024,46,1,0.752,sglang_v2,6.8384,6.8384,True
pro,32k,8195,1024,46,1,0.752,flashinfer_topk,12.3999,12.3999,True
pro,32k,8195,1024,46,2,0.752,gvr_pr,9.835,9.835,True
pro,32k,8195,1024,46,2,0.752,radix_cutedsl,9.595,9.595,True
pro,32k,8195,1024,46,2,0.752,sglang_v2,6.7408,6.7408,True
pro,32k,8195,1024,46,2,0.752,flashinfer_topk,12.4672,12.4672,True
pro,32k,8195,1024,46,4,0.752,gvr_pr,9.8366,9.8366,True
pro,32k,8195,1024,46,4,0.752,radix_cutedsl,9.5935,9.5935,True
pro,32k,8195,1024,46,4,0.752,sglang_v2,6.7294,6.7294,True
pro,32k,8195,1024,46,4,0.752,flashinfer_topk,12.4848,12.4848,True
pro,32k,8195,1024,46,8,0.752,gvr_pr,9.8064,9.8064,True
pro,32k,8195,1024,46,8,0.752,radix_cutedsl,9.6927,9.6927,True
pro,32k,8195,1024,46,8,0.752,sglang_v2,6.6735,6.6735,True
pro,32k,8195,1024,46,8,0.752,flashinfer_topk,12.6974,12.6974,True
pro,32k,8195,1024,46,16,0.752,gvr_pr,9.8367,9.8367,True
pro,32k,8195,1024,46,16,0.752,radix_cutedsl,9.7744,9.7744,True
pro,32k,8195,1024,46,16,0.752,sglang_v2,6.7264,6.7264,True
pro,32k,8195,1024,46,16,0.752,flashinfer_topk,16.3134,16.3134,True
pro,32k,8195,1024,46,32,0.752,gvr_pr,9.9904,9.9904,True
pro,32k,8195,1024,46,32,0.752,radix_cutedsl,9.8063,9.8063,True
pro,32k,8195,1024,46,32,0.752,sglang_v2,6.8606,6.8606,True
pro,32k,8195,1024,46,32,0.752,flashinfer_topk,16.6349,16.6349,True
pro,32k,8195,1024,46,64,0.752,gvr_pr,10.219,10.219,True
pro,32k,8195,1024,46,64,0.752,radix_cutedsl,10.1166,10.1166,True
pro,32k,8195,1024,46,64,0.752,sglang_v2,6.9935,6.9935,True
pro,32k,8195,1024,46,64,0.752,flashinfer_topk,16.443,16.443,True
pro,32k,8195,1024,46,128,0.752,gvr_pr,10.7295,10.7295,True
pro,32k,8195,1024,46,128,0.752,radix_cutedsl,10.5935,10.5935,True
pro,32k,8195,1024,46,128,0.752,sglang_v2,7.4671,7.4671,True
pro,32k,8195,1024,46,128,0.752,flashinfer_topk,16.2735,16.2735,True
pro,32k,8195,1024,46,256,0.752,gvr_pr,13.0126,13.0126,True
pro,32k,8195,1024,46,256,0.752,radix_cutedsl,19.1181,19.1181,True
pro,32k,8195,1024,46,256,0.752,sglang_v2,10.0767,10.0767,True
pro,32k,8195,1024,46,256,0.752,flashinfer_topk,17.9277,17.9277,True
pro,32k,8195,1024,46,512,0.752,gvr_pr,23.6477,23.6477,True
pro,32k,8195,1024,46,512,0.752,radix_cutedsl,35.5484,35.5484,True
pro,32k,8195,1024,46,512,0.752,sglang_v2,17.3727,17.3727,True
pro,32k,8195,1024,46,512,0.752,flashinfer_topk,31.3472,31.3472,True
pro,32k,8195,1024,46,1024,0.752,gvr_pr,42.4192,42.4192,True
pro,32k,8195,1024,46,1024,0.752,radix_cutedsl,60.257,60.257,True
pro,32k,8195,1024,46,1024,0.752,sglang_v2,28.0317,28.0317,True
pro,32k,8195,1024,46,1024,0.752,flashinfer_topk,52.9898,52.9898,True
pro,64k,16387,1024,46,1,0.519,gvr_pr,12.2447,12.2447,True
pro,64k,16387,1024,46,1,0.519,radix_cutedsl,20.4335,20.4335,True
pro,64k,16387,1024,46,1,0.519,sglang_v2,8.9135,8.9135,True
pro,64k,16387,1024,46,1,0.519,flashinfer_topk,12.3055,12.3055,True
pro,64k,16387,1024,46,2,0.519,gvr_pr,12.2895,12.2895,True
pro,64k,16387,1024,46,2,0.519,radix_cutedsl,20.667,20.667,True
pro,64k,16387,1024,46,2,0.519,sglang_v2,8.9455,8.9455,True
pro,64k,16387,1024,46,2,0.519,flashinfer_topk,12.331,12.331,True
pro,64k,16387,1024,46,4,0.519,gvr_pr,12.4351,12.4351,True
pro,64k,16387,1024,46,4,0.519,radix_cutedsl,20.563,20.563,True
pro,64k,16387,1024,46,4,0.519,sglang_v2,8.9391,8.9391,True
pro,64k,16387,1024,46,4,0.519,flashinfer_topk,12.3887,12.3887,True
pro,64k,16387,1024,46,8,0.519,gvr_pr,12.3871,12.3871,True
pro,64k,16387,1024,46,8,0.519,radix_cutedsl,20.7823,20.7823,True
pro,64k,16387,1024,46,8,0.519,sglang_v2,8.9535,8.9535,True
pro,64k,16387,1024,46,8,0.519,flashinfer_topk,12.6255,12.6255,True
pro,64k,16387,1024,46,16,0.519,gvr_pr,12.515,12.515,True
pro,64k,16387,1024,46,16,0.519,radix_cutedsl,20.9486,20.9486,True
pro,64k,16387,1024,46,16,0.519,sglang_v2,9.0368,9.0368,True
pro,64k,16387,1024,46,16,0.519,flashinfer_topk,15.3293,15.3293,True
pro,64k,16387,1024,46,32,0.519,gvr_pr,12.7886,12.7886,True
pro,64k,16387,1024,46,32,0.519,radix_cutedsl,21.1565,21.1565,True
pro,64k,16387,1024,46,32,0.519,sglang_v2,9.2528,9.2528,True
pro,64k,16387,1024,46,32,0.519,flashinfer_topk,16.0335,16.0335,True
pro,64k,16387,1024,46,64,0.519,gvr_pr,13.1231,13.1231,True
pro,64k,16387,1024,46,64,0.519,radix_cutedsl,13.6814,13.6814,True
pro,64k,16387,1024,46,64,0.519,sglang_v2,9.7328,9.7328,True
pro,64k,16387,1024,46,64,0.519,flashinfer_topk,15.7423,15.7423,True
pro,64k,16387,1024,46,128,0.519,gvr_pr,13.9342,13.9342,True
pro,64k,16387,1024,46,128,0.519,radix_cutedsl,14.4798,14.4798,True
pro,64k,16387,1024,46,128,0.519,sglang_v2,10.3535,10.3535,True
pro,64k,16387,1024,46,128,0.519,flashinfer_topk,18.0222,18.0222,True
pro,64k,16387,1024,46,256,0.519,gvr_pr,17.7214,17.7214,True
pro,64k,16387,1024,46,256,0.519,radix_cutedsl,26.3213,26.3213,True
pro,64k,16387,1024,46,256,0.519,sglang_v2,13.6207,13.6207,True
pro,64k,16387,1024,46,256,0.519,flashinfer_topk,19.5134,19.5134,True
pro,64k,16387,1024,46,512,0.519,gvr_pr,32.654,32.654,True
pro,64k,16387,1024,46,512,0.519,radix_cutedsl,49.8042,49.8042,True
pro,64k,16387,1024,46,512,0.519,sglang_v2,24.4013,24.4013,True
pro,64k,16387,1024,46,512,0.519,flashinfer_topk,35.0381,35.0381,True
pro,64k,16387,1024,46,1024,0.519,gvr_pr,58.8857,58.8857,True
pro,64k,16387,1024,46,1024,0.519,radix_cutedsl,86.5479,86.5479,True
pro,64k,16387,1024,46,1024,0.519,sglang_v2,41.0843,41.0843,True
pro,64k,16387,1024,46,1024,0.519,flashinfer_topk,59.4137,59.4137,True
pro,128k,32771,1024,46,1,0.609,gvr_pr,13.9534,13.9534,True
pro,128k,32771,1024,46,1,0.609,radix_cutedsl,20.3278,20.3278,True
pro,128k,32771,1024,46,1,0.609,sglang_v2,10.8863,10.8863,True
pro,128k,32771,1024,46,1,0.609,flashinfer_topk,12.8975,12.8975,True
pro,128k,32771,1024,46,2,0.609,gvr_pr,13.9471,13.9471,True
pro,128k,32771,1024,46,2,0.609,radix_cutedsl,20.1982,20.1982,True
pro,128k,32771,1024,46,2,0.609,sglang_v2,11.0095,11.0095,True
pro,128k,32771,1024,46,2,0.609,flashinfer_topk,12.9535,12.9535,True
pro,128k,32771,1024,46,4,0.609,gvr_pr,13.9871,13.9871,True
pro,128k,32771,1024,46,4,0.609,radix_cutedsl,20.307,20.307,True
pro,128k,32771,1024,46,4,0.609,sglang_v2,10.8815,10.8815,True
pro,128k,32771,1024,46,4,0.609,flashinfer_topk,12.971,12.971,True
pro,128k,32771,1024,46,8,0.609,gvr_pr,14.1088,14.1088,True
pro,128k,32771,1024,46,8,0.609,radix_cutedsl,20.8061,20.8061,True
pro,128k,32771,1024,46,8,0.609,sglang_v2,11.0366,11.0366,True
pro,128k,32771,1024,46,8,0.609,flashinfer_topk,13.2046,13.2046,True
pro,128k,32771,1024,46,16,0.609,gvr_pr,14.2559,14.2559,True
pro,128k,32771,1024,46,16,0.609,radix_cutedsl,21.0589,21.0589,True
pro,128k,32771,1024,46,16,0.609,sglang_v2,12.8703,12.8703,True
pro,128k,32771,1024,46,16,0.609,flashinfer_topk,16.1695,16.1695,True
pro,128k,32771,1024,46,32,0.609,gvr_pr,14.5295,14.5295,True
pro,128k,32771,1024,46,32,0.609,radix_cutedsl,24.7772,24.7772,True
pro,128k,32771,1024,46,32,0.609,sglang_v2,13.0975,13.0975,True
pro,128k,32771,1024,46,32,0.609,flashinfer_topk,17.8703,17.8703,True
pro,128k,32771,1024,46,64,0.609,gvr_pr,15.2335,15.2335,True
pro,128k,32771,1024,46,64,0.609,radix_cutedsl,31.302,31.302,True
pro,128k,32771,1024,46,64,0.609,sglang_v2,13.691,13.691,True
pro,128k,32771,1024,46,64,0.609,flashinfer_topk,21.3853,21.3853,True
pro,128k,32771,1024,46,128,0.609,gvr_pr,16.1486,16.1486,True
pro,128k,32771,1024,46,128,0.609,radix_cutedsl,21.2494,21.2494,True
pro,128k,32771,1024,46,128,0.609,sglang_v2,14.4255,14.4255,True
pro,128k,32771,1024,46,128,0.609,flashinfer_topk,30.627,30.627,True
pro,128k,32771,1024,46,256,0.609,gvr_pr,22.5582,22.5582,True
pro,128k,32771,1024,46,256,0.609,radix_cutedsl,40.0489,40.0489,True
pro,128k,32771,1024,46,256,0.609,sglang_v2,19.7037,19.7037,True
pro,128k,32771,1024,46,256,0.609,flashinfer_topk,47.1403,47.1403,True
pro,128k,32771,1024,46,512,0.609,gvr_pr,42.0924,42.0924,True
pro,128k,32771,1024,46,512,0.609,radix_cutedsl,78.2311,78.2311,True
pro,128k,32771,1024,46,512,0.609,sglang_v2,37.2331,37.2331,True
pro,128k,32771,1024,46,512,0.609,flashinfer_topk,89.5941,89.5941,True
pro,128k,32771,1024,46,1024,0.609,gvr_pr,72.9208,72.9208,True
pro,128k,32771,1024,46,1024,0.609,radix_cutedsl,136.5839,136.5839,True
pro,128k,32771,1024,46,1024,0.609,sglang_v2,63.4201,63.4201,True
pro,128k,32771,1024,46,1024,0.609,flashinfer_topk,155.6095,155.6095,True
pro,256k,65539,1024,46,1,0.709,gvr_pr,14.3215,14.3215,True
pro,256k,65539,1024,46,1,0.709,radix_cutedsl,20.307,20.307,True
pro,256k,65539,1024,46,1,0.709,sglang_v2,11.3808,11.3808,True
pro,256k,65539,1024,46,1,0.709,flashinfer_topk,14.2447,14.2447,True
pro,256k,65539,1024,46,2,0.709,gvr_pr,14.4078,14.4078,True
pro,256k,65539,1024,46,2,0.709,radix_cutedsl,20.2205,20.2205,True
pro,256k,65539,1024,46,2,0.709,sglang_v2,11.523,11.523,True
pro,256k,65539,1024,46,2,0.709,flashinfer_topk,14.2512,14.2512,True
pro,256k,65539,1024,46,4,0.709,gvr_pr,14.5917,14.5917,True
pro,256k,65539,1024,46,4,0.709,radix_cutedsl,20.4941,20.4941,True
pro,256k,65539,1024,46,4,0.709,sglang_v2,11.6686,11.6686,True
pro,256k,65539,1024,46,4,0.709,flashinfer_topk,14.363,14.363,True
pro,256k,65539,1024,46,8,0.709,gvr_pr,14.9614,14.9614,True
pro,256k,65539,1024,46,8,0.709,radix_cutedsl,20.9262,20.9262,True
pro,256k,65539,1024,46,8,0.709,sglang_v2,11.8462,11.8462,True
pro,256k,65539,1024,46,8,0.709,flashinfer_topk,14.5998,14.5998,True
pro,256k,65539,1024,46,16,0.709,gvr_pr,15.3006,15.3006,True
pro,256k,65539,1024,46,16,0.709,radix_cutedsl,21.4782,21.4782,True
pro,256k,65539,1024,46,16,0.709,sglang_v2,13.915,13.915,True
pro,256k,65539,1024,46,16,0.709,flashinfer_topk,17.9038,17.9038,True
pro,256k,65539,1024,46,32,0.709,gvr_pr,16.123,16.123,True
pro,256k,65539,1024,46,32,0.709,radix_cutedsl,31.0126,31.0126,True
pro,256k,65539,1024,46,32,0.709,sglang_v2,21.5565,24.5197,True
pro,256k,65539,1024,46,32,0.709,flashinfer_topk,19.8366,19.8366,True
pro,256k,65539,1024,46,64,0.709,gvr_pr,18.9086,18.9086,True
pro,256k,65539,1024,46,64,0.709,radix_cutedsl,58.6889,58.6889,True
pro,256k,65539,1024,46,64,0.709,sglang_v2,22.3309,25.2877,True
pro,256k,65539,1024,46,64,0.709,flashinfer_topk,23.6093,23.6093,True
pro,256k,65539,1024,46,128,0.709,gvr_pr,20.6702,20.6702,True
pro,256k,65539,1024,46,128,0.709,radix_cutedsl,62.5673,62.5673,True
pro,256k,65539,1024,46,128,0.709,sglang_v2,24.0526,26.4765,True
pro,256k,65539,1024,46,128,0.709,flashinfer_topk,33.2558,33.2558,True
pro,256k,65539,1024,46,256,0.709,gvr_pr,33.1163,33.1163,True
pro,256k,65539,1024,46,256,0.709,radix_cutedsl,120.4595,120.4595,True
pro,256k,65539,1024,46,256,0.709,sglang_v2,33.4507,36.0156,True
pro,256k,65539,1024,46,256,0.709,flashinfer_topk,52.9097,52.9097,True
pro,256k,65539,1024,46,512,0.709,gvr_pr,62.3498,62.3498,True
pro,256k,65539,1024,46,512,0.709,radix_cutedsl,207.718,207.718,True
pro,256k,65539,1024,46,512,0.709,sglang_v2,59.7032,62.9113,True
pro,256k,65539,1024,46,512,0.709,flashinfer_topk,94.4838,94.4838,True
pro,256k,65539,1024,46,1024,0.709,gvr_pr,104.7556,104.7556,True
pro,256k,65539,1024,46,1024,0.709,radix_cutedsl,409.5233,409.5233,True
pro,256k,65539,1024,46,1024,0.709,sglang_v2,98.1685,98.1685,True
pro,256k,65539,1024,46,1024,0.709,flashinfer_topk,155.4254,155.4254,True
pro,512k,131075,1024,46,1,0.664,gvr_pr,15.5678,15.5678,True
pro,512k,131075,1024,46,1,0.664,radix_cutedsl,20.1342,20.1342,True
pro,512k,131075,1024,46,1,0.664,sglang_v2,12.2623,12.2623,True
pro,512k,131075,1024,46,1,0.664,flashinfer_topk,15.8606,15.8606,True
pro,512k,131075,1024,46,2,0.664,gvr_pr,15.995,15.995,True
pro,512k,131075,1024,46,2,0.664,radix_cutedsl,20.2542,20.2542,True
pro,512k,131075,1024,46,2,0.664,sglang_v2,12.3598,12.3598,True
pro,512k,131075,1024,46,2,0.664,flashinfer_topk,15.9246,15.9246,True
pro,512k,131075,1024,46,4,0.664,gvr_pr,16.235,16.235,True
pro,512k,131075,1024,46,4,0.664,radix_cutedsl,20.5342,20.5342,True
pro,512k,131075,1024,46,4,0.664,sglang_v2,12.4303,12.4303,True
pro,512k,131075,1024,46,4,0.664,flashinfer_topk,16.0607,16.0607,True
pro,512k,131075,1024,46,8,0.664,gvr_pr,17.4686,17.4686,True
pro,512k,131075,1024,46,8,0.664,radix_cutedsl,21.2782,21.2782,True
pro,512k,131075,1024,46,8,0.664,sglang_v2,12.7102,12.7102,True
pro,512k,131075,1024,46,8,0.664,flashinfer_topk,16.4142,16.4142,True
pro,512k,131075,1024,46,16,0.664,gvr_pr,17.8495,17.8495,True
pro,512k,131075,1024,46,16,0.664,radix_cutedsl,25.2542,25.2542,True
pro,512k,131075,1024,46,16,0.664,sglang_v2,15.003,15.003,True
pro,512k,131075,1024,46,16,0.664,flashinfer_topk,21.9757,21.9757,True
pro,512k,131075,1024,46,32,0.664,gvr_pr,19.2477,19.2477,True
pro,512k,131075,1024,46,32,0.664,radix_cutedsl,58.4954,58.4954,True
pro,512k,131075,1024,46,32,0.664,sglang_v2,44.9115,25.9868,True
pro,512k,131075,1024,46,32,0.664,flashinfer_topk,23.5164,23.5164,True
pro,512k,131075,1024,46,64,0.664,gvr_pr,24.5293,24.5293,True
pro,512k,131075,1024,46,64,0.664,radix_cutedsl,86.3702,86.3702,True
pro,512k,131075,1024,46,64,0.664,sglang_v2,34.8478,40.6061,True
pro,512k,131075,1024,46,64,0.664,flashinfer_topk,31.5085,31.5085,True
pro,512k,131075,1024,46,128,0.664,gvr_pr,32.574,32.574,True
pro,512k,131075,1024,46,128,0.664,radix_cutedsl,103.7813,103.7813,True
pro,512k,131075,1024,46,128,0.664,sglang_v2,40.4556,45.7147,True
pro,512k,131075,1024,46,128,0.664,flashinfer_topk,50.3291,50.3291,True
pro,512k,131075,1024,46,256,0.664,gvr_pr,65.8875,65.8875,True
pro,512k,131075,1024,46,256,0.664,radix_cutedsl,201.0985,201.0985,True
pro,512k,131075,1024,46,256,0.664,sglang_v2,61.6649,67.4633,True
pro,512k,131075,1024,46,256,0.664,flashinfer_topk,91.719,91.719,True
pro,512k,131075,1024,46,512,0.664,gvr_pr,116.8562,116.8562,True
pro,512k,131075,1024,46,512,0.664,radix_cutedsl,364.892,364.892,True
pro,512k,131075,1024,46,512,0.664,sglang_v2,108.4579,114.1683,True
pro,512k,131075,1024,46,512,0.664,flashinfer_topk,159.8127,159.8127,True
pro,512k,131075,1024,46,1024,0.664,gvr_pr,209.7321,209.7321,True
pro,512k,131075,1024,46,1024,0.664,radix_cutedsl,691.1794,691.1794,True
pro,512k,131075,1024,46,1024,0.664,sglang_v2,197.1834,197.1834,True
pro,512k,131075,1024,46,1024,0.664,flashinfer_topk,279.1617,279.1617,True
pro,1024k,262127,1024,46,1,0.64,gvr_pr,20.4334,20.4334,True
pro,1024k,262127,1024,46,1,0.64,radix_cutedsl,20.0206,20.0206,True
pro,1024k,262127,1024,46,1,0.64,sglang_v2,14.8526,14.8526,True
pro,1024k,262127,1024,46,1,0.64,flashinfer_topk,17.5038,17.5038,True
pro,1024k,262127,1024,46,2,0.64,gvr_pr,21.0126,21.0126,True
pro,1024k,262127,1024,46,2,0.64,radix_cutedsl,20.163,20.163,True
pro,1024k,262127,1024,46,2,0.64,sglang_v2,15.1055,15.1055,True
pro,1024k,262127,1024,46,2,0.64,flashinfer_topk,17.7757,17.7757,True
pro,1024k,262127,1024,46,4,0.64,gvr_pr,21.3773,21.3773,True
pro,1024k,262127,1024,46,4,0.64,radix_cutedsl,20.515,20.515,True
pro,1024k,262127,1024,46,4,0.64,sglang_v2,15.2623,15.2623,True
pro,1024k,262127,1024,46,4,0.64,flashinfer_topk,18.011,18.011,True
pro,1024k,262127,1024,46,8,0.64,gvr_pr,22.9102,22.9102,True
pro,1024k,262127,1024,46,8,0.64,radix_cutedsl,24.4605,24.4605,True
pro,1024k,262127,1024,46,8,0.64,sglang_v2,15.667,15.667,True
pro,1024k,262127,1024,46,8,0.64,flashinfer_topk,18.5198,18.5198,True
pro,1024k,262127,1024,46,16,0.64,gvr_pr,23.7871,23.7871,True
pro,1024k,262127,1024,46,16,0.64,radix_cutedsl,30.8989,30.8989,True
pro,1024k,262127,1024,46,16,0.64,sglang_v2,18.0862,18.0862,True
pro,1024k,262127,1024,46,16,0.64,flashinfer_topk,25.3405,25.3405,True
pro,1024k,262127,1024,46,32,0.64,gvr_pr,26.9692,26.9692,True
pro,1024k,262127,1024,46,32,0.64,radix_cutedsl,58.1514,58.1514,True
pro,1024k,262127,1024,46,32,0.64,sglang_v2,52.2621,31.5023,True
pro,1024k,262127,1024,46,32,0.64,flashinfer_topk,27.9885,27.9885,True
pro,1024k,262127,1024,46,64,0.64,gvr_pr,39.03,39.03,True
pro,1024k,262127,1024,46,64,0.64,radix_cutedsl,112.8899,112.8899,True
pro,1024k,262127,1024,46,64,0.64,sglang_v2,85.6166,48.241,True
pro,1024k,262127,1024,46,64,0.64,flashinfer_topk,42.8539,42.8539,True
pro,1024k,262127,1024,46,128,0.64,gvr_pr,63.0841,63.0841,True
pro,1024k,262127,1024,46,128,0.64,radix_cutedsl,188.2923,188.2923,True
pro,1024k,262127,1024,46,128,0.64,sglang_v2,84.1575,89.9366,True
pro,1024k,262127,1024,46,128,0.64,flashinfer_topk,79.9111,79.9111,True
pro,1024k,262127,1024,46,256,0.64,gvr_pr,111.9059,111.9059,True
pro,1024k,262127,1024,46,256,0.64,radix_cutedsl,332.2347,332.2347,True
pro,1024k,262127,1024,46,256,0.64,sglang_v2,109.0866,117.4977,True
pro,1024k,262127,1024,46,256,0.64,flashinfer_topk,135.1553,135.1553,True
pro,1024k,262127,1024,46,512,0.64,gvr_pr,204.0698,204.0698,True
pro,1024k,262127,1024,46,512,0.64,radix_cutedsl,654.2391,654.2391,True
pro,1024k,262127,1024,46,512,0.64,sglang_v2,196.1435,204.8219,True
pro,1024k,262127,1024,46,512,0.64,flashinfer_topk,250.0853,250.0853,True
pro,1024k,262127,1024,46,1024,0.64,gvr_pr,385.082,385.082,True
pro,1024k,262127,1024,46,1024,0.64,radix_cutedsl,1297.2301,1297.2301,True
pro,1024k,262127,1024,46,1024,0.64,sglang_v2,374.4245,374.4245,True
pro,1024k,262127,1024,46,1024,0.64,flashinfer_topk,441.4398,441.4398,True
v32,4k,4111,2048,14,1,0.81,gvr_pr,11.0256,11.0256,True
v32,4k,4111,2048,14,1,0.81,radix_cutedsl,6.7168,6.7168,True
v32,4k,4111,2048,14,1,0.81,sglang_v2,7.5088,7.5088,True
v32,4k,4111,2048,14,1,0.81,flashinfer_topk,8.5456,8.5456,True
v32,4k,4111,2048,14,2,0.81,gvr_pr,11.2142,11.2142,True
v32,4k,4111,2048,14,2,0.81,radix_cutedsl,6.9504,6.9504,True
v32,4k,4111,2048,14,2,0.81,sglang_v2,7.4622,7.4622,True
v32,4k,4111,2048,14,2,0.81,flashinfer_topk,8.5279,8.5279,True
v32,4k,4111,2048,14,4,0.81,gvr_pr,11.2414,11.2414,True
v32,4k,4111,2048,14,4,0.81,radix_cutedsl,6.9807,6.9807,True
v32,4k,4111,2048,14,4,0.81,sglang_v2,7.4239,7.4239,True
v32,4k,4111,2048,14,4,0.81,flashinfer_topk,8.5695,8.5695,True
v32,4k,4111,2048,14,8,0.81,gvr_pr,11.1934,11.1934,True
v32,4k,4111,2048,14,8,0.81,radix_cutedsl,7.0064,7.0064,True
v32,4k,4111,2048,14,8,0.81,sglang_v2,7.4319,7.4319,True
v32,4k,4111,2048,14,8,0.81,flashinfer_topk,8.8528,8.8528,True
v32,4k,4111,2048,14,16,0.81,gvr_pr,11.4815,11.4815,True
v32,4k,4111,2048,14,16,0.81,radix_cutedsl,7.1936,7.1936,True
v32,4k,4111,2048,14,16,0.81,sglang_v2,7.3984,7.3984,True
v32,4k,4111,2048,14,16,0.81,flashinfer_topk,8.9742,8.9742,True
v32,4k,4111,2048,14,32,0.81,gvr_pr,11.5983,11.5983,True
v32,4k,4111,2048,14,32,0.81,radix_cutedsl,7.2943,7.2943,True
v32,4k,4111,2048,14,32,0.81,sglang_v2,7.4671,7.4671,True
v32,4k,4111,2048,14,32,0.81,flashinfer_topk,9.0495,9.0495,True
v32,4k,4111,2048,14,64,0.81,gvr_pr,11.7821,11.7821,True
v32,4k,4111,2048,14,64,0.81,radix_cutedsl,7.4909,7.4909,True
v32,4k,4111,2048,14,64,0.81,sglang_v2,7.6111,7.6111,True
