family,sweep,scenario,model,K,dtype,N,BS,isl,hit,base,pr,vs,pr_vs_base,vs_vs_base,vs_vs_pr,base_exact,pr_exact,vs_exact,launch_cfg
real,bs,,v32,2048,fp16,8207,128,8k,0.841796875,15.907,13.47,13.725,1.1809,1.159,0.9815,True,True,True,cs1/T512/mb0/v128
real,bs,,v32,2048,fp16,8207,256,8k,0.841796875,20.03,16.859,17.139,1.1881,1.1687,0.9837,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,8207,512,8k,0.841796875,35.037,29.579,30.107,1.1845,1.1637,0.9825,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,8207,1024,8k,0.841796875,54.979,45.904,46.633,1.1977,1.179,0.9844,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,16399,1,16k,0.53271484375,14.822,13.149,13.597,1.1273,1.0901,0.967,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,16399,2,16k,0.53271484375,14.878,13.2,13.626,1.1271,1.0919,0.9688,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,16399,4,16k,0.53271484375,14.771,13.195,13.637,1.1194,1.0832,0.9676,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,16399,8,16k,0.53271484375,14.861,13.256,13.632,1.1211,1.0901,0.9724,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,16399,16,16k,0.53271484375,14.856,13.144,13.504,1.1303,1.1001,0.9733,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,16399,32,16k,0.53271484375,14.938,13.28,13.624,1.1248,1.0964,0.9748,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,16399,64,16k,0.53271484375,15.083,13.437,13.826,1.1225,1.091,0.9719,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,16399,128,16k,0.53271484375,15.554,13.989,14.32,1.1119,1.0862,0.9769,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,16399,256,16k,0.53271484375,20.51,18.995,19.498,1.0798,1.0519,0.9742,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,16399,512,16k,0.53271484375,35.629,32.41,33.246,1.0993,1.0717,0.9748,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,16399,1024,16k,0.53271484375,55.523,50.003,51.496,1.1104,1.0782,0.971,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,32783,1,32k,0.42919921875,18.877,15.808,16.288,1.1941,1.1589,0.9705,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,32783,2,32k,0.42919921875,18.811,15.654,16.241,1.2017,1.1582,0.9639,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,32783,4,32k,0.42919921875,18.826,15.651,16.272,1.2028,1.1569,0.9618,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,32783,8,32k,0.42919921875,18.845,15.717,16.235,1.199,1.1607,0.9681,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,32783,16,32k,0.42919921875,18.792,15.674,16.234,1.199,1.1576,0.9655,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,32783,32,32k,0.42919921875,18.933,15.808,16.384,1.1977,1.1556,0.9648,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,32783,64,32k,0.42919921875,19.323,16.126,16.699,1.1982,1.1571,0.9657,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,32783,128,32k,0.42919921875,20.008,16.955,17.486,1.18,1.1442,0.9696,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp16,32783,256,32k,0.42919921875,27.813,23.603,24.416,1.1783,1.1391,0.9667,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,32783,512,32k,0.42919921875,47.715,40.875,42.169,1.1673,1.1315,0.9693,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,32783,1024,32k,0.42919921875,76.027,64.174,66.099,1.1847,1.1502,0.9709,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,65551,1,64k,0.40625,27.211,22.59,23.064,1.2045,1.1798,0.9795,True,True,True,cs4/T512/mb1/v128
real,bs,,v32,2048,fp16,65551,2,64k,0.40625,26.987,22.425,22.949,1.2034,1.176,0.9772,True,True,True,cs4/T512/mb1/v128
real,bs,,v32,2048,fp16,65551,4,64k,0.40625,27.387,22.845,23.186,1.1988,1.1812,0.9853,True,True,True,cs4/T512/mb1/v128
real,bs,,v32,2048,fp16,65551,8,64k,0.40625,27.504,22.858,23.306,1.2033,1.1801,0.9808,True,True,True,cs4/T512/mb1/v128
real,bs,,v32,2048,fp16,65551,16,64k,0.40625,27.67,22.965,23.422,1.2049,1.1814,0.9805,True,True,True,cs4/T512/mb1/v128
real,bs,,v32,2048,fp16,65551,32,64k,0.40625,28.384,23.411,23.918,1.2124,1.1867,0.9788,True,True,True,cs4/T512/mb1/v128
real,bs,,v32,2048,fp16,65551,64,64k,0.40625,33.016,27.176,27.744,1.2149,1.19,0.9795,True,True,True,cs2/T512/mb1/v128
real,bs,,v32,2048,fp16,65551,128,64k,0.40625,30.211,26.09,26.856,1.158,1.1249,0.9715,True,True,True,cs1/T1024/mb1/v128
real,bs,,v32,2048,fp16,65551,256,64k,0.40625,49.432,42.966,45.0,1.1505,1.0985,0.9548,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,65551,512,64k,0.40625,87.053,75.714,78.741,1.1498,1.1056,0.9616,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,65551,1024,64k,0.40625,138.07,120.085,124.772,1.1498,1.1066,0.9624,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,131087,1,128k,0.61962890625,19.213,17.814,18.611,1.0785,1.0323,0.9572,True,True,True,cs8/T512/mb1/v128
real,bs,,v32,2048,fp16,131087,2,128k,0.61962890625,19.354,17.597,18.408,1.0998,1.0514,0.9559,True,True,True,cs8/T512/mb1/v128
real,bs,,v32,2048,fp16,131087,4,128k,0.61962890625,19.622,17.606,18.347,1.1145,1.0695,0.9596,True,True,True,cs8/T512/mb1/v128
real,bs,,v32,2048,fp16,131087,8,128k,0.61962890625,20.144,18.27,19.179,1.1026,1.0503,0.9526,True,True,True,cs4/T512/mb1/v128
real,bs,,v32,2048,fp16,131087,16,128k,0.61962890625,20.398,18.553,19.243,1.0994,1.06,0.9642,True,True,True,cs4/T512/mb1/v128
real,bs,,v32,2048,fp16,131087,32,128k,0.61962890625,21.242,19.293,19.912,1.101,1.0668,0.9689,True,True,True,cs4/T512/mb1/v128
real,bs,,v32,2048,fp16,131087,64,128k,0.61962890625,23.134,22.032,22.909,1.05,1.0098,0.9617,True,True,True,cs2/T1024/mb1/v128
real,bs,,v32,2048,fp16,131087,128,128k,0.61962890625,25.294,25.158,26.657,1.0054,0.9489,0.9438,True,True,True,cs1/T1024/mb1/v128
real,bs,,v32,2048,fp16,131087,256,128k,0.61962890625,44.576,44.547,46.027,1.0006,0.9685,0.9678,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,131087,512,128k,0.61962890625,92.347,92.886,86.507,0.9942,1.0675,1.0737,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,131087,1024,128k,0.61962890625,141.94,135.24,130.076,1.0495,1.0912,1.0397,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,163775,1,256k,0.865234375,17.922,20.936,19.44,0.856,0.9219,1.077,True,True,True,cs8/T512/mb1/v128
real,bs,,v32,2048,fp16,163775,2,256k,0.865234375,18.042,21.184,19.483,0.8517,0.926,1.0873,True,True,True,cs8/T512/mb1/v128
real,bs,,v32,2048,fp16,163775,4,256k,0.865234375,18.534,21.446,19.638,0.8642,0.9438,1.0921,True,True,True,cs8/T512/mb1/v128
real,bs,,v32,2048,fp16,163775,8,256k,0.865234375,19.56,22.814,20.76,0.8574,0.9422,1.099,True,True,True,cs4/T512/mb1/v128
real,bs,,v32,2048,fp16,163775,16,256k,0.865234375,19.874,23.053,20.752,0.8621,0.9577,1.1109,True,True,True,cs4/T512/mb1/v128
real,bs,,v32,2048,fp16,163775,32,256k,0.865234375,20.848,23.782,21.432,0.8766,0.9728,1.1097,True,True,True,cs4/T512/mb1/v128
real,bs,,v32,2048,fp16,163775,64,256k,0.865234375,23.186,28.098,24.76,0.8252,0.9364,1.1348,True,True,True,cs2/T1024/mb1/v128
real,bs,,v32,2048,fp16,163775,128,256k,0.865234375,28.115,34.614,30.739,0.8122,0.9146,1.1261,True,True,True,cs1/T1024/mb1/v128
real,bs,,v32,2048,fp16,163775,256,256k,0.865234375,51.809,65.149,56.026,0.7953,0.9247,1.1628,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,163775,512,256k,0.865234375,101.536,130.704,99.645,0.7768,1.019,1.3117,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp16,163775,1024,256k,0.865234375,159.209,210.726,155.235,0.7555,1.0256,1.3575,True,True,True,cs1/T512/mb3/v128
real,bs,,v32,2048,fp32,4111,1,4k,0.7294921875,15.218,11.525,11.634,1.3204,1.3081,0.9906,True,True,True,cs1/T512/mb0/v128
real,bs,,v32,2048,fp32,4111,2,4k,0.7294921875,15.061,11.565,11.618,1.3023,1.2964,0.9955,True,True,True,cs1/T512/mb0/v128
real,bs,,v32,2048,fp32,4111,4,4k,0.7294921875,14.891,11.475,11.528,1.2977,1.2917,0.9954,True,True,True,cs1/T512/mb0/v128
real,bs,,v32,2048,fp32,4111,8,4k,0.7294921875,15.088,11.443,11.435,1.3185,1.3194,1.0007,True,True,True,cs1/T512/mb0/v128
real,bs,,v32,2048,fp32,4111,16,4k,0.7294921875,15.011,11.378,11.477,1.3194,1.308,0.9914,True,True,True,cs1/T512/mb0/v128
real,bs,,v32,2048,fp32,4111,32,4k,0.7294921875,15.094,11.462,11.614,1.3169,1.2996,0.9869,True,True,True,cs1/T512/mb0/v128
real,bs,,v32,2048,fp32,4111,64,4k,0.7294921875,15.41,11.717,11.762,1.3152,1.3102,0.9962,True,True,True,cs1/T512/mb0/v128
real,bs,,v32,2048,fp32,4111,128,4k,0.7294921875,15.909,12.208,12.194,1.3031,1.3047,1.0012,True,True,True,cs1/T512/mb0/v128
real,bs,,v32,2048,fp32,4111,256,4k,0.7294921875,20.123,14.77,14.965,1.3625,1.3447,0.987,True,True,True,cs1/T512/mb0/v128
real,bs,,v32,2048,fp32,4111,512,4k,0.7294921875,37.782,26.934,27.438,1.4028,1.377,0.9816,True,True,True,cs1/T512/mb0/v128
real,bs,,v32,2048,fp32,4111,1024,4k,0.7294921875,65.821,48.224,48.653,1.3649,1.3529,0.9912,True,True,True,cs1/T512/mb0/v128
real,bs,,v32,2048,fp32,8207,1,8k,0.841796875,14.618,13.472,13.688,1.085,1.0679,0.9842,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp32,8207,2,8k,0.841796875,14.654,13.323,13.491,1.0999,1.0862,0.9875,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp32,8207,4,8k,0.841796875,14.533,13.32,13.634,1.0911,1.066,0.977,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp32,8207,8,8k,0.841796875,14.547,13.387,13.56,1.0866,1.0728,0.9873,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp32,8207,16,8k,0.841796875,14.498,13.397,13.562,1.0822,1.069,0.9878,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp32,8207,32,8k,0.841796875,14.669,13.531,13.682,1.0841,1.0722,0.989,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp32,8207,64,8k,0.841796875,14.976,13.886,14.093,1.0785,1.0627,0.9854,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp32,8207,128,8k,0.841796875,15.654,14.619,14.733,1.0708,1.0626,0.9923,True,True,True,cs1/T512/mb1/v128
real,bs,,v32,2048,fp32,8207,256,8k,0.841796875,19.763,18.416,18.709,1.0732,1.0564,0.9843,True,True,True,cs1/T512/mb2/v128
real,bs,,v32,2048,fp32,8207,512,8k,0.841796875,36.346,34.141,34.701,1.0646,1.0474,0.9839,True,True,True,cs1/T512/mb2/v128
real,bs,,v32,2048,fp32,8207,1024,8k,0.841796875,63.592,59.811,60.659,1.0632,1.0483,0.986,True,True,True,cs1/T512/mb2/v128
real,bs,,v32,2048,fp32,16399,1,16k,0.53271484375,26.83,13.214,13.554,2.0304,1.9796,0.975,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,16399,2,16k,0.53271484375,26.616,13.347,13.731,1.9941,1.9384,0.972,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,16399,4,16k,0.53271484375,26.906,13.262,13.408,2.0287,2.0067,0.9891,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,16399,8,16k,0.53271484375,26.821,13.179,13.539,2.0351,1.981,0.9734,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,16399,16,16k,0.53271484375,26.962,13.306,13.645,2.0263,1.976,0.9751,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,16399,32,16k,0.53271484375,27.157,13.595,13.867,1.9975,1.9584,0.9804,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,16399,64,16k,0.53271484375,27.73,14.029,14.493,1.9766,1.9133,0.968,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,16399,128,16k,0.53271484375,28.728,15.05,15.366,1.9089,1.8695,0.9794,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,16399,256,16k,0.53271484375,40.734,20.243,20.739,2.0122,1.9641,0.9761,True,True,True,cs1/T512/mb2/v256
real,bs,,v32,2048,fp32,16399,512,16k,0.53271484375,76.048,37.547,38.44,2.0254,1.9784,0.9768,True,True,True,cs1/T512/mb2/v256
real,bs,,v32,2048,fp32,16399,1024,16k,0.53271484375,128.88,67.176,68.579,1.9185,1.8793,0.9795,True,True,True,cs1/T512/mb2/v256
real,bs,,v32,2048,fp32,32783,1,32k,0.42919921875,19.267,15.846,16.611,1.2159,1.1599,0.954,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,32783,2,32k,0.42919921875,19.107,15.622,16.349,1.2231,1.1687,0.9556,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,32783,4,32k,0.42919921875,19.07,15.539,16.354,1.2272,1.1661,0.9502,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,32783,8,32k,0.42919921875,19.208,15.755,16.563,1.2192,1.1597,0.9512,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,32783,16,32k,0.42919921875,19.275,15.766,16.619,1.2225,1.1598,0.9487,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,32783,32,32k,0.42919921875,19.746,16.229,17.04,1.2167,1.1588,0.9524,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,32783,64,32k,0.42919921875,20.453,16.942,17.776,1.2072,1.1506,0.9531,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,32783,128,32k,0.42919921875,21.568,17.938,18.858,1.2024,1.1437,0.9512,True,True,True,cs1/T512/mb1/v256
real,bs,,v32,2048,fp32,32783,256,32k,0.42919921875,31.83,25.747,26.405,1.2363,1.2055,0.9751,True,True,True,cs1/T512/mb2/v256
real,bs,,v32,2048,fp32,32783,512,32k,0.42919921875,59.998,47.88,48.8,1.2531,1.2295,0.9811,True,True,True,cs1/T512/mb2/v256
real,bs,,v32,2048,fp32,32783,1024,32k,0.42919921875,105.781,83.314,84.194,1.2697,1.2564,0.9895,True,True,True,cs1/T512/mb2/v256
real,bs,,v32,2048,fp32,65551,1,64k,0.40625,31.083,19.989,20.554,1.555,1.5123,0.9725,True,True,True,cs4/T512/mb1/v256
real,bs,,v32,2048,fp32,65551,2,64k,0.40625,31.155,20.037,20.539,1.5549,1.5169,0.9755,True,True,True,cs4/T512/mb1/v256
real,bs,,v32,2048,fp32,65551,4,64k,0.40625,31.576,20.125,20.715,1.569,1.5243,0.9715,True,True,True,cs4/T512/mb1/v256
real,bs,,v32,2048,fp32,65551,8,64k,0.40625,31.757,20.352,20.931,1.5604,1.5172,0.9723,True,True,True,cs4/T512/mb1/v256
real,bs,,v32,2048,fp32,65551,16,64k,0.40625,32.07,20.621,21.226,1.5552,1.5109,0.9715,True,True,True,cs4/T512/mb1/v256
real,bs,,v32,2048,fp32,65551,32,64k,0.40625,33.514,21.76,22.283,1.5401,1.504,0.9765,True,True,True,cs4/T512/mb1/v256
real,bs,,v32,2048,fp32,65551,64,64k,0.40625,38.47,24.438,24.974,1.5742,1.5404,0.9785,True,True,True,cs2/T512/mb1/v256
real,bs,,v32,2048,fp32,65551,128,64k,0.40625,42.227,23.97,24.557,1.7617,1.7196,0.9761,True,True,True,cs1/T1024/mb1/v256
real,bs,,v32,2048,fp32,65551,256,64k,0.40625,57.61,38.098,38.501,1.5122,1.4963,0.9895,True,True,True,cs1/T512/mb2/v256
real,bs,,v32,2048,fp32,65551,512,64k,0.40625,109.827,69.944,71.104,1.5702,1.5446,0.9837,True,True,True,cs1/T512/mb2/v256
real,bs,,v32,2048,fp32,65551,1024,64k,0.40625,188.069,117.387,119.544,1.6021,1.5732,0.982,True,True,True,cs1/T512/mb2/v256
real,bs,,v32,2048,fp32,131087,1,128k,0.61962890625,21.123,17.426,18.403,1.2122,1.1478,0.9469,True,True,True,cs8/T512/mb1/v256
real,bs,,v32,2048,fp32,131087,2,128k,0.61962890625,21.373,17.685,18.605,1.2085,1.1488,0.9506,True,True,True,cs8/T512/mb1/v256
real,bs,,v32,2048,fp32,131087,4,128k,0.61962890625,21.68,17.81,18.531,1.2173,1.1699,0.9611,True,True,True,cs8/T512/mb1/v256
real,bs,,v32,2048,fp32,131087,8,128k,0.61962890625,22.752,18.867,19.678,1.2059,1.1562,0.9588,True,True,True,cs4/T512/mb1/v256
real,bs,,v32,2048,fp32,131087,16,128k,0.61962890625,23.166,19.41,20.106,1.1936,1.1522,0.9654,True,True,True,cs4/T512/mb1/v256
real,bs,,v32,2048,fp32,131087,32,128k,0.61962890625,24.64,20.554,21.085,1.1988,1.1686,0.9748,True,True,True,cs4/T512/mb1/v256
real,bs,,v32,2048,fp32,131087,64,128k,0.61962890625,28.784,25.144,25.57,1.1448,1.1257,0.9834,True,True,True,cs2/T1024/mb1/v256
real,bs,,v32,2048,fp32,131087,128,128k,0.61962890625,34.866,32.973,33.243,1.0574,1.0488,0.9919,True,True,True,cs1/T1024/mb1/v256
real,bs,,v32,2048,fp32,131087,256,128k,0.61962890625,66.536,62.192,62.322,1.0698,1.0676,0.9979,True,True,True,cs1/T512/mb2/v256
real,bs,,v32,2048,fp32,131087,512,128k,0.61962890625,117.352,110.034,110.398,1.0665,1.063,0.9967,True,True,True,cs1/T512/mb2/v256
real,bs,,v32,2048,fp32,131087,1024,128k,0.61962890625,213.223,200.637,192.17,1.0627,1.1096,1.0441,True,True,True,cs1/T512/mb2/v256
real,bs,,v32,2048,fp32,163775,1,256k,0.865234375,26.544,20.896,19.355,1.2703,1.3714,1.0796,True,True,True,cs8/T512/mb1/v256
real,bs,,v32,2048,fp32,163775,2,256k,0.865234375,26.749,20.982,19.459,1.2748,1.3746,1.0783,True,True,True,cs8/T512/mb1/v256
real,bs,,v32,2048,fp32,163775,4,256k,0.865234375,26.939,21.144,19.549,1.2741,1.378,1.0816,True,True,True,cs8/T512/mb1/v256
real,bs,,v32,2048,fp32,163775,8,256k,0.865234375,28.354,22.784,21.083,1.2445,1.3448,1.0807,True,True,True,cs4/T512/mb1/v256
real,bs,,v32,2048,fp32,163775,16,256k,0.865234375,28.965,23.389,21.557,1.2384,1.3437,1.085,True,True,True,cs4/T512/mb1/v256
real,bs,,v32,2048,fp32,163775,32,256k,0.865234375,30.619,24.802,22.782,1.2346,1.344,1.0886,True,True,True,cs4/T512/mb1/v256
real,bs,,v32,2048,fp32,163775,64,256k,0.865234375,36.888,29.205,27.763,1.2631,1.3287,1.0519,True,True,True,cs2/T1024/mb1/v256
real,bs,,v32,2048,fp32,163775,128,256k,0.865234375,49.128,41.843,40.762,1.1741,1.2053,1.0265,True,True,True,cs1/T1024/mb1/v256
real,bs,,v32,2048,fp32,163775,256,256k,0.865234375,84.616,75.739,73.269,1.1172,1.1549,1.0337,True,True,True,cs1/T512/mb2/v256
real,bs,,v32,2048,fp32,163775,512,256k,0.865234375,152.15,136.627,132.642,1.1136,1.1471,1.03,True,True,True,cs1/T512/mb2/v256
real,bs,,v32,2048,fp32,163775,1024,256k,0.865234375,273.288,245.336,231.047,1.1139,1.1828,1.0618,True,True,True,cs1/T512/mb2/v256
real,seqlen,,flash,512,bf16,1027,1,4k,0.638671875,8.789,8.128,7.923,1.0813,1.1092,1.0258,True,True,True,cs1/T512/mb0/v128
real,seqlen,,flash,512,bf16,2051,1,8k,0.333984375,8.774,8.434,8.258,1.0404,1.0626,1.0213,True,True,True,cs1/T512/mb0/v128
real,seqlen,,flash,512,bf16,4099,1,16k,0.34375,8.594,8.677,8.443,0.9904,1.0178,1.0277,True,True,True,cs1/T512/mb0/v128
real,seqlen,,flash,512,bf16,8195,1,32k,0.685546875,11.778,9.917,9.741,1.1876,1.2091,1.0181,True,True,True,cs1/T512/mb0/v128
real,seqlen,,flash,512,bf16,16387,1,64k,0.076171875,12.928,12.31,12.25,1.0502,1.0554,1.005,True,True,True,cs1/T512/mb1/v128
real,seqlen,,flash,512,bf16,32771,1,128k,0.69921875,14.65,12.288,12.067,1.1922,1.214,1.0183,True,True,True,cs1/T512/mb1/v128
real,seqlen,,flash,512,bf16,65538,1,256k,0.279296875,13.546,13.325,14.131,1.0166,0.9586,0.9429,True,True,True,cs4/T512/mb1/v128
real,seqlen,,flash,512,bf16,131075,1,512k,0.056640625,42.752,20.832,20.762,2.0522,2.0592,1.0034,False,True,True,cs8/T512/mb1/v128
real,seqlen,,flash,512,bf16,262127,1,1024k,0.421875,15.6,20.355,17.402,0.7664,0.8965,1.1697,True,True,True,cs8/T512/mb1/v128
real,seqlen,,flash,512,fp16,1027,1,4k,0.638671875,8.629,7.84,7.739,1.1006,1.115,1.013,True,True,True,cs1/T512/mb0/v128
real,seqlen,,flash,512,fp16,2051,1,8k,0.333984375,10.05,8.014,8.174,1.2539,1.2294,0.9804,True,True,True,cs1/T512/mb0/v128
real,seqlen,,flash,512,fp16,4099,1,16k,0.34375,11.299,8.28,8.202,1.3646,1.3777,1.0096,True,True,True,cs1/T512/mb0/v128
real,seqlen,,flash,512,fp16,8195,1,32k,0.685546875,14.274,9.477,9.365,1.5062,1.5242,1.012,True,True,True,cs1/T512/mb0/v128
real,seqlen,,flash,512,fp16,16387,1,64k,0.076171875,13.293,12.187,12.312,1.0907,1.0797,0.9899,True,True,True,cs1/T512/mb1/v128
real,seqlen,,flash,512,fp16,32771,1,128k,0.701171875,15.245,11.85,11.771,1.2865,1.2951,1.0067,True,True,True,cs1/T512/mb1/v128
real,seqlen,,flash,512,fp16,65538,1,256k,0.279296875,15.374,13.109,14.051,1.1728,1.0942,0.9329,True,True,True,cs4/T512/mb1/v128
real,seqlen,,flash,512,fp16,131075,1,512k,0.056640625,42.994,20.792,20.731,2.0678,2.0738,1.0029,False,True,True,cs8/T512/mb1/v128
real,seqlen,,flash,512,fp16,262127,1,1024k,0.421875,15.757,20.237,17.307,0.7786,0.9104,1.1693,True,True,True,cs8/T512/mb1/v128
real,seqlen,,flash,512,fp32,1027,1,4k,0.638671875,8.424,7.325,7.406,1.1501,1.1374,0.989,True,True,True,cs1/T512/mb0/v128
real,seqlen,,flash,512,fp32,2051,1,8k,0.333984375,8.058,7.429,7.776,1.0847,1.0362,0.9553,True,True,True,cs1/T512/mb0/v128
real,seqlen,,flash,512,fp32,4099,1,16k,0.34375,10.413,7.958,8.154,1.3084,1.2771,0.9761,True,True,True,cs1/T512/mb0/v128
real,seqlen,,flash,512,fp32,8195,1,32k,0.685546875,10.979,8.72,8.79,1.2591,1.249,0.992,True,True,True,cs1/T512/mb1/v128
real,seqlen,,flash,512,fp32,16387,1,64k,0.076171875,13.981,11.152,11.442,1.2537,1.2219,0.9747,True,True,True,cs1/T512/mb1/v256
real,seqlen,,flash,512,fp32,32771,1,128k,0.701171875,14.858,10.928,10.989,1.3596,1.3521,0.9945,True,True,True,cs1/T512/mb1/v256
real,seqlen,,flash,512,fp32,65538,1,256k,0.279296875,16.083,12.302,13.37,1.3073,1.203,0.9202,True,True,True,cs4/T512/mb1/v256
real,seqlen,,flash,512,fp32,131075,1,512k,0.056640625,43.314,20.315,20.149,2.1321,2.1497,1.0083,False,True,True,cs8/T512/mb1/v256
real,seqlen,,flash,512,fp32,262127,1,1024k,0.421875,19.027,19.707,17.018,0.9655,1.1181,1.1581,True,True,True,cs8/T512/mb1/v256
real,seqlen,,pro,1024,bf16,1027,1,4k,0.998046875,19.075,9.549,9.474,1.9977,2.0135,1.0079,True,True,True,cs1/T512/mb0/v128
real,seqlen,,pro,1024,bf16,2051,1,8k,0.4619140625,7.85,9.096,8.386,0.863,0.9361,1.0847,True,True,True,cs1/T512/mb0/v128
real,seqlen,,pro,1024,bf16,4099,1,16k,0.740234375,10.65,8.976,8.71,1.1864,1.2226,1.0305,True,True,True,cs1/T512/mb0/v128
real,seqlen,,pro,1024,bf16,8195,1,32k,0.5322265625,14.058,11.517,11.246,1.2206,1.25,1.024,True,True,True,cs1/T512/mb0/v128
real,seqlen,,pro,1024,bf16,16387,1,64k,0.3115234375,11.725,10.806,10.717,1.085,1.0941,1.0084,True,True,True,cs1/T512/mb1/v128
real,seqlen,,pro,1024,bf16,32771,1,128k,0.326171875,12.253,12.763,13.016,0.96,0.9414,0.9806,True,True,True,cs1/T512/mb1/v128
real,seqlen,,pro,1024,bf16,65539,1,256k,0.357421875,13.997,13.792,14.222,1.0148,0.9841,0.9697,True,True,True,cs4/T512/mb1/v128
real,seqlen,,pro,1024,bf16,131075,1,512k,0.23046875,16.539,15.824,16.115,1.0452,1.0263,0.9819,True,True,True,cs8/T512/mb1/v128
real,seqlen,,pro,1024,bf16,262127,1,1024k,0.2666015625,17.939,18.792,19.08,0.9546,0.9402,0.9849,True,True,True,cs8/T512/mb1/v128
real,seqlen,,pro,1024,fp16,1027,1,4k,0.998046875,19.565,9.76,9.501,2.0046,2.0593,1.0273,True,True,True,cs1/T512/mb0/v128
real,seqlen,,pro,1024,fp16,2051,1,8k,0.4609375,8.792,9.003,8.618,0.9765,1.0202,1.0447,True,True,True,cs1/T512/mb0/v128
real,seqlen,,pro,1024,fp16,4099,1,16k,0.7392578125,12.491,8.915,8.773,1.4011,1.4238,1.0162,True,True,True,cs1/T512/mb0/v128
real,seqlen,,pro,1024,fp16,8195,1,32k,0.5302734375,15.44,11.251,11.147,1.3723,1.3851,1.0093,True,True,True,cs1/T512/mb0/v128
real,seqlen,,pro,1024,fp16,16387,1,64k,0.3125,10.906,10.558,11.157,1.0329,0.9775,0.9464,True,True,True,cs1/T512/mb1/v128
real,seqlen,,pro,1024,fp16,32771,1,128k,0.326171875,14.269,12.107,12.493,1.1785,1.1422,0.9691,True,True,True,cs1/T512/mb1/v128
real,seqlen,,pro,1024,fp16,65539,1,256k,0.3583984375,14.899,13.445,14.109,1.1082,1.056,0.9529,True,True,True,cs4/T512/mb1/v128
