family,sweep,scenario,model,K,dtype,N,BS,isl,hit,base,pr,vs,pr_vs_base,vs_vs_base,vs_vs_pr,base_exact,pr_exact,vs_exact,launch_cfg
real,seqlen,,v32,2048,fp32,16399,1,16k,0.53271484375,27.126,13.538,13.862,2.0038,1.9568,0.9766,True,True,True,cs1/T512/mb1/v256
real,seqlen,,v32,2048,fp32,32783,1,32k,0.42919921875,19.453,15.851,16.408,1.2272,1.1856,0.9661,True,True,True,cs1/T512/mb1/v256
real,seqlen,,v32,2048,fp32,65551,1,64k,0.40625,31.101,19.949,20.514,1.559,1.5161,0.9725,True,True,True,cs4/T512/mb1/v256
real,seqlen,,v32,2048,fp32,131087,1,128k,0.61962890625,21.173,18.024,17.944,1.1747,1.1799,1.0045,True,True,True,cs8/T512/mb1/v256
real,seqlen,,v32,2048,fp32,163775,1,256k,0.865234375,26.357,21.414,18.813,1.2308,1.401,1.1383,True,True,True,cs8/T512/mb1/v256
synth,bs,best,,512,bf16,4096,1,,0.55078125,12.408,8.645,8.408,1.4353,1.4757,1.0282,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,4096,2,,0.55078125,12.066,8.635,8.437,1.3973,1.4301,1.0235,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,4096,4,,0.55078125,11.65,8.562,8.414,1.3607,1.3845,1.0175,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,4096,8,,0.55078125,12.194,8.822,8.494,1.3821,1.4355,1.0386,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,4096,16,,0.55078125,12.317,8.885,8.629,1.3863,1.4274,1.0297,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,4096,32,,0.55078125,12.365,8.954,8.845,1.381,1.398,1.0123,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,4096,64,,0.55078125,12.674,9.141,8.834,1.3865,1.4347,1.0348,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,4096,128,,0.55078125,12.717,9.346,9.195,1.3607,1.383,1.0164,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,4096,256,,0.55078125,16.515,11.099,10.618,1.488,1.5555,1.0454,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,4096,512,,0.55078125,28.04,19.083,18.331,1.4694,1.5296,1.041,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,4096,1024,,0.55078125,43.854,28.758,27.818,1.5249,1.5765,1.0338,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,8192,1,,0.55078125,10.12,9.547,9.307,1.06,1.0873,1.0258,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,8192,2,,0.55078125,10.421,9.79,9.467,1.0644,1.1007,1.0341,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,8192,4,,0.55078125,10.194,9.68,9.688,1.0531,1.0522,0.9992,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,8192,8,,0.55078125,10.512,10.037,9.819,1.0473,1.0706,1.0222,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,8192,16,,0.55078125,10.478,10.056,9.762,1.042,1.0734,1.0302,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,8192,32,,0.55078125,10.643,10.008,9.792,1.0635,1.0869,1.0221,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,8192,64,,0.55078125,10.781,10.237,10.002,1.0531,1.0779,1.0235,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,8192,128,,0.55078125,11.144,10.539,10.347,1.0574,1.077,1.0186,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,bf16,8192,256,,0.55078125,14.002,12.477,11.968,1.1222,1.1699,1.0425,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,8192,512,,0.55078125,23.774,21.498,20.915,1.1059,1.1367,1.0278,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,8192,1024,,0.55078125,36.546,32.52,31.392,1.1238,1.1642,1.0359,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,16384,1,,0.55078125,12.765,10.01,9.846,1.2753,1.2964,1.0166,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,16384,2,,0.55078125,12.624,9.91,9.81,1.2738,1.2869,1.0103,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,16384,4,,0.55078125,12.558,9.789,9.806,1.2829,1.2806,0.9982,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,16384,8,,0.55078125,12.824,10.014,10.082,1.2806,1.272,0.9933,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,16384,16,,0.55078125,12.902,10.195,10.109,1.2655,1.2763,1.0085,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,16384,32,,0.55078125,13.106,10.29,10.254,1.2737,1.2781,1.0034,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,16384,64,,0.55078125,13.336,10.512,10.44,1.2686,1.2774,1.0069,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,16384,128,,0.55078125,13.704,10.866,10.822,1.2612,1.2663,1.004,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,16384,256,,0.55078125,18.43,14.211,13.862,1.2969,1.3295,1.0252,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,16384,512,,0.55078125,31.294,23.493,23.083,1.3321,1.3557,1.0177,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,16384,1024,,0.55078125,49.021,36.225,35.488,1.3532,1.3813,1.0208,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,32768,1,,0.55078125,13.402,11.779,11.77,1.1377,1.1387,1.0008,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,32768,2,,0.55078125,13.261,11.587,11.467,1.1444,1.1564,1.0105,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,32768,4,,0.55078125,13.432,11.725,11.648,1.1456,1.1532,1.0066,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,32768,8,,0.55078125,13.544,11.902,11.861,1.1379,1.1419,1.0035,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,32768,16,,0.55078125,13.742,12.067,11.971,1.1388,1.1479,1.008,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,32768,32,,0.55078125,13.92,12.214,12.149,1.1396,1.1458,1.0054,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,32768,64,,0.55078125,14.154,12.432,12.414,1.1385,1.1401,1.0014,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,32768,128,,0.55078125,14.77,13.006,12.893,1.1356,1.1456,1.0088,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,bf16,32768,256,,0.55078125,20.626,17.557,17.2,1.1748,1.1992,1.0207,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,32768,512,,0.55078125,34.459,29.632,29.046,1.1629,1.1864,1.0202,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,32768,1024,,0.55078125,54.672,46.938,46.074,1.1648,1.1866,1.0188,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,65536,1,,0.55078125,18.246,13.275,13.286,1.3745,1.3733,0.9992,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,bf16,65536,2,,0.55078125,18.394,13.405,13.379,1.3722,1.3748,1.0019,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,bf16,65536,4,,0.55078125,18.517,13.374,13.341,1.3845,1.388,1.0025,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,bf16,65536,8,,0.55078125,18.413,13.552,13.637,1.3587,1.3502,0.9938,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,bf16,65536,16,,0.55078125,18.827,13.805,13.862,1.3638,1.3582,0.9958,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,bf16,65536,32,,0.55078125,19.416,14.31,14.214,1.3568,1.3659,1.0068,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,bf16,65536,64,,0.55078125,22.877,16.226,16.208,1.4099,1.4114,1.0011,True,True,True,cs2/T512/mb1/v128
synth,bs,best,,512,bf16,65536,128,,0.55078125,22.195,16.974,16.926,1.3076,1.3113,1.0028,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,512,bf16,65536,256,,0.55078125,38.405,25.926,25.456,1.4813,1.5087,1.0185,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,65536,512,,0.55078125,69.617,45.424,44.857,1.5326,1.552,1.0126,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,65536,1024,,0.55078125,108.977,72.072,71.352,1.5121,1.5273,1.0101,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,131072,1,,0.55078125,16.686,14.662,14.642,1.138,1.1397,1.0014,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,512,bf16,131072,2,,0.55078125,16.792,14.771,14.707,1.1368,1.1418,1.0044,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,512,bf16,131072,4,,0.55078125,16.754,14.835,14.747,1.1293,1.1361,1.006,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,512,bf16,131072,8,,0.55078125,17.747,15.758,15.774,1.1262,1.1251,0.999,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,bf16,131072,16,,0.55078125,17.942,15.973,15.987,1.1233,1.1223,0.9991,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,bf16,131072,32,,0.55078125,18.688,16.56,16.526,1.1285,1.1308,1.002,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,bf16,131072,64,,0.55078125,22.09,20.115,19.95,1.0982,1.1072,1.0083,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,512,bf16,131072,128,,0.55078125,25.499,23.885,23.718,1.0676,1.0751,1.007,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,512,bf16,131072,256,,0.55078125,49.813,42.477,42.072,1.1727,1.184,1.0096,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,131072,512,,0.55078125,110.014,88.43,89.025,1.2441,1.2358,0.9933,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,131072,1024,,0.55078125,179.574,137.397,137.141,1.307,1.3094,1.0019,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,262144,1,,0.55078125,17.941,16.63,16.659,1.0788,1.0769,0.9983,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,512,bf16,262144,2,,0.55078125,17.971,16.626,16.53,1.0809,1.0872,1.0058,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,512,bf16,262144,4,,0.55078125,18.046,16.646,16.643,1.0841,1.0843,1.0002,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,512,bf16,262144,8,,0.55078125,20.725,19.966,19.693,1.038,1.0524,1.0139,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,512,bf16,262144,16,,0.55078125,21.017,20.31,20.021,1.0348,1.0498,1.0145,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,512,bf16,262144,32,,0.55078125,22.181,21.19,20.878,1.0467,1.0624,1.0149,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,512,bf16,262144,64,,0.55078125,29.131,27.186,27.09,1.0716,1.0754,1.0035,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,512,bf16,262144,128,,0.55078125,42.074,40.389,40.258,1.0417,1.0451,1.0033,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,512,bf16,262144,256,,0.55078125,105.955,83.763,84.395,1.2649,1.2555,0.9925,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,262144,512,,0.55078125,200.107,148.966,152.084,1.3433,1.3158,0.9795,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,262144,1024,,0.55078125,318.684,229.839,232.163,1.3866,1.3727,0.99,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,524288,1,,0.55078125,21.718,20.29,20.034,1.0704,1.0841,1.0128,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,512,bf16,524288,2,,0.55078125,21.629,20.179,19.874,1.0718,1.0883,1.0154,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,512,bf16,524288,4,,0.55078125,21.877,20.326,20.094,1.0763,1.0887,1.0115,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,512,bf16,524288,8,,0.55078125,26.955,25.827,25.518,1.0437,1.0563,1.0121,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,512,bf16,524288,16,,0.55078125,27.558,26.251,26.003,1.0498,1.0598,1.0095,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,512,bf16,524288,32,,0.55078125,29.523,27.509,27.254,1.0732,1.0832,1.0093,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,512,bf16,524288,64,,0.55078125,46.249,42.922,42.797,1.0775,1.0807,1.0029,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,512,bf16,524288,128,,0.55078125,84.992,78.603,78.374,1.0813,1.0844,1.0029,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,512,bf16,524288,256,,0.55078125,191.897,148.851,149.625,1.2892,1.2825,0.9948,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,524288,512,,0.55078125,364.01,272.575,274.98,1.3354,1.3238,0.9913,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,524288,1024,,0.55078125,625.89,449.663,453.407,1.3919,1.3804,0.9917,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,1048576,1,,0.55078125,28.744,27.192,27.155,1.0571,1.0585,1.0014,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,512,bf16,1048576,2,,0.55078125,28.491,27.141,27.117,1.0498,1.0507,1.0009,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,512,bf16,1048576,4,,0.55078125,28.864,27.414,27.229,1.0529,1.0601,1.0068,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,512,bf16,1048576,8,,0.55078125,40.216,38.693,38.554,1.0394,1.0431,1.0036,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,512,bf16,1048576,16,,0.55078125,41.138,39.342,39.189,1.0456,1.0497,1.0039,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,512,bf16,1048576,32,,0.55078125,47.626,44.858,44.571,1.0617,1.0685,1.0064,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,512,bf16,1048576,64,,0.55078125,89.848,82.565,82.515,1.0882,1.0889,1.0006,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,512,bf16,1048576,128,,0.55078125,154.758,141.763,141.153,1.0917,1.0964,1.0043,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,512,bf16,1048576,256,,0.55078125,360.548,275.119,277.349,1.3105,1.3,0.992,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,1048576,512,,0.55078125,747.619,545.351,550.684,1.3709,1.3576,0.9903,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,bf16,1048576,1024,,0.55078125,1203.989,855.976,864.504,1.4066,1.3927,0.9901,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,4096,1,,0.55078125,11.27,8.406,8.44,1.3407,1.3354,0.996,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,4096,2,,0.55078125,10.797,8.36,8.318,1.2915,1.2979,1.005,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,4096,4,,0.55078125,11.144,8.49,8.485,1.3127,1.3134,1.0006,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,4096,8,,0.55078125,10.79,8.494,8.509,1.2703,1.2681,0.9983,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,4096,16,,0.55078125,10.923,8.534,8.576,1.2799,1.2737,0.9951,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,4096,32,,0.55078125,10.915,8.635,8.691,1.264,1.2559,0.9936,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,4096,64,,0.55078125,11.203,8.734,8.702,1.2826,1.2874,1.0037,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,4096,128,,0.55078125,11.179,8.84,8.888,1.2646,1.2578,0.9946,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,4096,256,,0.55078125,14.368,10.835,10.507,1.326,1.3674,1.0312,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,4096,512,,0.55078125,24.198,18.555,17.888,1.3041,1.3528,1.0373,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,4096,1024,,0.55078125,37.326,28.097,27.038,1.3285,1.3805,1.0392,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,8192,1,,0.55078125,14.349,9.715,9.739,1.477,1.4733,0.9975,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,8192,2,,0.55078125,14.221,9.518,9.746,1.494,1.4592,0.9767,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,8192,4,,0.55078125,14.41,9.642,9.568,1.4945,1.506,1.0077,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,8192,8,,0.55078125,14.205,9.653,9.666,1.4716,1.4696,0.9987,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,8192,16,,0.55078125,14.146,9.776,9.84,1.447,1.4376,0.9935,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,8192,32,,0.55078125,14.286,9.674,9.776,1.4768,1.4614,0.9895,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,8192,64,,0.55078125,14.451,9.832,9.89,1.4698,1.4612,0.9942,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,8192,128,,0.55078125,14.741,10.088,10.158,1.4612,1.4511,0.9931,True,True,True,cs1/T512/mb0/v128
synth,bs,best,,512,fp16,8192,256,,0.55078125,19.027,12.381,11.997,1.5368,1.586,1.032,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,8192,512,,0.55078125,32.397,21.454,20.493,1.51,1.5809,1.0469,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,8192,1024,,0.55078125,50.707,32.139,31.034,1.5777,1.6339,1.0356,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,16384,1,,0.55078125,12.726,10.315,9.826,1.2338,1.2952,1.0498,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,16384,2,,0.55078125,12.677,10.446,9.874,1.2135,1.2839,1.058,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,16384,4,,0.55078125,12.931,10.566,9.976,1.2238,1.2962,1.0592,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,16384,8,,0.55078125,12.805,10.384,10.17,1.2331,1.2591,1.0211,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,16384,16,,0.55078125,13.034,10.314,10.064,1.2637,1.2951,1.0248,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,16384,32,,0.55078125,13.102,10.35,10.293,1.2659,1.273,1.0056,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,16384,64,,0.55078125,13.222,10.49,10.402,1.2605,1.2712,1.0085,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,16384,128,,0.55078125,13.568,10.851,10.762,1.2504,1.2608,1.0083,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,16384,256,,0.55078125,18.238,14.13,13.798,1.2908,1.3218,1.024,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,16384,512,,0.55078125,31.12,23.52,22.858,1.3231,1.3615,1.029,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,16384,1024,,0.55078125,48.36,36.118,35.189,1.3389,1.3743,1.0264,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,32768,1,,0.55078125,14.205,11.837,11.818,1.2001,1.202,1.0016,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,32768,2,,0.55078125,14.211,11.93,11.915,1.1913,1.1927,1.0012,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,32768,4,,0.55078125,14.272,12.197,11.818,1.1701,1.2077,1.0321,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,32768,8,,0.55078125,14.206,12.002,11.867,1.1837,1.1971,1.0113,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,32768,16,,0.55078125,14.344,12.11,11.901,1.1844,1.2053,1.0176,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,32768,32,,0.55078125,14.61,12.189,12.176,1.1986,1.1999,1.001,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,32768,64,,0.55078125,14.853,12.413,12.405,1.1966,1.1973,1.0006,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,32768,128,,0.55078125,15.376,12.976,12.909,1.185,1.1911,1.0052,True,True,True,cs1/T512/mb1/v128
synth,bs,best,,512,fp16,32768,256,,0.55078125,21.605,17.422,17.093,1.2401,1.264,1.0193,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,32768,512,,0.55078125,36.475,29.741,28.974,1.2264,1.2589,1.0265,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,32768,1024,,0.55078125,57.677,47.185,46.131,1.2223,1.2503,1.0229,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,65536,1,,0.55078125,19.507,12.806,12.818,1.5232,1.5219,0.9991,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,fp16,65536,2,,0.55078125,19.781,13.006,12.944,1.5208,1.5282,1.0048,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,fp16,65536,4,,0.55078125,19.92,13.226,13.251,1.5062,1.5033,0.9981,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,fp16,65536,8,,0.55078125,20.12,13.333,13.355,1.5091,1.5065,0.9983,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,fp16,65536,16,,0.55078125,20.272,13.546,13.52,1.4966,1.4994,1.0019,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,fp16,65536,32,,0.55078125,20.91,14.094,14.056,1.4836,1.4876,1.0027,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,fp16,65536,64,,0.55078125,24.344,15.88,15.907,1.533,1.5304,0.9983,True,True,True,cs2/T512/mb1/v128
synth,bs,best,,512,fp16,65536,128,,0.55078125,23.643,16.997,16.92,1.391,1.3973,1.0045,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,512,fp16,65536,256,,0.55078125,40.397,25.266,24.891,1.5989,1.6229,1.015,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,65536,512,,0.55078125,72.462,45.861,44.941,1.5801,1.6124,1.0205,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,65536,1024,,0.55078125,112.456,72.011,71.034,1.5616,1.5831,1.0138,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,131072,1,,0.55078125,16.405,14.451,14.419,1.1352,1.1377,1.0022,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,512,fp16,131072,2,,0.55078125,16.48,14.462,14.459,1.1395,1.1398,1.0002,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,512,fp16,131072,4,,0.55078125,16.688,14.845,14.787,1.1242,1.1285,1.0039,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,512,fp16,131072,8,,0.55078125,17.64,15.688,15.674,1.1244,1.1255,1.0009,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,fp16,131072,16,,0.55078125,17.875,15.891,15.861,1.1248,1.127,1.0019,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,fp16,131072,32,,0.55078125,18.605,16.542,16.539,1.1247,1.1249,1.0002,True,True,True,cs4/T512/mb1/v128
synth,bs,best,,512,fp16,131072,64,,0.55078125,22.248,20.235,20.008,1.0995,1.112,1.0114,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,512,fp16,131072,128,,0.55078125,25.414,23.744,23.749,1.0704,1.0701,0.9998,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,512,fp16,131072,256,,0.55078125,49.534,42.507,42.105,1.1653,1.1764,1.0095,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,131072,512,,0.55078125,112.243,89.249,88.528,1.2576,1.2679,1.0082,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,131072,1024,,0.55078125,182.843,138.896,138.176,1.3164,1.3233,1.0052,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,262144,1,,0.55078125,17.678,16.032,16.042,1.1027,1.102,0.9994,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,512,fp16,262144,2,,0.55078125,17.67,15.978,16.0,1.106,1.1044,0.9986,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,512,fp16,262144,4,,0.55078125,17.85,16.109,16.059,1.1081,1.1115,1.0031,True,True,True,cs8/T512/mb1/v128
synth,bs,best,,512,fp16,262144,8,,0.55078125,20.68,19.47,19.262,1.0621,1.0736,1.0108,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,512,fp16,262144,16,,0.55078125,20.95,19.771,19.594,1.0596,1.0692,1.0091,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,512,fp16,262144,32,,0.55078125,22.186,20.726,20.584,1.0704,1.0778,1.0069,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,512,fp16,262144,64,,0.55078125,29.293,26.56,26.493,1.1029,1.1057,1.0025,True,True,True,cs2/T1024/mb1/v128
synth,bs,best,,512,fp16,262144,128,,0.55078125,41.882,40.053,39.925,1.0457,1.049,1.0032,True,True,True,cs1/T1024/mb1/v128
synth,bs,best,,512,fp16,262144,256,,0.55078125,106.55,86.041,85.966,1.2384,1.2394,1.0009,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,262144,512,,0.55078125,198.753,154.435,152.26,1.287,1.3054,1.0143,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,262144,1024,,0.55078125,317.943,239.736,240.416,1.3262,1.3225,0.9972,True,True,True,cs1/T512/mb3/v128
synth,bs,best,,512,fp16,524288,1,,0.55078125,22.846,19.606,19.426,1.1652,1.1761,1.0093,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,512,fp16,524288,2,,0.55078125,22.931,19.597,19.592,1.1701,1.1704,1.0002,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,512,fp16,524288,4,,0.55078125,23.21,19.859,19.661,1.1687,1.1805,1.0101,True,True,True,cs8/T1024/mb1/v128
synth,bs,best,,512,fp16,524288,8,,0.55078125,28.486,25.166,24.954,1.1319,1.1416,1.0085,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,512,fp16,524288,16,,0.55078125,28.939,25.598,25.392,1.1305,1.1397,1.0081,True,True,True,cs4/T1024/mb1/v128
synth,bs,best,,512,fp16,524288,32,,0.55078125,31.109,26.891,26.709,1.1568,1.1647,1.0068,True,True,True,cs4/T1024/mb1/v128
