model,isl,N,K,L,BS,hit,cs,op,us,us_span,exact
flash,4k,1027,512,10,16,0.8457,1,gvr_pr,9.2383,9.2383,True
flash,4k,1027,512,10,16,0.8457,,kf_compB,57.6538,61.4986,True
flash,4k,1027,512,10,32,0.8457,1,gvr_pr,9.4671,9.4671,True
flash,4k,1027,512,10,32,0.8457,,kf_compB,114.1012,122.0052,True
flash,4k,1027,512,10,64,0.8457,1,gvr_pr,9.3935,9.3935,True
flash,4k,1027,512,10,64,0.8457,,kf_compB,226.956,243.1142,True
flash,4k,1027,512,10,128,0.8457,1,gvr_pr,9.6943,9.6943,True
flash,4k,1027,512,10,128,0.8457,,kf_compB,452.6768,485.3453,True
flash,4k,1027,512,10,256,0.8457,1,gvr_pr,18.1071,18.1071,True
flash,4k,1027,512,10,256,0.8457,,kf_compB,904.1255,969.4779,True
flash,4k,1027,512,10,512,0.8457,1,gvr_pr,34.1627,34.1627,True
flash,4k,1027,512,10,512,0.8457,,kf_compB,1807.3829,1938.3879,True
flash,4k,1027,512,10,1024,0.8457,1,gvr_pr,60.3929,60.3929,True
flash,4k,1027,512,10,1024,0.8457,,kf_compB,3612.421,3874.8125,True
flash,4k,1027,512,22,1,0.6387,1,gvr_pr,8.5774,8.5774,True
flash,4k,1027,512,22,1,0.6387,,kf_compB,3.0208,3.0208,True
flash,4k,1027,512,22,2,0.6387,1,gvr_pr,8.4413,8.4413,True
flash,4k,1027,512,22,2,0.6387,,kf_compB,5.976,6.4592,True
flash,4k,1027,512,22,4,0.6387,1,gvr_pr,8.4431,8.4431,True
flash,4k,1027,512,22,4,0.6387,,kf_compB,12.2111,13.4527,True
flash,4k,1027,512,22,8,0.6387,1,gvr_pr,8.648,8.648,True
flash,4k,1027,512,22,8,0.6387,,kf_compB,24.2957,26.7709,True
flash,4k,1027,512,22,16,0.6387,1,gvr_pr,9.0255,9.0255,True
flash,4k,1027,512,22,16,0.6387,,kf_compB,46.9727,52.0175,True
flash,4k,1027,512,22,32,0.6387,1,gvr_pr,9.1424,9.1424,True
flash,4k,1027,512,22,32,0.6387,,kf_compB,92.9334,101.6964,True
flash,4k,1027,512,22,64,0.6387,1,gvr_pr,9.1535,9.1535,True
flash,4k,1027,512,22,64,0.6387,,kf_compB,184.4714,212.9783,True
flash,4k,1027,512,22,128,0.6387,1,gvr_pr,9.443,9.443,True
flash,4k,1027,512,22,128,0.6387,,kf_compB,368.1621,401.3474,True
flash,4k,1027,512,22,256,0.6387,1,gvr_pr,17.563,17.563,True
flash,4k,1027,512,22,256,0.6387,,kf_compB,734.8167,802.1218,True
flash,4k,1027,512,22,512,0.6387,1,gvr_pr,33.19,33.19,True
flash,4k,1027,512,22,512,0.6387,,kf_compB,1469.7529,1601.8389,True
flash,4k,1027,512,22,1024,0.6387,1,gvr_pr,58.6425,58.6425,True
flash,4k,1027,512,22,1024,0.6387,,kf_compB,2936.1899,3229.0809,True
flash,4k,1027,512,34,1,0.6953,1,gvr_pr,9.4448,9.4448,True
flash,4k,1027,512,34,1,0.6953,,kf_compB,4.0304,4.0304,True
flash,4k,1027,512,34,2,0.6953,1,gvr_pr,8.7711,8.7711,True
flash,4k,1027,512,34,2,0.6953,,kf_compB,8.0479,8.4959,True
flash,4k,1027,512,34,4,0.6953,1,gvr_pr,8.9295,8.9295,True
flash,4k,1027,512,34,4,0.6953,,kf_compB,16.0605,17.107,True
flash,4k,1027,512,34,8,0.6953,1,gvr_pr,8.9376,8.9376,True
flash,4k,1027,512,34,8,0.6953,,kf_compB,32.1388,34.0971,True
flash,4k,1027,512,34,16,0.6953,1,gvr_pr,8.955,8.955,True
flash,4k,1027,512,34,16,0.6953,,kf_compB,63.2536,67.4744,True
flash,4k,1027,512,34,32,0.6953,1,gvr_pr,9.0319,9.0319,True
flash,4k,1027,512,34,32,0.6953,,kf_compB,126.1921,134.4832,True
flash,4k,1027,512,34,64,0.6953,1,gvr_pr,9.2239,9.2239,True
flash,4k,1027,512,34,64,0.6953,,kf_compB,252.5872,268.9663,True
flash,4k,1027,512,34,128,0.6953,1,gvr_pr,9.515,9.515,True
flash,4k,1027,512,34,128,0.6953,,kf_compB,505.7208,538.4243,True
flash,4k,1027,512,34,256,0.6953,1,gvr_pr,17.5133,17.5133,True
flash,4k,1027,512,34,256,0.6953,,kf_compB,1008.7258,1073.9605,True
flash,4k,1027,512,34,512,0.6953,1,gvr_pr,32.9789,32.9789,True
flash,4k,1027,512,34,512,0.6953,,kf_compB,2013.5689,2143.9145,True
flash,4k,1027,512,34,1024,0.6953,1,gvr_pr,58.0809,58.0809,True
flash,4k,1027,512,34,1024,0.6953,,kf_compB,4022.7712,4283.7076,True
flash,512k,131075,512,10,1,0.4551,4,gvr_pr,18.3552,18.3552,True
flash,512k,131075,512,10,1,0.4551,,kf_compB,9.112,9.112,True
flash,512k,131075,512,10,2,0.4551,4,gvr_pr,18.4784,18.4784,True
flash,512k,131075,512,10,2,0.4551,,kf_compB,17.944,18.2,True
flash,512k,131075,512,10,4,0.4551,4,gvr_pr,18.7824,18.7824,True
flash,512k,131075,512,10,4,0.4551,,kf_compB,35.6191,36.3855,True
flash,512k,131075,512,10,8,0.4551,4,gvr_pr,19.304,19.304,True
flash,512k,131075,512,10,8,0.4551,,kf_compB,70.5726,72.3774,True
flash,512k,131075,512,10,16,0.4551,4,gvr_pr,19.9455,19.9455,True
flash,512k,131075,512,10,16,0.4551,,kf_compB,139.8974,143.7277,True
flash,512k,131075,512,10,32,0.4551,4,gvr_pr,21.4815,21.4815,True
flash,512k,131075,512,10,32,0.4551,,kf_compB,277.0075,284.9547,True
flash,512k,131075,512,10,64,0.4551,4,gvr_pr,40.4607,40.4607,True
flash,512k,131075,512,10,64,0.4551,,kf_compB,551.7878,567.9638,True
flash,512k,131075,512,10,128,0.4551,4,gvr_pr,78.4559,78.4559,True
flash,512k,131075,512,10,128,0.4551,,kf_compB,1104.6425,1137.2313,True
flash,512k,131075,512,10,256,0.4551,4,gvr_pr,152.7005,152.7005,True
flash,512k,131075,512,10,256,0.4551,,kf_compB,2209.357,2274.8578,True
flash,512k,131075,512,10,512,0.4551,4,gvr_pr,291.7912,291.7912,True
flash,512k,131075,512,10,512,0.4551,,kf_compB,4400.8513,4531.9407,True
flash,512k,131075,512,10,1024,0.4551,4,gvr_pr,562.6708,562.6708,True
flash,512k,131075,512,10,1024,0.4551,,kf_compB,8780.8996,9043.1342,True
flash,512k,131075,512,22,1,0.0566,4,gvr_pr,23.9055,23.9055,True
flash,512k,131075,512,22,1,0.0566,,kf_compB,9.2591,9.2591,True
flash,512k,131075,512,22,2,0.0566,4,gvr_pr,23.9855,23.9855,True
flash,512k,131075,512,22,2,0.0566,,kf_compB,18.3407,18.5951,True
flash,512k,131075,512,22,4,0.0566,4,gvr_pr,24.2319,24.2319,True
flash,512k,131075,512,22,4,0.0566,,kf_compB,36.331,37.0942,True
flash,512k,131075,512,22,8,0.0566,4,gvr_pr,24.6863,24.6863,True
flash,512k,131075,512,22,8,0.0566,,kf_compB,72.4014,74.1821,True
flash,512k,131075,512,22,16,0.0566,4,gvr_pr,25.3967,25.3967,True
flash,512k,131075,512,22,16,0.0566,,kf_compB,143.2394,147.0473,True
flash,512k,131075,512,22,32,0.0566,4,gvr_pr,27.4991,27.4991,True
flash,512k,131075,512,22,32,0.0566,,kf_compB,283.7652,291.6164,True
flash,512k,131075,512,22,64,0.0566,4,gvr_pr,51.8717,51.8717,True
flash,512k,131075,512,22,64,0.0566,,kf_compB,565.8634,581.8504,True
flash,512k,131075,512,22,128,0.0566,4,gvr_pr,100.6332,100.6332,True
flash,512k,131075,512,22,128,0.0566,,kf_compB,1134.1536,1166.3984,True
flash,512k,131075,512,22,256,0.0566,4,gvr_pr,195.5433,195.5433,True
flash,512k,131075,512,22,256,0.0566,,kf_compB,2271.5748,2336.2977,True
flash,512k,131075,512,22,512,0.0566,4,gvr_pr,377.128,377.128,True
flash,512k,131075,512,22,512,0.0566,,kf_compB,4517.9189,4647.6098,True
flash,512k,131075,512,22,1024,0.0566,4,gvr_pr,733.205,733.205,True
flash,512k,131075,512,22,1024,0.0566,,kf_compB,9000.5312,9260.2373,True
flash,512k,131075,512,34,1,0.2832,4,gvr_pr,16.6208,16.6208,True
flash,512k,131075,512,34,1,0.2832,,kf_compB,8.9008,8.9008,True
flash,512k,131075,512,34,2,0.2832,4,gvr_pr,16.4912,16.4912,True
flash,512k,131075,512,34,2,0.2832,,kf_compB,17.6592,17.9103,True
flash,512k,131075,512,34,4,0.2832,4,gvr_pr,16.4976,16.4976,True
flash,512k,131075,512,34,4,0.2832,,kf_compB,34.8031,35.5615,True
flash,512k,131075,512,34,8,0.2832,4,gvr_pr,17.139,17.139,True
flash,512k,131075,512,34,8,0.2832,,kf_compB,69.2191,71.0046,True
flash,512k,131075,512,34,16,0.2832,4,gvr_pr,17.7647,17.7647,True
flash,512k,131075,512,34,16,0.2832,,kf_compB,136.6509,140.4893,True
flash,512k,131075,512,34,32,0.2832,4,gvr_pr,19.056,19.056,True
flash,512k,131075,512,34,32,0.2832,,kf_compB,270.9081,278.7737,True
flash,512k,131075,512,34,64,0.2832,4,gvr_pr,36.0095,36.0095,True
flash,512k,131075,512,34,64,0.2832,,kf_compB,539.6578,555.6578,True
flash,512k,131075,512,34,128,0.2832,4,gvr_pr,69.5502,69.5502,True
flash,512k,131075,512,34,128,0.2832,,kf_compB,1080.3106,1112.5874,True
flash,512k,131075,512,34,256,0.2832,4,gvr_pr,135.3083,135.3083,True
flash,512k,131075,512,34,256,0.2832,,kf_compB,2162.428,2227.162,True
flash,512k,131075,512,34,512,0.2832,4,gvr_pr,256.1465,256.1465,True
flash,512k,131075,512,34,512,0.2832,,kf_compB,4305.4064,4435.2589,True
flash,512k,131075,512,34,1024,0.2832,4,gvr_pr,491.7923,491.7923,True
flash,512k,131075,512,34,1024,0.2832,,kf_compB,8577.953,8837.8067,True
flash,64k,16387,512,10,1,0.582,1,gvr_pr,11.9919,11.9919,True
flash,64k,16387,512,10,1,0.582,,kf_compB,7.7999,7.7999,True
flash,64k,16387,512,10,2,0.582,1,gvr_pr,11.4847,11.4847,True
flash,64k,16387,512,10,2,0.582,,kf_compB,15.5262,15.7999,True
flash,64k,16387,512,10,4,0.582,1,gvr_pr,11.6911,11.6911,True
flash,64k,16387,512,10,4,0.582,,kf_compB,31.0782,31.8334,True
flash,64k,16387,512,10,8,0.582,1,gvr_pr,11.648,11.648,True
flash,64k,16387,512,10,8,0.582,,kf_compB,62.169,64.0074,True
flash,64k,16387,512,10,16,0.582,1,gvr_pr,11.7839,11.7839,True
flash,64k,16387,512,10,16,0.582,,kf_compB,122.8373,126.9253,True
flash,64k,16387,512,10,32,0.582,1,gvr_pr,11.987,11.987,True
flash,64k,16387,512,10,32,0.582,,kf_compB,244.2493,252.1227,True
flash,64k,16387,512,10,64,0.582,1,gvr_pr,12.4703,12.4703,True
flash,64k,16387,512,10,64,0.582,,kf_compB,486.8505,502.8616,True
flash,64k,16387,512,10,128,0.582,1,gvr_pr,13.3006,13.3006,True
flash,64k,16387,512,10,128,0.582,,kf_compB,971.9393,1004.2575,True
flash,64k,16387,512,10,256,0.582,1,gvr_pr,24.2237,24.2237,True
flash,64k,16387,512,10,256,0.582,,kf_compB,1942.6242,2007.512,True
flash,64k,16387,512,10,512,0.582,1,gvr_pr,46.0477,46.0477,True
flash,64k,16387,512,10,512,0.582,,kf_compB,3882.8182,4012.8697,True
flash,64k,16387,512,10,1024,0.582,1,gvr_pr,80.8889,80.8889,True
flash,64k,16387,512,10,1024,0.582,,kf_compB,7771.4265,8031.8707,True
flash,64k,16387,512,22,1,0.0762,1,gvr_pr,12.8256,12.8256,True
flash,64k,16387,512,22,1,0.0762,,kf_compB,7.9328,7.9328,True
flash,64k,16387,512,22,2,0.0762,1,gvr_pr,13.0479,13.0479,True
flash,64k,16387,512,22,2,0.0762,,kf_compB,15.8958,16.1486,True
flash,64k,16387,512,22,4,0.0762,1,gvr_pr,12.9375,12.9375,True
flash,64k,16387,512,22,4,0.0762,,kf_compB,31.9261,32.691,True
flash,64k,16387,512,22,8,0.0762,1,gvr_pr,12.9264,12.9264,True
flash,64k,16387,512,22,8,0.0762,,kf_compB,63.8254,65.6254,True
flash,64k,16387,512,22,16,0.0762,1,gvr_pr,13.4304,13.4304,True
flash,64k,16387,512,22,16,0.0762,,kf_compB,126.3417,130.1785,True
flash,64k,16387,512,22,32,0.0762,1,gvr_pr,13.6384,13.6384,True
flash,64k,16387,512,22,32,0.0762,,kf_compB,251.2193,259.1473,True
flash,64k,16387,512,22,64,0.0762,1,gvr_pr,14.0415,14.0415,True
flash,64k,16387,512,22,64,0.0762,,kf_compB,500.5734,516.6708,True
flash,64k,16387,512,22,128,0.0762,1,gvr_pr,14.9071,14.9071,True
flash,64k,16387,512,22,128,0.0762,,kf_compB,999.0522,1031.5321,True
flash,64k,16387,512,22,256,0.0762,1,gvr_pr,27.336,27.336,True
flash,64k,16387,512,22,256,0.0762,,kf_compB,1996.4709,2061.5649,True
flash,64k,16387,512,22,512,0.0762,1,gvr_pr,51.9389,51.9389,True
flash,64k,16387,512,22,512,0.0762,,kf_compB,3991.5911,4122.1523,True
flash,64k,16387,512,22,1024,0.0762,1,gvr_pr,91.8059,91.8059,True
flash,64k,16387,512,22,1024,0.0762,,kf_compB,7991.4918,8252.8311,True
flash,64k,16387,512,34,1,0.1445,1,gvr_pr,11.1104,11.1104,True
flash,64k,16387,512,34,1,0.1445,,kf_compB,7.04,7.04,True
flash,64k,16387,512,34,2,0.1445,1,gvr_pr,11.0784,11.0784,True
flash,64k,16387,512,34,2,0.1445,,kf_compB,14.1215,14.3727,True
flash,64k,16387,512,34,4,0.1445,1,gvr_pr,11.064,11.064,True
flash,64k,16387,512,34,4,0.1445,,kf_compB,28.2383,29.0112,True
flash,64k,16387,512,34,8,0.1445,1,gvr_pr,11.0128,11.0128,True
flash,64k,16387,512,34,8,0.1445,,kf_compB,56.4622,58.2589,True
flash,64k,16387,512,34,16,0.1445,1,gvr_pr,11.5583,11.5583,True
flash,64k,16387,512,34,16,0.1445,,kf_compB,111.4283,115.2811,True
flash,64k,16387,512,34,32,0.1445,1,gvr_pr,11.8464,11.8464,True
flash,64k,16387,512,34,32,0.1445,,kf_compB,221.5462,229.4806,True
flash,64k,16387,512,34,64,0.1445,1,gvr_pr,12.2127,12.2127,True
flash,64k,16387,512,34,64,0.1445,,kf_compB,441.7373,457.8828,True
flash,64k,16387,512,34,128,0.1445,1,gvr_pr,13.048,13.048,True
flash,64k,16387,512,34,128,0.1445,,kf_compB,881.2202,913.764,True
flash,64k,16387,512,34,256,0.1445,1,gvr_pr,23.8064,23.8064,True
flash,64k,16387,512,34,256,0.1445,,kf_compB,1760.1106,1825.5616,True
flash,64k,16387,512,34,512,0.1445,1,gvr_pr,45.203,45.203,True
flash,64k,16387,512,34,512,0.1445,,kf_compB,3519.5433,3651.992,True
flash,64k,16387,512,34,1024,0.1445,1,gvr_pr,79.2877,79.2877,True
flash,64k,16387,512,34,1024,0.1445,,kf_compB,7048.0268,7310.6446,True
flash,8k,2051,512,10,1,0.6719,1,gvr_pr,9.6047,9.6047,True
flash,8k,2051,512,10,1,0.6719,,kf_compB,4.128,4.128,True
flash,8k,2051,512,10,2,0.6719,1,gvr_pr,9.0944,9.0944,True
flash,8k,2051,512,10,2,0.6719,,kf_compB,8.3599,8.6799,True
flash,8k,2051,512,10,4,0.6719,1,gvr_pr,9.1663,9.1663,True
flash,8k,2051,512,10,4,0.6719,,kf_compB,16.5918,17.6127,True
flash,8k,2051,512,10,8,0.6719,1,gvr_pr,9.1247,9.1247,True
flash,8k,2051,512,10,8,0.6719,,kf_compB,33.1341,35.3325,True
flash,8k,2051,512,10,16,0.6719,1,gvr_pr,9.4944,9.4944,True
flash,8k,2051,512,10,16,0.6719,,kf_compB,65.0281,68.8538,True
flash,8k,2051,512,10,32,0.6719,1,gvr_pr,9.4799,9.4799,True
flash,8k,2051,512,10,32,0.6719,,kf_compB,128.3395,136.2835,True
flash,8k,2051,512,10,64,0.6719,1,gvr_pr,9.6671,9.6671,True
flash,8k,2051,512,10,64,0.6719,,kf_compB,255.167,271.5718,True
flash,8k,2051,512,10,128,0.6719,1,gvr_pr,9.9567,9.9567,True
flash,8k,2051,512,10,128,0.6719,,kf_compB,508.9215,541.7276,True
flash,8k,2051,512,10,256,0.6719,1,gvr_pr,18.3983,18.3983,True
flash,8k,2051,512,10,256,0.6719,,kf_compB,1016.7342,1082.3208,True
flash,8k,2051,512,10,512,0.6719,1,gvr_pr,34.4748,34.4748,True
flash,8k,2051,512,10,512,0.6719,,kf_compB,2030.5867,2161.6513,True
flash,8k,2051,512,10,1024,0.6719,1,gvr_pr,60.8778,60.8778,True
flash,8k,2051,512,10,1024,0.6719,,kf_compB,4058.7765,4321.4945,True
flash,8k,2051,512,22,1,0.334,1,gvr_pr,9.976,9.976,True
flash,8k,2051,512,22,1,0.334,,kf_compB,4.568,4.568,True
flash,8k,2051,512,22,2,0.334,1,gvr_pr,9.7039,9.7039,True
flash,8k,2051,512,22,2,0.334,,kf_compB,9.1359,9.3935,True
flash,8k,2051,512,22,4,0.334,1,gvr_pr,9.5565,9.5565,True
flash,8k,2051,512,22,4,0.334,,kf_compB,18.2238,18.9934,True
flash,8k,2051,512,22,8,0.334,1,gvr_pr,9.7791,9.7791,True
flash,8k,2051,512,22,8,0.334,,kf_compB,36.6299,38.4188,True
flash,8k,2051,512,22,16,0.334,1,gvr_pr,9.6366,9.6366,True
flash,8k,2051,512,22,16,0.334,,kf_compB,72.0938,75.9257,True
flash,8k,2051,512,22,32,0.334,1,gvr_pr,9.7424,9.7424,True
flash,8k,2051,512,22,32,0.334,,kf_compB,143.3297,151.3007,True
flash,8k,2051,512,22,64,0.334,1,gvr_pr,9.7216,9.7216,True
flash,8k,2051,512,22,64,0.334,,kf_compB,285.7731,301.8689,True
flash,8k,2051,512,22,128,0.334,1,gvr_pr,9.9872,9.9872,True
flash,8k,2051,512,22,128,0.334,,kf_compB,571.052,603.4868,True
flash,8k,2051,512,22,256,0.334,1,gvr_pr,18.4319,18.4319,True
flash,8k,2051,512,22,256,0.334,,kf_compB,1141.1354,1206.33,True
flash,8k,2051,512,22,512,0.334,1,gvr_pr,34.5037,34.5037,True
flash,8k,2051,512,22,512,0.334,,kf_compB,2279.9367,2410.505,True
flash,8k,2051,512,22,1024,0.334,1,gvr_pr,60.5946,60.5946,True
flash,8k,2051,512,22,1024,0.334,,kf_compB,4556.3262,4817.5797,True
flash,8k,2051,512,34,1,0.6113,1,gvr_pr,9.9568,9.9568,True
flash,8k,2051,512,34,1,0.6113,,kf_compB,4.032,4.032,True
flash,8k,2051,512,34,2,0.6113,1,gvr_pr,9.7327,9.7327,True
flash,8k,2051,512,34,2,0.6113,,kf_compB,7.9342,8.1886,True
flash,8k,2051,512,34,4,0.6113,1,gvr_pr,9.5647,9.5647,True
flash,8k,2051,512,34,4,0.6113,,kf_compB,15.888,16.6512,True
flash,8k,2051,512,34,8,0.6113,1,gvr_pr,9.6255,9.6255,True
flash,8k,2051,512,34,8,0.6113,,kf_compB,31.6462,33.4205,True
flash,8k,2051,512,34,16,0.6113,1,gvr_pr,9.5424,9.5424,True
flash,8k,2051,512,34,16,0.6113,,kf_compB,62.6633,66.4521,True
flash,8k,2051,512,34,32,0.6113,1,gvr_pr,9.8863,9.8863,True
flash,8k,2051,512,34,32,0.6113,,kf_compB,124.1745,132.0273,True
flash,8k,2051,512,34,64,0.6113,1,gvr_pr,9.9743,9.9743,True
flash,8k,2051,512,34,64,0.6113,,kf_compB,247.3764,263.4754,True
flash,8k,2051,512,34,128,0.6113,1,gvr_pr,10.2351,10.2351,True
flash,8k,2051,512,34,128,0.6113,,kf_compB,494.5355,526.9412,True
flash,8k,2051,512,34,256,0.6113,1,gvr_pr,19.0333,19.0333,True
flash,8k,2051,512,34,256,0.6113,,kf_compB,987.4258,1052.3514,True
flash,8k,2051,512,34,512,0.6113,1,gvr_pr,35.6923,35.6923,True
flash,8k,2051,512,34,512,0.6113,,kf_compB,1973.7713,2103.8037,True
flash,8k,2051,512,34,1024,0.6113,1,gvr_pr,62.8391,62.8391,True
flash,8k,2051,512,34,1024,0.6113,,kf_compB,3943.9412,4204.1944,True
pro,1024k,262127,1024,14,1,0.71,4,gvr_pr,21.5745,21.5745,True
pro,1024k,262127,1024,14,1,0.71,,kf_compB,10.1025,10.1025,True
pro,1024k,262127,1024,14,2,0.71,4,gvr_pr,21.0945,21.0945,True
pro,1024k,262127,1024,14,2,0.71,,kf_compB,19.6962,20.0033,True
pro,1024k,262127,1024,14,4,0.71,4,gvr_pr,21.4833,21.4833,True
pro,1024k,262127,1024,14,4,0.71,,kf_compB,38.8594,39.6242,True
pro,1024k,262127,1024,14,8,0.71,4,gvr_pr,22.1233,22.1233,True
pro,1024k,262127,1024,14,8,0.71,,kf_compB,77.338,79.1252,True
pro,1024k,262127,1024,14,16,0.71,4,gvr_pr,22.8257,22.8257,True
pro,1024k,262127,1024,14,16,0.71,,kf_compB,152.6183,156.428,True
pro,1024k,262127,1024,14,32,0.71,4,gvr_pr,26.0002,26.0002,True
pro,1024k,262127,1024,14,32,0.71,,kf_compB,304.048,311.9072,True
pro,1024k,262127,1024,14,64,0.71,4,gvr_pr,49.6595,49.6595,True
pro,1024k,262127,1024,14,64,0.71,,kf_compB,607.5471,623.5679,True
pro,1024k,262127,1024,14,128,0.71,4,gvr_pr,95.8293,95.8293,True
pro,1024k,262127,1024,14,128,0.71,,kf_compB,1212.7293,1244.9583,True
pro,1024k,262127,1024,14,256,0.71,4,gvr_pr,180.5545,180.5545,True
pro,1024k,262127,1024,14,256,0.71,,kf_compB,2416.6924,2481.4781,True
pro,1024k,262127,1024,14,512,0.71,4,gvr_pr,342.5682,342.5682,True
pro,1024k,262127,1024,14,512,0.71,,kf_compB,4824.7505,4954.5435,True
pro,1024k,262127,1024,14,1024,0.71,4,gvr_pr,657.5602,657.5602,True
pro,1024k,262127,1024,14,1024,0.71,,kf_compB,9643.8021,9903.7092,True
pro,1024k,262127,1024,30,1,0.2666,4,gvr_pr,21.315,21.315,True
pro,1024k,262127,1024,30,1,0.2666,,kf_compB,9.4733,9.4733,True
pro,1024k,262127,1024,30,2,0.2666,4,gvr_pr,21.3453,21.3453,True
pro,1024k,262127,1024,30,2,0.2666,,kf_compB,18.713,18.9642,True
pro,1024k,262127,1024,30,4,0.2666,4,gvr_pr,21.7047,21.7047,True
pro,1024k,262127,1024,30,4,0.2666,,kf_compB,37.2435,38.0179,True
pro,1024k,262127,1024,30,8,0.2666,4,gvr_pr,22.3319,22.3319,True
pro,1024k,262127,1024,30,8,0.2666,,kf_compB,74.2746,76.0696,True
pro,1024k,262127,1024,30,16,0.2666,4,gvr_pr,23.0103,23.0103,True
pro,1024k,262127,1024,30,16,0.2666,,kf_compB,146.4323,150.2945,True
pro,1024k,262127,1024,30,32,0.2666,4,gvr_pr,26.2264,26.2264,True
pro,1024k,262127,1024,30,32,0.2666,,kf_compB,291.6105,299.57,True
pro,1024k,262127,1024,30,64,0.2666,4,gvr_pr,50.0864,50.0864,True
pro,1024k,262127,1024,30,64,0.2666,,kf_compB,584.0226,600.2056,True
pro,1024k,262127,1024,30,128,0.2666,4,gvr_pr,96.4707,96.4707,True
pro,1024k,262127,1024,30,128,0.2666,,kf_compB,1166.3977,1198.9778,True
pro,1024k,262127,1024,30,256,0.2666,4,gvr_pr,182.1081,182.1081,True
pro,1024k,262127,1024,30,256,0.2666,,kf_compB,2319.8328,2385.2647,True
pro,1024k,262127,1024,30,512,0.2666,4,gvr_pr,345.8676,345.8676,True
pro,1024k,262127,1024,30,512,0.2666,,kf_compB,4631.2353,4762.2995,True
pro,1024k,262127,1024,30,1024,0.2666,4,gvr_pr,664.1734,664.1734,True
pro,1024k,262127,1024,30,1024,0.2666,,kf_compB,9252.2612,9514.7336,True
pro,1024k,262127,1024,46,1,0.6396,4,gvr_pr,22.2673,22.2673,True
pro,1024k,262127,1024,46,1,0.6396,,kf_compB,9.112,9.112,True
pro,1024k,262127,1024,46,2,0.6396,4,gvr_pr,22.0817,22.0817,True
pro,1024k,262127,1024,46,2,0.6396,,kf_compB,18.0833,18.3409,True
pro,1024k,262127,1024,46,4,0.6396,4,gvr_pr,22.3825,22.3825,True
pro,1024k,262127,1024,46,4,0.6396,,kf_compB,35.821,36.5954,True
pro,1024k,262127,1024,46,8,0.6396,4,gvr_pr,23.1345,23.1345,True
pro,1024k,262127,1024,46,8,0.6396,,kf_compB,71.1316,72.9236,True
pro,1024k,262127,1024,46,16,0.6396,4,gvr_pr,23.7171,23.7171,True
pro,1024k,262127,1024,46,16,0.6396,,kf_compB,140.4263,144.239,True
pro,1024k,262127,1024,46,32,0.6396,4,gvr_pr,26.8737,26.8737,True
pro,1024k,262127,1024,46,32,0.6396,,kf_compB,279.7824,287.6784,True
pro,1024k,262127,1024,46,64,0.6396,4,gvr_pr,51.4018,51.4018,True
pro,1024k,262127,1024,46,64,0.6396,,kf_compB,559.8464,575.9633,True
pro,1024k,262127,1024,46,128,0.6396,4,gvr_pr,99.3013,99.3013,True
pro,1024k,262127,1024,46,128,0.6396,,kf_compB,1118.1086,1150.5745,True
pro,1024k,262127,1024,46,256,0.6396,4,gvr_pr,187.6219,187.6219,True
pro,1024k,262127,1024,46,256,0.6396,,kf_compB,2224.136,2289.149,True
pro,1024k,262127,1024,46,512,0.6396,4,gvr_pr,356.338,356.338,True
pro,1024k,262127,1024,46,512,0.6396,,kf_compB,4434.9676,4565.3684,True
pro,1024k,262127,1024,46,1024,0.6396,4,gvr_pr,684.1207,684.1207,True
pro,1024k,262127,1024,46,1024,0.6396,,kf_compB,8857.15,9118.2839,True
pro,128k,32771,1024,14,1,0.8125,1,gvr_pr,12.5168,12.5168,True
pro,128k,32771,1024,14,1,0.8125,,kf_compB,8.6944,8.6944,True
pro,128k,32771,1024,14,2,0.8125,1,gvr_pr,12.088,12.088,True
pro,128k,32771,1024,14,2,0.8125,,kf_compB,17.0449,17.3009,True
pro,128k,32771,1024,14,4,0.8125,1,gvr_pr,12.4545,12.4545,True
pro,128k,32771,1024,14,4,0.8125,,kf_compB,33.5217,34.2897,True
pro,128k,32771,1024,14,8,0.8125,1,gvr_pr,12.4273,12.4273,True
pro,128k,32771,1024,14,8,0.8125,,kf_compB,66.7283,68.5266,True
pro,128k,32771,1024,14,16,0.8125,1,gvr_pr,12.888,12.888,True
pro,128k,32771,1024,14,16,0.8125,,kf_compB,132.0005,135.8629,True
pro,128k,32771,1024,14,32,0.8125,1,gvr_pr,13.3024,13.3024,True
pro,128k,32771,1024,14,32,0.8125,,kf_compB,262.8712,270.8168,True
pro,128k,32771,1024,14,64,0.8125,1,gvr_pr,14.1184,14.1184,True
pro,128k,32771,1024,14,64,0.8125,,kf_compB,524.429,540.5523,True
pro,128k,32771,1024,14,128,0.8125,1,gvr_pr,15.1106,15.1106,True
pro,128k,32771,1024,14,128,0.8125,,kf_compB,1044.6499,1077.0581,True
pro,128k,32771,1024,14,256,0.8125,1,gvr_pr,27.6513,27.6513,True
pro,128k,32771,1024,14,256,0.8125,,kf_compB,2087.4115,2152.5206,True
pro,128k,32771,1024,14,512,0.8125,1,gvr_pr,52.4994,52.4994,True
pro,128k,32771,1024,14,512,0.8125,,kf_compB,4182.7182,4313.4513,True
pro,128k,32771,1024,14,1024,0.8125,1,gvr_pr,92.129,92.129,True
pro,128k,32771,1024,14,1024,0.8125,,kf_compB,8377.3672,8639.0259,True
pro,128k,32771,1024,30,1,0.3262,1,gvr_pr,12.6784,12.6784,True
